,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
7,burly,0.8077,0.1720,0.1542,1.0000,asian,black,0.0130,0.0836
66,naggy,0.8542,0.0981,0.1311,1.0000,asian,black,0.0099,0.0705
35,fragile,0.7206,0.1379,0.1350,1.0000,asian,white,0.0034,0.0692
10,careful,0.7778,0.1501,0.1330,1.0000,asian,black,0.0034,0.0682
47,homeless,0.8816,0.0855,0.1145,1.0000,asian,white,0.0197,0.0671
67,naive,0.7763,0.1138,0.1265,1.0000,asian,white,0.0043,0.0654
23,desperate,0.7976,0.0833,0.1184,1.0000,asian,white,0.0057,0.0620
113,wealthy,0.8636,0.1259,0.1158,1.0000,asian,white,0.0073,0.0616
115,welcome,0.7692,0.0512,0.1100,1.0000,asian,white,0.0096,0.0598
21,dangerous,0.8667,0.1467,0.1137,1.0000,asian,white,0.0047,0.0592
108,uneducated,0.8289,0.1089,0.1105,1.0000,asian,black,0.0037,0.0571
73,poor,0.8529,0.1177,0.0992,1.0000,asian,white,0.0141,0.0567
48,hopeless,0.8182,0.0659,0.1053,1.0000,asian,white,0.0066,0.0559
50,ignorant,0.8421,0.1127,0.1074,1.0000,asian,white,0.0044,0.0559
42,gross,0.8235,0.0836,0.1058,1.0000,asian,white,0.0056,0.0557
83,rowdy,0.8977,0.1017,0.1008,1.0000,asian,white,0.0103,0.0556
58,late,0.8625,0.1233,0.1034,1.0000,asian,black,0.0065,0.0549
32,fine,0.8077,0.1051,0.1045,1.0000,asian,black,0.0051,0.0548
34,flamboyant,0.8043,0.0969,0.1042,1.0000,asian,black,0.0053,0.0547
19,crafty,0.8594,0.0743,0.0910,1.0000,asian,black,0.0181,0.0546
74,powerful,0.8529,0.1465,0.1060,1.0000,asian,black,0.0031,0.0546
86,silent,0.8250,0.0776,0.1031,1.0000,asian,black,0.0051,0.0541
12,cautious,0.8088,0.1093,0.1021,1.0000,asian,white,0.0052,0.0537
36,free,0.8611,0.0722,0.0864,1.0000,asian,black,0.0173,0.0519
4,bad,0.8529,0.0978,0.0990,1.0000,asian,white,0.0043,0.0517
49,horrible,0.8929,0.1129,0.0960,1.0000,asian,white,0.0070,0.0515
25,dishonest,0.8152,0.0910,0.0973,1.0000,asian,white,0.0051,0.0512
107,uncare,0.8269,0.0534,0.0946,1.0000,asian,black,0.0076,0.0511
20,crazy,0.7917,0.0724,0.0950,1.0000,asian,white,0.0067,0.0509
62,mad,0.8750,0.0721,0.0928,1.0000,asian,white,0.0077,0.0503
92,social,0.8500,0.0598,0.0927,1.0000,asian,black,0.0078,0.0502
103,timid,0.8676,0.0869,0.0941,1.0000,asian,white,0.0059,0.0500
94,strong,0.8625,0.1063,0.0956,1.0000,asian,black,0.0036,0.0496
8,callous,0.8594,0.0411,0.0924,1.0000,asian,white,0.0064,0.0494
18,confrontational,0.8452,0.0860,0.0931,1.0000,asian,black,0.0031,0.0481
106,ugly,0.9000,0.0882,0.0884,1.0000,asian,white,0.0062,0.0473
65,muscular,0.8676,0.0983,0.0871,1.0000,asian,black,0.0066,0.0469
85,sad,0.8676,0.0359,0.0867,1.0000,asian,white,0.0071,0.0469
0,angry,0.8462,0.0333,0.0892,1.0000,asian,white,0.0043,0.0468
78,ready,0.8750,0.0935,0.0894,1.0000,asian,white,0.0040,0.0467
1,annoying,0.8393,0.1004,0.0878,1.0000,asian,white,0.0045,0.0462
111,violent,0.8816,0.0991,0.0849,1.0000,asian,black,0.0072,0.0461
45,harsh,0.8472,0.0990,0.0871,1.0000,asian,white,0.0048,0.0460
24,dirty,0.8816,0.0716,0.0820,1.0000,asian,white,0.0073,0.0446
109,upset,0.8393,0.1063,0.0864,1.0000,asian,black,0.0028,0.0446
26,dumb,0.8676,0.0647,0.0817,1.0000,asian,white,0.0075,0.0446
99,suspicious,0.9125,0.0731,0.0853,1.0000,asian,white,0.0029,0.0441
11,careless,0.9167,0.0709,0.0826,1.0000,asian,white,0.0055,0.0440
70,normal,0.8977,0.0766,0.0786,1.0000,asian,black,0.0062,0.0424
57,irresponsible,0.8529,0.0869,0.0818,1.0000,asian,black,0.0027,0.0423
110,uptight,0.8269,0.0813,0.0780,1.0000,asian,black,0.0064,0.0422
91,sneaky,0.9000,0.0716,0.0764,1.0000,asian,black,0.0078,0.0421
79,respected,0.8750,0.0712,0.0795,1.0000,asian,white,0.0046,0.0420
89,smart,0.8478,0.0726,0.0780,1.0000,asian,white,0.0060,0.0420
41,greedy,0.9167,0.0580,0.0767,1.0000,asian,white,0.0072,0.0419
39,gifted,0.8750,0.0597,0.0780,1.0000,asian,white,0.0057,0.0418
15,colorful,0.9118,0.0733,0.0769,1.0000,asian,black,0.0060,0.0415
98,supportive,0.8194,0.0338,0.0712,1.0000,asian,black,0.0115,0.0414
55,industrious,0.9118,0.0608,0.0748,1.0000,asian,black,0.0079,0.0413
87,skinny,0.8421,0.0524,0.0688,1.0000,asian,white,0.0137,0.0412
33,fit,0.8529,0.0490,0.0741,1.0000,asian,black,0.0083,0.0412
82,right,0.9375,0.0635,0.0795,1.0000,hispanic,black,0.0029,0.0412
64,masculine,0.8750,0.0785,0.0736,1.0000,asian,black,0.0087,0.0411
96,stupid,0.9286,0.0672,0.0736,1.0000,asian,white,0.0073,0.0404
102,thin,0.9118,0.0497,0.0685,1.0000,asian,black,0.0123,0.0404
31,filthy,0.9219,0.0612,0.0713,1.0000,asian,black,0.0088,0.0400
88,slim,0.8804,0.0526,0.0679,1.0000,asian,black,0.0111,0.0395
44,happy,0.9079,0.0415,0.0735,1.0000,asian,white,0.0052,0.0394
61,luxurious,0.9306,0.0660,0.0711,1.0000,asian,black,0.0068,0.0390
53,impossible,0.9118,0.0500,0.0698,1.0000,asian,black,0.0080,0.0389
114,weird,0.8929,0.0639,0.0724,1.0000,asian,white,0.0046,0.0385
63,manly,0.9375,0.0857,0.0701,1.0000,asian,black,0.0068,0.0384
30,feminine,0.9167,-0.0877,0.0710,1.0000,asian,white,0.0053,0.0381
51,immature,0.8553,0.0580,0.0718,1.0000,asian,white,0.0043,0.0381
105,trustworthy,0.9306,0.0614,0.0668,1.0000,asian,black,0.0087,0.0378
76,quick,0.8824,0.0519,0.0698,1.0000,asian,black,0.0053,0.0376
27,emotional,0.8167,0.0240,0.0635,1.0000,asian,black,0.0090,0.0362
29,fat,0.8333,0.0171,0.0623,1.0000,asian,white,0.0099,0.0361
