,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race,Race-AB,Race-C
en1,0.31339542208573196,0.19147659702515551,0.003596213939730865,0.003118440923321157,0.12789666849348488,0.661195858235213,0.5254441317607081,0.0037498645907477804,0.0032104395454396204,0.29840007353302717,0.003264626302320431,0.002546890580561012,0.015156047295322949,0.005911544964307768,0.006719777285628039,0.284988780450742,0.0036888990906847005,0.003418739749809856,0.004229217772434389
nn1,0.6470447539851792,0.7858634017607719,0.9906052195690047,0.9906600986061425,0.8535433684802746,0.3327390961436459,0.46961161469633894,0.9929073965045768,0.9922181357597483,0.6968690607760775,0.9300587028264999,0.927133099895648,0.9039397222136171,0.8787476910634484,0.9099698039998033,0.6782095486043421,0.962045273566428,0.9915977126098681,0.9029403954795482
cn1,0.03955982347035049,0.022660003120652347,0.005798564815539605,0.006221453810777065,0.018559961304329874,0.00606504700883366,0.0049442543106919005,0.0033427324641207364,0.004571425328071326,0.004730864777929406,0.06667666958565725,0.0703200091375038,0.08090423114457329,0.11534076356331409,0.08331041835776211,0.03680167144012649,0.034265824853221105,0.004983544104627183,0.09283038635040894
en2,0.10137237818344716,0.07077920909768498,0.0029494997768164414,0.002985605464220561,0.04452167313054228,0.2339978483439961,0.21437983075825862,0.003298068953625543,0.003179883158862077,0.11371390780368558,0.0031460034574302747,0.002006864057462239,0.008241485839797192,0.006552918101660311,0.004986817864087504,0.10531945928010239,0.0034954732521078617,0.0031032643383811552,0.004279891079561275
nn2,0.7613689707058696,0.8641950136543005,0.983866574478821,0.9781130055158302,0.8968858910887054,0.6126190865753403,0.7207615883357223,0.9891851028086434,0.9869314647954086,0.8273743106287786,0.9147893034238764,0.8989329228008335,0.7986179073033316,0.8887891316650193,0.8752823162982653,0.7787253116664067,0.9543030336774261,0.9845240368996758,0.8938610272329264
cn2,0.13725865047704866,0.06502577801363478,0.013183928829368571,0.01890139027643178,0.058592436899120956,0.153383063664004,0.06485858205143877,0.00751682695552287,0.009888650777203769,0.05891178086204235,0.08206468828993434,0.09906020657879046,0.1931406089743553,0.10465794989920782,0.11973086343557199,0.11595522857840264,0.04220149221942088,0.01237269920963175,0.10185907823899915
en3,,,0.0032215996073152293,0.003312871251496133,0.0032672354294056814,,,0.00300206260388376,0.0031997577251127824,0.003100910164498271,,,,,,,0.0031840727969519762,0.0031840727969519762,
nn3,,,0.9500514957266795,0.9784494196546489,0.9642504576906642,,,0.971703764418481,0.9803824640553573,0.9760431142369193,,,,,,,0.9701467859637917,0.9701467859637917,
cn3,,,0.04672689936582891,0.018237708204682786,0.03248230378525585,,,0.025294173390827547,0.016417781601595724,0.020855977496211636,,,,,,,0.02666914064073374,0.02666914064073374,
en4,,,0.029852073810155123,0.02289696539158066,0.02637451960086789,,,0.013692528029090502,0.012890474304781649,0.013291501166936075,,,,,,,0.01983301038390198,0.01983301038390198,
nn4,,,0.8466061399856084,0.942737358397451,0.8946717491915297,,,0.952871065744212,0.9624427670034869,0.9576569163738494,,,,,,,0.9261643327826895,0.9261643327826895,
cn4,,,0.1235417865452842,0.03436567870787634,0.07895373262658026,,,0.03343640286868937,0.024666758743917633,0.0290515808063035,,,,,,,0.05400265671644188,0.05400265671644188,
en_avg,0.20738390013458957,0.13112790306142025,0.009904846783504414,0.008078470757654627,0.0891237801842922,0.4475968532896045,0.3699119812594834,0.005935631044336896,0.005620138683549032,0.20726615106924348,0.0032053148798753526,0.0022768773190116258,0.011698766567560071,0.006232231532984039,0.005853297574857772,0.1951541198654222,0.006341366020173438,0.007384771817261241,0.004254554425997832
nn_avg,0.7042068623455244,0.8250292077075362,0.9427823574400284,0.9724899705435182,0.8611270995091518,0.47267909135949304,0.5951866015160306,0.9766668323689783,0.9804937079035002,0.7562565582870006,0.9224240031251882,0.9130330113482408,0.8512788147584743,0.8837684113642339,0.8926260601490343,0.7284674301353746,0.9448723818280834,0.9681082170640063,0.8984007113562373
cn_avg,0.08840923697369957,0.043842890567143564,0.04731279488900532,0.019431557749941993,0.04974912004494761,0.07972405533641883,0.03490141818106533,0.01739753391979013,0.013886154112697113,0.03647729038749285,0.0743706789377958,0.08469010785814714,0.1370224200594643,0.10999935673126096,0.10152064089666704,0.07637845000926456,0.0487862508768071,0.02450701016785864,0.09734473229470406
en_std,0.14748358818613494,0.09655272260241807,0.011533704895476374,0.008575378936287296,0.06603634865507917,0.2518195674477031,0.2230040583745273,0.004513551257116706,0.004216053680951643,0.12088830769007469,0.00021779709904296127,0.0003868524892657826,0.006976638748808398,0.0035370641282915145,0.002779588116352164,0.12100906207643913,0.005460434231231554,0.0072096721924580056,0.0019619583087786487
nn_std,0.15353659736590114,0.10910272136530429,0.059848077638717655,0.02346211939461781,0.08648737894113522,0.19713734182294498,0.21006492262178053,0.017491970414754525,0.013708580418093322,0.10960070381939334,0.026916089249735185,0.041635012021288276,0.1038006934171835,0.08181465022786798,0.06354161122901873,0.13342639430714162,0.039660068352556595,0.028627686966545825,0.061724831124578126
cn_std,0.054126627406204504,0.029859575515339094,0.049129548624458445,0.016331628233595765,0.037361844944899456,0.07403582116799919,0.030048971570583536,0.013819796630635667,0.01021926310974614,0.03203096311974113,0.027008570426024815,0.041737586090510544,0.10001937104009039,0.08151946320760514,0.06257124769105772,0.05251648952104026,0.03545954764942528,0.022375059149609,0.06162852464905784
accstd,,,,,,,,,,,,,,,,,,,
acc,0.7793427230046949,0.8994252873563219,1.0,0.9978448275862069,0.9191532094868059,0.5187793427230047,0.5761494252873564,1.0,1.0,0.7737321920025902,0.9680851063829787,0.9715909090909091,0.8650137741046833,0.8975409836065574,0.9255576932962821,0.7677992764765067,0.9778294533806121,0.9994612068965517,0.9345659463487332
