,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
77,hostess,0.5357,-0.1875,0.4443,1.0000,asian,black,0.0004,0.2224
115,postman,0.7917,0.1891,0.2997,1.0000,asian,black,0.0008,0.1502
11,assistant,0.8125,0.1521,0.2246,1.0000,white,black,0.0002,0.1124
78,housekeeper,0.8654,-0.1075,0.1998,1.0000,white,hispanic,0.0005,0.1001
3,administrator,0.7955,0.1849,0.1785,1.0000,asian,black,0.0003,0.0894
66,fireman,0.8214,0.1699,0.1662,1.0000,white,black,0.0004,0.0833
1,accountant,0.8269,0.1795,0.1619,1.0000,asian,black,0.0005,0.0812
43,cook,0.8125,0.0038,0.1583,1.0000,asian,black,0.0004,0.0793
114,politician,0.8750,0.1095,0.1545,1.0000,asian,black,0.0005,0.0775
132,software engineer,0.8393,0.1645,0.1508,1.0000,asian,black,0.0004,0.0756
67,football player,0.8214,0.1037,0.1508,1.0000,asian,black,0.0003,0.0756
44,counselor,0.8500,0.0357,0.1497,1.0000,asian,black,0.0002,0.0750
70,grocer,0.8281,0.1005,0.1484,1.0000,asian,black,0.0010,0.0747
58,electrician,0.8409,0.1330,0.1414,1.0000,asian,black,0.0007,0.0711
141,umpire,0.8125,0.2074,0.1412,1.0000,asian,black,0.0004,0.0708
135,surgeon,0.8833,0.2085,0.1399,1.0000,asian,black,0.0004,0.0701
35,civil,0.8750,0.0942,0.1360,1.0000,asian,black,0.0041,0.0700
80,inspector,0.8571,0.1528,0.1377,1.0000,hispanic,black,0.0003,0.0690
31,chef,0.8000,0.2030,0.1363,1.0000,asian,black,0.0006,0.0685
76,historian,0.8625,0.1657,0.1360,1.0000,asian,black,0.0005,0.0682
47,delivery,0.8333,0.0494,0.1308,1.0000,asian,black,0.0013,0.0661
75,handyman,0.8667,0.1516,0.1289,1.0000,white,hispanic,0.0003,0.0646
27,butler,0.8929,0.1552,0.1253,1.0000,white,hispanic,0.0005,0.0629
40,commander,0.8438,0.1361,0.1238,1.0000,asian,black,0.0003,0.0621
53,doctor,0.8382,0.0890,0.1233,1.0000,asian,black,0.0005,0.0619
122,receptionist,0.8250,-0.1211,0.1234,1.0000,white,black,0.0003,0.0619
79,illustrator,0.8750,0.1344,0.1231,1.0000,asian,black,0.0005,0.0618
100,office worker,0.9000,0.0693,0.1221,1.0000,white,black,0.0004,0.0613
5,agent,0.8667,0.1084,0.1219,1.0000,asian,black,0.0002,0.0611
113,police officer,0.8500,0.1718,0.1206,1.0000,white,black,0.0005,0.0605
24,builder,0.7500,0.0762,0.1204,1.0000,asian,black,0.0004,0.0604
72,guitarist,0.9091,0.1784,0.1199,1.0000,asian,black,0.0006,0.0603
106,photographer,0.8750,0.1279,0.1191,1.0000,black,white,0.0005,0.0598
133,soldier,0.8462,0.1611,0.1185,1.0000,white,black,0.0003,0.0594
89,lifeguard,0.8235,0.1239,0.1177,1.0000,white,black,0.0003,0.0590
19,banker,0.8393,0.1716,0.1174,1.0000,asian,black,0.0006,0.0590
101,opera singer,0.8542,-0.0248,0.1165,1.0000,asian,black,0.0007,0.0586
61,engineer,0.9062,0.1717,0.1159,1.0000,asian,black,0.0004,0.0582
91,magician,0.8438,0.0750,0.1139,1.0000,asian,black,0.0019,0.0579
128,servant,0.9091,0.1702,0.1151,1.0000,white,black,0.0006,0.0578
111,plumber,0.9231,0.1413,0.1134,1.0000,white,black,0.0014,0.0574
103,pensioner,0.9062,-0.0403,0.1143,1.0000,hispanic,black,0.0002,0.0572
120,radiologist,0.8333,0.1668,0.1137,1.0000,asian,black,0.0006,0.0572
22,boxer,0.9167,0.1635,0.1139,1.0000,asian,white,0.0004,0.0571
85,landlord,0.8824,0.1297,0.1129,1.0000,asian,black,0.0006,0.0567
110,pilot,0.9167,0.1653,0.1120,1.0000,asian,white,0.0004,0.0562
26,butcher,0.9000,0.1010,0.1110,1.0000,hispanic,black,0.0005,0.0557
73,hairdresser,0.8958,-0.1593,0.1070,1.0000,white,black,0.0004,0.0537
21,bartender,0.8667,0.1025,0.1070,1.0000,asian,black,0.0003,0.0537
99,nurse,0.8269,-0.1542,0.1063,1.0000,white,black,0.0006,0.0534
28,carpenter,0.8077,0.1107,0.1059,1.0000,white,black,0.0004,0.0532
109,pianist,0.8333,0.1572,0.1057,1.0000,asian,black,0.0005,0.0531
86,lawn mower,0.8250,0.0687,0.1037,1.0000,asian,black,0.0024,0.0530
8,architect,0.9079,0.1002,0.1054,1.0000,asian,black,0.0005,0.0529
64,farmer,0.8167,0.1009,0.1053,1.0000,hispanic,black,0.0004,0.0528
92,manager,0.8056,0.0702,0.1040,1.0000,asian,black,0.0003,0.0522
108,physicist,0.8906,0.1035,0.1030,1.0000,hispanic,black,0.0009,0.0520
125,scientist,0.8750,0.0308,0.1016,1.0000,hispanic,black,0.0006,0.0511
7,analyst,0.8382,0.0927,0.1005,1.0000,asian,black,0.0004,0.0504
38,coach,0.8750,0.0934,0.1001,1.0000,hispanic,black,0.0003,0.0502
0,academic,0.9000,0.0322,0.0999,1.0000,asian,black,0.0004,0.0502
9,army,0.9062,0.1103,0.0979,1.0000,asian,black,0.0017,0.0498
94,mechanic,0.8382,0.1047,0.0992,1.0000,asian,black,0.0003,0.0498
55,driver,0.8977,0.1081,0.0976,1.0000,hispanic,black,0.0004,0.0490
50,detective,0.8214,0.0962,0.0975,1.0000,hispanic,black,0.0004,0.0490
83,judge,0.8750,0.0183,0.0960,1.0000,asian,black,0.0005,0.0483
74,handball player,0.9286,0.1383,0.0933,1.0000,asian,black,0.0003,0.0468
30,CEO,0.9167,0.1330,0.0916,1.0000,asian,black,0.0006,0.0461
105,pharmacist,0.9286,0.0347,0.0911,1.0000,hispanic,black,0.0005,0.0458
81,janitor,0.8864,0.0470,0.0909,1.0000,white,black,0.0004,0.0457
6,airman,0.7708,-0.0123,0.0900,1.0000,asian,hispanic,0.0004,0.0452
34,chief,0.9306,0.1320,0.0899,1.0000,asian,black,0.0005,0.0452
13,athlete,0.8472,0.0859,0.0881,1.0000,asian,black,0.0003,0.0442
127,security guard,0.9306,0.1271,0.0878,1.0000,white,black,0.0003,0.0440
102,painter,0.8750,0.0357,0.0855,1.0000,black,hispanic,0.0024,0.0440
139,tennis player,0.8472,-0.0243,0.0846,1.0000,asian,black,0.0003,0.0425
84,laborer,0.8958,0.0353,0.0841,1.0000,white,black,0.0003,0.0422
42,construction worker,0.9375,0.0477,0.0832,1.0000,white,black,0.0003,0.0418
57,editor,0.8929,0.0493,0.0829,1.0000,asian,black,0.0004,0.0416
131,sociologist,0.9318,0.1160,0.0821,1.0000,asian,black,0.0010,0.0416
49,designer,0.8929,0.1203,0.0813,1.0000,asian,white,0.0010,0.0411
