,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race-AB,Race-C
en1,0.19086460510361938,0.17124295515567065,0.004688295258641978,0.007985468636716491,0.09369533103866214,0.1899786688927561,0.16486318821087478,0.0039061090915503216,0.0033224418715188473,0.09051760201667503,0.061166356050191405,0.027120156677979554,0.09523805447330713,0.06975218181120357,0.06331918725317041,0.14555897131440323,0.00497557871460691,0.04843616924459156
nn1,0.7147330280486495,0.6837585492134094,0.9752166711948287,0.8767085676563198,0.8126042040283019,0.7691366824284196,0.7878558931387961,0.9850482919686278,0.9746623213948875,0.8791757972326828,0.6005639663719117,0.6657408723946322,0.5514357799687231,0.4497249720307529,0.5668663976915049,0.6845806498616516,0.9529089630536659,0.5577329222126926
cn1,0.09440236743167042,0.14499849543231538,0.020095031813416684,0.1153059649634464,0.09370046491021224,0.04088464877847582,0.047280917319236324,0.011045604632695166,0.022015235081700415,0.03030660145302693,0.33826968129327956,0.3071389693914997,0.35332616402821476,0.4805228476752298,0.36981441559705597,0.16986037904719872,0.04211545912281467,0.3938309085333648
en2,0.12402820873027667,0.15060979315417353,0.0051340878970632465,0.007735083881235714,0.0718767934156873,0.10865886011812836,0.1066750202467665,0.00531337259691471,0.004067911108120762,0.05617879101748259,0.07367842597391536,0.027383893482196567,0.09149475441800627,0.12517157630481662,0.0794321625447337,0.10919084377354445,0.0055626138708336085,0.07627773489350659
nn2,0.7551338381543755,0.6971282442004886,0.9654694652893174,0.8179142780858895,0.8089114564325177,0.8227939330115914,0.818054553154856,0.9778778800662135,0.9593706901731163,0.8945242641014443,0.6072413995862007,0.6557585691017184,0.47340774611369824,0.5293573881561494,0.5664412757394417,0.6956266190368683,0.9301580784036342,0.5925579786289339
cn2,0.12083795371395535,0.15226196269388312,0.029396445070668846,0.1743506331574814,0.11921174865899718,0.06854720694152638,0.07527042516879737,0.016808744585535055,0.036561396021139,0.04929694317924945,0.31908017484114526,0.3168575380695984,0.43509749576741874,0.34547103279066027,0.3541265603672057,0.19518253652112105,0.06427930470870608,0.3311642854301293
en3,,,0.08517113734613842,0.18293703029510275,0.1340540838206206,,,0.0602293874884785,0.08118164051195671,0.0707055140002176,,,,,,,0.1023797989104191,
nn3,,,0.6868334691709196,0.5067702840114462,0.5968018765911829,,,0.797084735732683,0.7228850516779669,0.759984893705325,,,,,,,0.678393385148254,
cn3,,,0.22799539775915548,0.31029268322062903,0.26914404048989227,,,0.1426858743521529,0.1959333081954512,0.16930959127380207,,,,,,,0.21922681588184714,
en4,,,0.2931783833134342,0.4564168179600403,0.3747976006367373,,,0.16065449467007542,0.2066273118915229,0.18364090328079916,,,,,,,0.27921925195876823,
