,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
111,plumber,0.7941,0.0779,0.1654,1.0000,asian,hispanic,0.0030,0.0842
86,lawn mower,0.7206,0.0617,0.1152,1.0000,asian,white,0.0492,0.0822
77,hostess,0.8456,-0.1744,0.1524,1.0000,white,black,0.0028,0.0776
115,postman,0.8676,0.1633,0.1503,1.0000,asian,black,0.0035,0.0769
122,receptionist,0.8235,-0.1408,0.1433,1.0000,asian,black,0.0026,0.0730
75,handyman,0.8456,0.1548,0.1250,1.0000,asian,black,0.0038,0.0644
104,performing artist,0.6618,0.0110,0.1093,1.0000,asian,black,0.0192,0.0642
66,fireman,0.8676,0.1371,0.1233,1.0000,asian,black,0.0040,0.0636
22,boxer,0.9118,0.0872,0.1213,1.0000,asian,black,0.0041,0.0627
6,airman,0.8676,0.1063,0.1223,1.0000,white,hispanic,0.0023,0.0623
85,landlord,0.8971,0.0422,0.1114,1.0000,white,hispanic,0.0045,0.0580
78,housekeeper,0.8676,-0.1425,0.1101,1.0000,white,hispanic,0.0031,0.0566
40,commander,0.8456,0.0859,0.1064,1.0000,white,hispanic,0.0062,0.0563
127,security guard,0.8897,0.1182,0.1100,1.0000,white,hispanic,0.0006,0.0553
129,sheriff,0.9118,0.1157,0.1048,1.0000,white,black,0.0053,0.0551
70,grocer,0.8456,0.0608,0.0784,1.0000,asian,black,0.0317,0.0551
9,army,0.9118,0.0856,0.0842,1.0000,black,asian,0.0247,0.0544
54,drawer,0.9338,-0.0128,0.0979,1.0000,white,hispanic,0.0108,0.0544
99,nurse,0.8456,-0.1148,0.1056,1.0000,white,asian,0.0026,0.0541
73,hairdresser,0.8897,-0.0132,0.0900,1.0000,white,hispanic,0.0173,0.0536
64,farmer,0.9118,0.0833,0.1040,1.0000,hispanic,black,0.0017,0.0528
27,butler,0.8897,0.1050,0.1026,1.0000,white,black,0.0023,0.0524
26,butcher,1.0000,0.0475,0.1012,1.0000,white,asian,0.0019,0.0516
71,guard,0.9338,0.1029,0.1001,1.0000,white,asian,0.0016,0.0509
141,umpire,0.8676,0.0931,0.0960,1.0000,asian,black,0.0036,0.0498
80,inspector,0.8897,0.0902,0.0943,1.0000,white,hispanic,0.0026,0.0485
102,painter,0.7647,0.0667,0.0889,1.0000,white,black,0.0079,0.0484
34,chief,0.8676,0.0905,0.0911,1.0000,white,hispanic,0.0055,0.0483
112,poet,0.8456,0.0698,0.0870,1.0000,white,black,0.0084,0.0477
72,guitarist,0.8676,0.1161,0.0939,1.0000,white,black,0.0015,0.0477
81,janitor,0.9632,0.0154,0.0842,1.0000,asian,black,0.0109,0.0476
52,director,0.7794,0.0623,0.0844,1.0000,asian,hispanic,0.0107,0.0475
137,tailor,0.9338,0.0608,0.0917,1.0000,asian,black,0.0026,0.0472
61,engineer,0.8897,0.1197,0.0916,1.0000,white,hispanic,0.0022,0.0469
63,executive,0.8676,0.0981,0.0882,1.0000,white,hispanic,0.0049,0.0465
60,employment,0.9118,-0.0140,0.0847,1.0000,white,hispanic,0.0079,0.0463
47,delivery,0.8897,-0.0277,0.0894,1.0000,asian,hispanic,0.0028,0.0461
67,football player,0.8456,0.0995,0.0899,1.0000,hispanic,black,0.0023,0.0461
24,builder,0.8456,0.0752,0.0891,1.0000,white,black,0.0018,0.0455
84,laborer,0.7574,0.0703,0.0881,1.0000,asian,black,0.0023,0.0452
58,electrician,1.0000,0.0383,0.0581,1.0000,asian,black,0.0316,0.0449
20,barber,0.8897,0.0913,0.0855,1.0000,white,hispanic,0.0028,0.0442
136,swimmer,0.7794,-0.0567,0.0803,1.0000,white,black,0.0079,0.0441
10,artist,0.8235,0.0363,0.0782,1.0000,white,hispanic,0.0095,0.0439
105,pharmacist,0.8015,0.0795,0.0846,1.0000,white,hispanic,0.0031,0.0439
50,detective,0.8235,0.1006,0.0853,1.0000,white,black,0.0024,0.0438
62,entrepreneur,0.8015,0.0610,0.0609,1.0000,white,hispanic,0.0262,0.0435
133,soldier,0.9118,0.0824,0.0853,1.0000,white,asian,0.0015,0.0434
113,police officer,0.8235,0.0827,0.0845,1.0000,asian,black,0.0022,0.0433
