,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race,Race-AB,Race-C
en1,0.16255405349079202,0.09153319797016969,0.006255616258475667,0.008167900995086429,0.06712769217863095,0.22717194682274203,0.15955134530390686,0.0097830046827472,0.008119052522896051,0.10115633733307304,0.11558096191073035,0.021531553169056264,0.052807221256007925,0.02204632516369485,0.052991515374872344,0.13486645445905812,0.012650575465326079,0.008081393614801338,0.02178893916637556
nn1,0.8122532469619377,0.8925440775978608,0.9909783249170008,0.9841482629036081,0.9199809780951018,0.7625320851293569,0.8269806222340308,0.9858973328496369,0.9776206443022037,0.888257671128807,0.8023573347228639,0.854982953010635,0.8661360725575735,0.8924548781665851,0.8539828096144143,0.8271339065339373,0.9476803993582784,0.9846611412431123,0.87371891558861
cn1,0.025192698101916634,0.015922722145798734,0.0027660591182262885,0.007683837164598839,0.012891329132635125,0.010295969967536189,0.01346803102208692,0.004319661246484775,0.014260301926446244,0.010585991040638532,0.08206170429401298,0.12348549072802681,0.08105670374193737,0.08549879697510152,0.09302567393476965,0.037999638212214804,0.039669024526480745,0.0072574648639390366,0.10449214385156416
en2,0.12801986671017765,0.10211913327204297,0.0034864821969728234,0.004067062798702833,0.05942313624447407,0.17451207889085782,0.15833641518130295,0.005130915254892283,0.004255930164523808,0.08555883487289422,0.13971913574223824,0.016975918962006373,0.055805749578347566,0.031847624998516066,0.061087107320277056,0.1264187298958279,0.010960655729269032,0.004235097603772937,0.024411771980261218
nn2,0.8237813958140474,0.8854559670310113,0.9923965767235823,0.9897320810063132,0.9228415051437385,0.803893539949622,0.8234625614605254,0.9901470839977264,0.9819042107154583,0.8998518490308332,0.7344471292689125,0.8243522148325362,0.8244953512104444,0.89424913615412,0.8193859578665033,0.8159226574557605,0.9454635505716227,0.98854498811077,0.8593006754933281
cn2,0.048198737852316265,0.01242489951745987,0.004116940869159445,0.006200855915988635,0.017735358538731056,0.021594378600360373,0.01820102453606501,0.004722003347050189,0.013839861671119157,0.014589317038648682,0.1258337283135451,0.15867187187012116,0.11969889726221354,0.07390323815234595,0.11952693389955645,0.05765861101366002,0.04357579530429742,0.007219915450829357,0.11628755501123356
en3,,,0.0025628822778587714,0.0015052466047124873,0.0020340644412856295,,,0.006916434048268367,0.003784383719401627,0.005350408883834997,,,,,,,0.0036922366625603133,0.0036922366625603133,
nn3,,,0.9955342835943464,0.9971956595264632,0.9963649715604048,,,0.9909547088851391,0.993551844152911,0.9922532765190251,,,,,,,0.994309124039715,0.994309124039715,
cn3,,,0.0019028345495954314,0.0012990936407606631,0.0016009640951780472,,,0.002128860156517476,0.002663767889065764,0.0023963140227916202,,,,,,,0.0019986390589848335,0.0019986390589848335,
en4,,,0.004462575935512703,0.0024679412800369077,0.003465258607774805,,,0.008407422118413617,0.0033305333104337856,0.005868977714423702,,,,,,,0.004667118161099253,0.004667118161099253,
nn4,,,0.9913933188982413,0.9955293268992983,0.9934613228987699,,,0.9853313712167068,0.9933148088126347,0.9893230900146708,,,,,,,0.9913922064567202,0.9913922064567202,
cn4,,,0.004144106739902423,0.0020027264861333795,0.003073416613017901,,,0.006261206149208871,0.0033546606157023205,0.004807933382455595,,,,,,,0.003940674997736748,0.003940674997736748,
en_avg,0.14528696010048484,0.09682616562110634,0.004191889167204991,0.004052037919634664,0.06258926320210771,0.20084201285679992,0.1589438802426049,0.007559444026080366,0.004872474929313818,0.09305445301369974,0.12765004882648429,0.01925373606553132,0.054306485417177745,0.02694697508110546,0.05703931134757471,0.130642592177443,0.011146092864811769,0.00516896151055846,0.02310035557331839
nn_avg,0.8180173213879925,0.889000022314436,0.9925756260332926,0.9916513325839207,0.9228110755799104,0.7832128125394895,0.8252215918472781,0.9880826242373023,0.9865978769958019,0.8957787264049679,0.7684022319958882,0.8396675839215856,0.8453157118840089,0.8933520071603526,0.8366843837404587,0.821528281994849,0.9486545084887092,0.9897268649625793,0.8665097955409691
cn_avg,0.03669571797711645,0.014173810831629302,0.003232485319220897,0.004296628301870379,0.014599660607459259,0.01594517428394828,0.015834527779075964,0.004357932724815328,0.008529648025583371,0.011166820703355736,0.10394771630377905,0.14107868129907397,0.10037780050207545,0.07970101756372373,0.10627630391716306,0.047829124612937424,0.040199398872381276,0.005104173592872494,0.11038984943139885
en_std,0.041471363254065655,0.033045375039032376,0.0018680081677132877,0.0028294939103497,0.019803560092790256,0.05457371802969319,0.046935253935116564,0.0026651182391914606,0.0021373411449939228,0.026577857837248788,0.027851295949732686,0.0066295793578981166,0.026408663745209466,0.014842331951050987,0.018932967750972814,0.03838094499214166,0.005161978795199578,0.0023749903655620927,0.010735955654474551
nn_std,0.050527538632003356,0.034518169670821025,0.0030893458509833028,0.005936640345920527,0.02351792362493205,0.05581614009298341,0.049178293812642174,0.004411421554732965,0.009919401243654277,0.029831314176003206,0.06267448195672416,0.042269090762023225,0.0713446069290392,0.05944549518190782,0.05893341870742361,0.05400987184903555,0.020845232489870354,0.005839202248822768,0.05085729297196552
cn_std,0.01860641426280065,0.005511587886619845,0.0017665987132246478,0.003346147897141955,0.007307687189946775,0.008161539788309543,0.005726671613432641,0.0025282860140921075,0.008039978202191185,0.006114118904506369,0.044927649128751114,0.041378673166367334,0.05711427919565669,0.05144126772296897,0.048715467303436025,0.023341356979261745,0.018083491952664368,0.003920252706662474,0.04640997044466815
accstd,,,,,,,,,,,,,,,,,,,
acc,0.8862883181441591,0.9594320486815415,1.0,1.0,0.9614300917064251,0.8505592377796188,0.9211460446247465,1.0,0.9978448275862069,0.9423875274976431,0.8829787234042553,0.8806818181818182,0.8429752066115702,0.8446038251366119,0.862809893333564,0.8905632632076487,0.9538550784841061,0.9994612068965517,0.862642821659215
std,0.07373687743257977,0.0487167550643155,0.00448263515461416,0.008074854768941455,0.03375278060511272,0.07903426527399077,0.06789347957412759,0.006403217205344356,0.013397813727226258,0.041682193945172245,0.09030228469013865,0.060184895524192455,0.10324503324660357,0.08381939657061853,0.0843879025078883,0.07715478254695932,0.029393802158489534,0.008089630214031557,0.07200214604740549
