,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race,Race-AB,Race-C
en1,0.2790463526947424,0.2065742877072189,0.008302713608251177,0.005758143828956988,0.12492037445979237,0.2569098882903345,0.18393733942275867,0.004416207796041394,0.0028120730080288545,0.11201887712929086,0.009817964620293771,0.006851838623829694,0.0443461123697098,0.022777876709160857,0.02094844808074853,0.16343865751750966,0.008486475595711494,0.005322284560319603,0.014814857666495276
nn1,0.544874703754671,0.7080297982469201,0.831816531822715,0.9357215171230251,0.7551106377368328,0.6165293663963676,0.765906469926238,0.9357563345365121,0.974075958646577,0.8230670323764238,0.8303580777917771,0.8558246317234907,0.7388538398341207,0.7241206665534801,0.7872893039757172,0.7007587093250157,0.8762192734009666,0.9193425855322073,0.7899726491384853
cn1,0.17607894481974654,0.08539591580769047,0.15988075325239293,0.05852034410204867,0.11996898949546965,0.1265607461829204,0.0501561906337738,0.05982745451931382,0.023111967843603986,0.064914089794903,0.1598239614766963,0.13732353123751553,0.2168000420124447,0.2531014579390252,0.19176224816642046,0.1358026334888787,0.11529425148231669,0.07533512992933986,0.1952124945882704
en2,0.1341884672685992,0.11724773935624398,0.006974186325235896,0.004714550765568455,0.06578123592891189,0.1054401298109442,0.07873487462708727,0.004017029359320205,0.002563430310491922,0.0476888660269609,0.015334287338810874,0.00952593794830715,0.030381272381945122,0.026241460240092492,0.02037073947728891,0.08022112846393843,0.009006099158169354,0.004567299190154119,0.01788369909419982
nn2,0.6054336674269288,0.7554973623827099,0.8817253175755622,0.9404154620293913,0.7957679523536481,0.69734900636971,0.8402392759546637,0.9565507475758942,0.9769135795790573,0.8677631523698313,0.8166919719982655,0.8153613162946634,0.6885065365705855,0.7708562640091557,0.7728540222181675,0.7339529701171439,0.8903037811772875,0.9389012766899762,0.7931087901519096
cn2,0.2603778631743044,0.12725489785987884,0.1113004972240035,0.05486998586626402,0.13845081103111267,0.1972108613057062,0.08102584950998426,0.03943222483069125,0.02052299850540043,0.08454798353794554,0.16797375031053385,0.1751127557257529,0.28111219436049556,0.20290227632418076,0.2067752441802408,0.18582590275348385,0.10069012307938215,0.0565314266065898,0.18900751602496685
en3,,,0.21916682986726224,0.194147367640559,0.20665709875391064,,,0.06444962377804266,0.04339960381260206,0.05392461379532236,,,,,,,0.1302908562746165,0.1302908562746165,
nn3,,,0.7127230977508384,0.7646850093171514,0.7387040535339949,,,0.9034320993322722,0.9361303500060377,0.919781224669155,,,,,,,0.829242639101575,0.829242639101575,
cn3,,,0.06811007112264633,0.041167619501658044,0.054638845312152184,,,0.032118279185198564,0.02047004722508377,0.026294163205141167,,,,,,,0.040466504258646674,0.040466504258646674,
