,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
63,manly,0.8462,0.2442,0.1695,1.0000,white,black,0.0002,0.0849
64,masculine,0.8942,0.1572,0.1443,1.0000,asian,black,0.0009,0.0726
39,gifted,0.8750,0.0476,0.1273,1.0000,asian,black,0.0003,0.0638
59,lazy,0.9000,-0.0529,0.1191,1.0000,asian,black,0.0004,0.0597
104,tough,0.8088,0.0538,0.1185,1.0000,white,black,0.0002,0.0593
33,fit,0.8889,0.0104,0.1151,1.0000,asian,black,0.0001,0.0576
54,impoverish,0.8553,0.0832,0.1129,1.0000,asian,black,0.0003,0.0566
50,ignorant,0.7955,0.0084,0.1116,1.0000,asian,black,0.0003,0.0560
56,intelligent,0.8214,0.0564,0.1099,1.0000,asian,black,0.0002,0.0550
7,burly,0.8684,0.1322,0.1076,1.0000,white,black,0.0003,0.0539
48,hopeless,0.8816,0.0244,0.1073,1.0000,asian,black,0.0003,0.0538
18,confrontational,0.9062,0.0719,0.1066,1.0000,white,black,0.0004,0.0535
41,greedy,0.9048,0.0785,0.1017,1.0000,asian,black,0.0003,0.0510
12,cautious,0.8289,0.0182,0.1000,1.0000,white,black,0.0002,0.0501
46,healthy,0.8529,-0.0174,0.0990,1.0000,white,black,0.0004,0.0497
115,welcome,0.8947,0.0854,0.0981,1.0000,asian,black,0.0004,0.0492
22,defiant,0.8750,-0.0296,0.0978,1.0000,asian,black,0.0003,0.0491
43,handsome,0.9028,0.0976,0.0971,1.0000,asian,black,0.0008,0.0489
74,powerful,0.8824,0.0125,0.0953,1.0000,asian,black,0.0002,0.0477
85,sad,0.8971,0.0252,0.0932,1.0000,asian,black,0.0003,0.0468
60,loud,0.9062,-0.0300,0.0926,1.0000,asian,black,0.0002,0.0464
30,feminine,0.8804,-0.0738,0.0906,1.0000,white,black,0.0014,0.0460
97,successful,0.8750,0.0692,0.0902,1.0000,asian,black,0.0004,0.0453
81,rich,0.8864,0.0646,0.0901,1.0000,asian,black,0.0004,0.0452
96,stupid,0.9250,0.0546,0.0884,1.0000,asian,black,0.0002,0.0443
51,immature,0.8667,0.1296,0.0873,1.0000,asian,black,0.0002,0.0437
68,nervous,0.9333,0.1099,0.0871,1.0000,white,black,0.0003,0.0437
105,trustworthy,0.8810,0.0594,0.0863,1.0000,asian,black,0.0002,0.0433
106,ugly,0.8750,-0.0255,0.0858,1.0000,asian,black,0.0002,0.0430
107,uncare,0.8889,0.1192,0.0816,1.0000,white,hispanic,0.0003,0.0410
66,naggy,0.9250,0.0533,0.0816,1.0000,asian,black,0.0003,0.0409
45,harsh,0.9333,0.1202,0.0816,1.0000,white,black,0.0002,0.0409
76,quick,0.8810,0.0492,0.0813,1.0000,asian,black,0.0003,0.0408
53,impossible,0.9342,0.0285,0.0807,1.0000,asian,black,0.0003,0.0405
61,luxurious,0.9125,0.0655,0.0801,1.0000,asian,black,0.0008,0.0404
4,bad,0.9211,-0.0259,0.0788,1.0000,asian,black,0.0002,0.0395
65,muscular,0.9167,0.0320,0.0782,1.0000,asian,black,0.0003,0.0393
93,strange,0.9231,0.0180,0.0775,1.0000,asian,black,0.0003,0.0389
36,free,0.8472,0.0727,0.0775,1.0000,asian,black,0.0002,0.0388
16,comfortable,0.8750,-0.0185,0.0769,1.0000,white,hispanic,0.0004,0.0387
92,social,0.8958,0.0423,0.0763,1.0000,asian,black,0.0008,0.0385
73,poor,0.9333,0.0291,0.0764,1.0000,asian,black,0.0003,0.0384
27,emotional,0.8269,-0.0201,0.0762,1.0000,white,hispanic,0.0004,0.0383
34,flamboyant,0.8810,-0.0092,0.0758,1.0000,white,black,0.0005,0.0382
26,dumb,0.8750,0.0144,0.0755,1.0000,asian,black,0.0003,0.0379
21,dangerous,0.9333,0.0143,0.0753,1.0000,asian,black,0.0002,0.0378
79,respected,0.9333,0.0108,0.0744,1.0000,asian,black,0.0003,0.0374
37,friendly,0.9265,0.0236,0.0726,1.0000,asian,black,0.0003,0.0365
71,odd,0.9231,0.0253,0.0726,1.0000,asian,black,0.0003,0.0364
40,good,0.8947,0.0066,0.0724,1.0000,white,black,0.0002,0.0363
109,upset,0.9500,-0.0137,0.0713,1.0000,white,hispanic,0.0002,0.0358
77,quiet,0.8750,0.0261,0.0708,1.0000,white,hispanic,0.0004,0.0356
38,gentle,0.8667,0.0412,0.0702,1.0000,white,black,0.0005,0.0354
88,slim,0.9167,-0.0962,0.0699,1.0000,asian,black,0.0002,0.0351
47,homeless,0.9500,0.0137,0.0693,1.0000,asian,black,0.0005,0.0349
67,naive,0.9333,0.0215,0.0692,1.0000,asian,black,0.0003,0.0347
15,colorful,0.9444,0.0101,0.0640,1.0000,white,hispanic,0.0045,0.0343
