,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
15,colorful,0.9559,0.0046,0.0528,1.0000,white,hispanic,0.2015,0.1272
43,handsome,0.8375,0.0531,0.2123,1.0000,asian,hispanic,0.0002,0.1063
30,feminine,0.9167,-0.1187,0.1660,1.0000,asian,hispanic,0.0004,0.0832
64,masculine,0.9375,0.0496,0.1189,1.0000,asian,hispanic,0.0007,0.0598
63,manly,0.9167,0.0908,0.1101,1.0000,white,hispanic,0.0017,0.0559
111,violent,0.9211,0.0773,0.1080,1.0000,white,hispanic,0.0002,0.0541
115,welcome,0.8846,0.0131,0.1077,1.0000,asian,hispanic,0.0002,0.0540
65,muscular,0.8824,0.0672,0.0977,1.0000,white,hispanic,0.0008,0.0493
58,late,0.8750,0.0538,0.0924,1.0000,asian,hispanic,0.0002,0.0463
110,uptight,0.8846,0.0209,0.0742,1.0000,white,hispanic,0.0004,0.0373
113,wealthy,0.9318,0.0350,0.0734,1.0000,white,hispanic,0.0002,0.0368
94,strong,0.9250,0.0358,0.0683,1.0000,asian,black,0.0005,0.0344
87,skinny,0.9342,-0.0209,0.0683,1.0000,white,hispanic,0.0002,0.0342
12,cautious,0.9265,0.0567,0.0668,1.0000,white,hispanic,0.0004,0.0336
47,homeless,0.9737,0.0614,0.0669,1.0000,white,hispanic,0.0001,0.0335
35,fragile,0.9265,0.0178,0.0653,1.0000,white,black,0.0003,0.0328
79,respected,0.9306,0.0186,0.0637,1.0000,white,hispanic,0.0002,0.0319
86,silent,0.9375,0.0389,0.0617,1.0000,asian,black,0.0002,0.0310
7,burly,1.0000,0.0218,0.0601,1.0000,asian,hispanic,0.0008,0.0304
74,powerful,0.8971,0.0863,0.0584,1.0000,asian,hispanic,0.0004,0.0294
108,uneducated,0.9605,0.0408,0.0563,1.0000,asian,hispanic,0.0002,0.0282
10,careful,0.9583,0.0424,0.0527,1.0000,white,hispanic,0.0003,0.0265
75,proud,0.9583,0.0354,0.0514,1.0000,white,hispanic,0.0002,0.0258
29,fat,0.9333,-0.0572,0.0510,1.0000,white,hispanic,0.0004,0.0257
85,sad,0.9265,0.0267,0.0509,1.0000,white,black,0.0002,0.0255
5,beautiful,0.9706,-0.0552,0.0502,1.0000,white,hispanic,0.0002,0.0252
67,naive,0.9605,0.0329,0.0500,1.0000,white,hispanic,0.0001,0.0251
73,poor,0.9265,0.0319,0.0497,1.0000,black,white,0.0001,0.0249
53,impossible,0.9559,-0.0117,0.0486,1.0000,white,hispanic,0.0003,0.0245
97,successful,0.9444,0.0159,0.0477,1.0000,white,hispanic,0.0004,0.0241
24,dirty,0.9868,-0.0110,0.0477,1.0000,asian,hispanic,0.0002,0.0240
28,excited,0.9583,-0.0144,0.0465,1.0000,white,hispanic,0.0001,0.0233
31,filthy,0.9688,0.0180,0.0462,1.0000,asian,hispanic,0.0001,0.0231
44,happy,0.9605,0.0276,0.0461,1.0000,white,hispanic,0.0001,0.0231
45,harsh,0.9583,0.0666,0.0459,1.0000,white,hispanic,0.0003,0.0231
104,tough,0.9722,0.0454,0.0455,1.0000,white,hispanic,0.0003,0.0229
0,angry,0.9615,-0.0618,0.0445,1.0000,white,hispanic,0.0003,0.0224
42,gross,1.0000,0.0201,0.0445,1.0000,asian,black,0.0001,0.0223
84,rude,0.9844,0.0109,0.0444,1.0000,white,hispanic,0.0001,0.0223
39,gifted,0.9444,0.0129,0.0435,1.0000,white,hispanic,0.0002,0.0218
103,timid,0.9706,0.0076,0.0417,1.0000,white,hispanic,0.0001,0.0209
34,flamboyant,1.0000,0.0406,0.0408,1.0000,asian,hispanic,0.0002,0.0205
33,fit,1.0000,0.0045,0.0384,1.0000,white,hispanic,0.0003,0.0193
17,complex,0.9444,-0.0004,0.0382,1.0000,asian,black,0.0002,0.0192
21,dangerous,0.9833,0.0116,0.0377,1.0000,asian,black,0.0003,0.0190
61,luxurious,0.9861,-0.0005,0.0370,1.0000,white,hispanic,0.0003,0.0186
22,defiant,0.9559,-0.0181,0.0369,1.0000,asian,hispanic,0.0003,0.0186
50,ignorant,0.9737,0.0244,0.0360,1.0000,white,hispanic,0.0001,0.0180
23,desperate,0.9762,0.0086,0.0349,1.0000,white,hispanic,0.0003,0.0176
83,rowdy,0.9773,0.0308,0.0337,1.0000,black,hispanic,0.0003,0.0170
89,smart,1.0000,0.0208,0.0324,1.0000,white,hispanic,0.0003,0.0164
8,callous,0.9688,0.0281,0.0322,1.0000,white,hispanic,0.0002,0.0162
76,quick,0.9853,-0.0054,0.0316,1.0000,white,hispanic,0.0004,0.0160
38,gentle,0.9524,0.0417,0.0304,1.0000,white,hispanic,0.0002,0.0153
109,upset,0.9464,0.0367,0.0305,1.0000,white,hispanic,0.0002,0.0153
59,lazy,0.9500,-0.0181,0.0300,1.0000,white,hispanic,0.0002,0.0151
41,greedy,0.9861,0.0065,0.0297,1.0000,white,hispanic,0.0003,0.0150
18,confrontational,0.9524,0.0153,0.0294,1.0000,asian,hispanic,0.0002,0.0148
48,hopeless,0.9545,-0.0345,0.0289,1.0000,white,black,0.0007,0.0148
91,sneaky,1.0000,0.0123,0.0293,1.0000,asian,hispanic,0.0001,0.0147
114,weird,0.9762,-0.0065,0.0285,1.0000,asian,hispanic,0.0002,0.0143
70,normal,0.9773,0.0182,0.0277,1.0000,white,hispanic,0.0004,0.0141
49,horrible,0.9643,0.0079,0.0276,1.0000,white,asian,0.0002,0.0139
16,comfortable,0.9531,0.0385,0.0274,1.0000,white,hispanic,0.0002,0.0138
88,slim,1.0000,-0.0013,0.0269,1.0000,white,hispanic,0.0003,0.0136
