,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
58,electrician,0.9091,0.0927,0.1168,0.7500,asian,black,0.4445,0.2807
59,employee,0.6042,0.2946,0.2451,0.8750,asian,black,0.3146,0.2799
17,author,0.6731,0.2052,0.1887,0.8750,asian,black,0.3549,0.2718
21,bartender,0.5714,0.2420,0.2129,0.8750,asian,white,0.3302,0.2716
13,athlete,0.6944,0.2077,0.2263,0.8750,asian,black,0.3133,0.2698
61,engineer,0.6562,0.2493,0.2191,0.8750,asian,black,0.3203,0.2697
106,photographer,0.6136,0.1837,0.2060,0.8750,asian,black,0.3306,0.2683
6,airman,0.6711,0.3001,0.2476,0.8750,asian,black,0.2850,0.2663
63,executive,0.6875,0.1611,0.1788,0.8750,asian,black,0.3475,0.2632
22,boxer,0.6562,0.2120,0.2266,0.8750,asian,black,0.2974,0.2620
67,football player,0.7361,0.2222,0.2463,0.8750,asian,black,0.2763,0.2613
2,actor,0.6750,0.2243,0.2116,0.8750,asian,black,0.3069,0.2592
46,dealer,0.6875,0.2269,0.2305,0.8750,asian,black,0.2764,0.2535
40,commander,0.7321,0.2224,0.2013,0.8750,asian,black,0.3002,0.2507
72,guitarist,0.6538,0.1891,0.2161,0.8750,asian,black,0.2827,0.2494
55,driver,0.8036,0.1967,0.1698,0.8750,asian,black,0.3269,0.2483
79,illustrator,0.6071,0.1377,0.1425,0.8750,asian,black,0.3530,0.2478
139,tennis player,0.5714,0.2929,0.2360,0.8750,asian,black,0.2573,0.2467
34,chief,0.7353,0.2415,0.2031,0.8750,asian,black,0.2890,0.2460
111,plumber,0.6964,0.1343,0.1388,0.8750,asian,black,0.3514,0.2451
41,composer,0.6500,0.2707,0.2159,0.8750,asian,black,0.2699,0.2429
9,army,0.8500,0.0805,0.1810,0.8750,asian,black,0.3047,0.2429
8,architect,0.7125,0.1944,0.1953,0.8750,asian,black,0.2874,0.2414
113,police officer,0.5556,0.3417,0.2677,0.8750,asian,black,0.2111,0.2394
38,coach,0.7115,0.1697,0.1851,0.8750,asian,black,0.2880,0.2366
115,postman,0.7500,0.1841,0.2016,0.8750,asian,black,0.2710,0.2363
116,producer,0.7059,0.2116,0.1926,0.8750,asian,black,0.2779,0.2352
95,medical student,0.7917,0.1786,0.1886,0.8750,asian,black,0.2796,0.2341
65,firefighter,0.6500,0.2684,0.2178,0.8750,asian,black,0.2502,0.2340
30,CEO,0.8529,0.1367,0.1548,0.8750,asian,black,0.3060,0.2304
12,astronomer,0.7500,0.1484,0.1401,0.8750,asian,black,0.3205,0.2303
66,fireman,0.7308,0.1743,0.1933,0.8750,asian,black,0.2656,0.2294
62,entrepreneur,0.8750,0.1234,0.1596,0.8750,asian,black,0.2985,0.2291
25,businessperson,0.7353,0.0895,0.1539,0.8750,asian,black,0.3033,0.2286
64,farmer,0.7031,0.2612,0.2106,0.8750,asian,black,0.2463,0.2284
16,auditor,0.7143,0.2416,0.2141,0.8750,asian,white,0.2402,0.2272
91,magician,0.8281,0.1428,0.1681,0.8750,asian,black,0.2862,0.2271
132,software engineer,0.7500,0.2410,0.2089,0.8750,asian,black,0.2439,0.2264
133,soldier,0.8594,0.0977,0.1483,0.8750,asian,black,0.3041,0.2262
60,employment,0.8500,0.1080,0.1360,0.8750,asian,black,0.3164,0.2262
57,editor,0.8269,0.1200,0.1317,0.8750,asian,black,0.3159,0.2238
10,artist,0.7500,0.1093,0.1565,0.8750,asian,black,0.2902,0.2234
1,accountant,0.7500,0.1491,0.1881,0.8750,asian,white,0.2572,0.2227
27,butler,0.7167,0.2205,0.1673,0.8750,asian,black,0.2776,0.2224
69,gambler,0.7500,0.2233,0.1868,0.8750,asian,white,0.2569,0.2218
114,politician,0.7917,0.0943,0.1480,0.8750,asian,black,0.2955,0.2218
110,pilot,0.7059,0.2049,0.2010,0.8750,asian,black,0.2417,0.2214
97,mover,0.6333,0.2660,0.2041,0.8750,asian,black,0.2370,0.2205
52,director,0.8750,0.0800,0.1248,0.8750,asian,black,0.3147,0.2197
135,surgeon,0.7656,0.1470,0.1646,0.8750,asian,black,0.2747,0.2197
112,poet,0.7647,0.1312,0.1425,0.8750,asian,black,0.2943,0.2184
5,agent,0.7708,0.1407,0.1329,0.8750,asian,black,0.3031,0.2180
26,butcher,0.7000,0.1603,0.1945,0.8750,asian,black,0.2415,0.2180
85,landlord,0.7500,0.1934,0.1795,0.8750,asian,black,0.2557,0.2176
47,delivery,0.7500,0.1085,0.1316,0.8750,asian,black,0.3033,0.2174
102,painter,0.7344,0.1722,0.1614,0.8750,asian,black,0.2733,0.2174
42,construction worker,0.7292,0.1988,0.1832,0.8750,asian,black,0.2478,0.2155
141,umpire,1.0000,0.0287,0.1182,0.8750,asian,white,0.3087,0.2135
20,barber,0.7045,0.1563,0.1574,0.8750,asian,white,0.2691,0.2133
28,carpenter,0.7333,0.2034,0.1833,0.8750,asian,black,0.2427,0.2130
49,designer,0.7969,0.0802,0.1167,0.8750,asian,white,0.3088,0.2127
4,aeronautical engineer,0.7188,0.2395,0.1980,0.8750,asian,white,0.2253,0.2117
3,administrator,0.7500,0.1921,0.1510,0.8750,asian,black,0.2717,0.2114
126,secretary,0.7917,0.1620,0.1684,0.8750,asian,black,0.2536,0.2110
29,cashier,0.7344,0.2048,0.1755,0.8750,asian,white,0.2455,0.2105
35,civil,0.7031,0.2373,0.1829,0.8750,asian,black,0.2310,0.2070
129,sheriff,1.0000,0.0322,0.0626,0.8750,asian,black,0.3476,0.2051
39,comedian,0.6711,0.1782,0.1881,0.8750,asian,black,0.2219,0.2050
74,handball player,0.7812,0.1454,0.1607,0.8750,asian,black,0.2493,0.2050
24,builder,0.7667,0.1860,0.1718,0.8750,asian,black,0.2377,0.2048
124,salesperson,0.8182,0.1046,0.1402,0.8750,asian,black,0.2678,0.2040
51,diplomat,0.7955,0.1466,0.1451,0.8750,asian,black,0.2572,0.2011
98,musician,0.8500,0.0998,0.1309,0.8750,asian,black,0.2711,0.2010
122,receptionist,0.6912,0.1741,0.1513,0.8750,asian,black,0.2500,0.2007
32,chemist,0.8333,0.1461,0.1725,0.8750,asian,black,0.2253,0.1989
11,assistant,0.9000,0.0900,0.1070,0.8750,asian,black,0.2898,0.1984
