,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race,Race-AB,Race-C
en1,0.8016284154334539,0.6489728614902017,0.0032357801666850565,0.0016515322605645734,0.3638721473377263,0.6749753666245881,0.5291886586594213,0.001974141774502334,0.001263655767302382,0.3018504557064536,0.0052529328745452965,0.0033621358244007834,0.03296147862871174,0.015795914339251482,0.014343115416727325,0.4488299522851536,0.004547193355451101,0.0020312774922635864,0.009579025081826132
nn1,0.08793784173406625,0.26018507848226136,0.9502871368132847,0.9855819462702192,0.5709980008249579,0.27037716976546206,0.44261732080887106,0.9804887494570772,0.9918042354542633,0.6713218688714184,0.8615126710464346,0.8893684351986105,0.7699890340878512,0.763083658024161,0.8209884495892643,0.44876985265415775,0.9267690268696027,0.9770405169987111,0.8262260466113858
cn1,0.11043374173172658,0.09084205954849463,0.04647708863256053,0.012766526554357904,0.06512985411678492,0.054647464198038474,0.02819402280314451,0.01753710194910601,0.006932107103458638,0.02682767401343691,0.1332344018378632,0.10726942449797537,0.1970494843688447,0.22112042843075527,0.16466843478385965,0.10240019574801867,0.06868377952803562,0.02092820605987077,0.16419492646436532
en2,0.2963800256407247,0.32821373936409753,0.002604842697545676,0.0013374083505839046,0.15713400401323796,0.1764194006100297,0.15756589787926567,0.001713643449401273,0.0010759719549116261,0.08419372847340206,0.00913096117128202,0.005867262702601941,0.02225840515154029,0.017666065354086505,0.013730673594877688,0.16499473830282332,0.005044199084855154,0.0016829666131106201,0.011766664028344222
nn2,0.1855314611916391,0.3620527982176549,0.9656321977225828,0.9862703352138914,0.624871698086442,0.5032596728576461,0.6766821226940073,0.9861826010992829,0.9925366141672792,0.7896652527045538,0.8432986476319901,0.8508851187070832,0.7110347708837276,0.7965252877286536,0.8004359562378637,0.5469765789127775,0.9296720257731287,0.982655437050759,0.8237052032178684
cn2,0.5180885139677865,0.30973346484557396,0.03176296385608508,0.012392256497244897,0.21799429979167262,0.32032092826816955,0.16575197568002703,0.012103757916123305,0.006387411468212718,0.12614101833313315,0.1475703998250847,0.14324761682126502,0.26670682234622245,0.18580864699267338,0.1858333714963114,0.2880286841554774,0.06528377559193406,0.0156615974344165,0.1645281319069692
en3,,,0.1182370882507571,0.10229896856793042,0.11026802840934376,,,0.03834773754884659,0.02636884604901846,0.03235829179893253,,,,,,,0.07131316010413814,0.07131316010413814,
nn3,,,0.8542042941274778,0.8825692084842715,0.8683867513058746,,,0.947890387034752,0.9652356880492178,0.9565630375419849,,,,,,,0.9124748944239298,0.9124748944239298,
cn3,,,0.027558618369446675,0.015131822092747637,0.021345220231097157,,,0.013761874583457977,0.008395469053006121,0.01107867181823205,,,,,,,0.0162119460246646,0.0162119460246646,
en4,,,0.5604075122047478,0.511926868480855,0.5361671903428014,,,0.1898311161449258,0.13796097814137565,0.1638960471431507,,,,,,,0.35003161874297606,0.35003161874297606,
nn4,,,0.2942542670373346,0.4266522564636222,0.3604532617504784,,,0.731679219385268,0.8294426516212267,0.7805609355032473,,,,,,,0.5705070986268629,0.5705070986268629,
cn4,,,0.1453382211514342,0.0614208767495664,0.10337954895050029,,,0.0784896652568394,0.03259636753174509,0.05554301639429224,,,,,,,0.07946128267239627,0.07946128267239627,
