,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race-AB,Race-C
en1,0.5415006809383631,0.47465499310940507,0.36610784056320994,0.31407730647459114,0.4240852052713923,0.5954963771700859,0.5476689435094595,0.34118590346524413,0.3174337374752966,0.45044624040502157,0.44135562124404504,0.3412274242463437,0.343195983201019,0.27582969952405234,0.35040218205386503,0.4906454331953962,0.33470119699458545,0.30852856188519806
nn1,0.3380536537617445,0.457568110473454,0.47159038337183673,0.519986272628965,0.44679960505900007,0.3810793885886669,0.41286450129002333,0.5409082944544268,0.57302143527516,0.47696840490206927,0.44250199832814807,0.5587846655398607,0.5869535967276609,0.6445080119215685,0.5581870681293095,0.43650354152828297,0.5263765964325972,0.6016463387307146
cn1,0.12044566402491182,0.06777689607406501,0.16230177287746902,0.16593641880899668,0.12911518794636062,0.023424235217971726,0.03946655551937874,0.11790580480871066,0.10954482447163298,0.07258535500442352,0.1161423810618989,0.09998791091228751,0.06985042039939965,0.07966228871755149,0.09141075027278439,0.07285102538293763,0.13892220524170235,0.0898250998149195
en2,0.524215833440423,0.45425463493168355,0.37292090981778964,0.29384469343670483,0.4113090179066503,0.5693405956327915,0.5413008852154017,0.3362406609763562,0.29286909090547725,0.4349378081825066,0.4371316090543219,0.30505950113927777,0.35405511769258285,0.2982271264276666,0.34861833857846225,0.48004977932786747,0.32396883878408195,0.3016433137834722
nn2,0.3397755750976503,0.47933484215289357,0.5228857060133572,0.5976251836480766,0.4849053267279944,0.40827425085753205,0.4244863031134009,0.5693723888884128,0.6180780016142746,0.5050527361184051,0.44714938674835447,0.5357921221716837,0.5639518749061202,0.6423669009637393,0.5473150711974744,0.4438287054793253,0.5769903200410302,0.5890795115677114
cn2,0.13600859152153133,0.06641052354080602,0.10419338539531323,0.10853012493843663,0.10378565634902179,0.02238515024445951,0.03421281219238881,0.09438694996470717,0.08905290059167249,0.06000945324830699,0.11571900728852191,0.1591483772816983,0.08199301117565483,0.0594059738445527,0.10406659239760693,0.07612151599389373,0.09904084022253237,0.10927717556312551
en3,,,0.5031525878839089,0.3153743639202981,0.40926347590210355,,,0.4425041780505382,0.3414388694639864,0.3919715237572623,,,,,,,0.40061749982968287,
nn3,,,0.354514479637146,0.5291762724518776,0.4418453760445118,,,0.4623334458176519,0.5686392799533647,0.5154863628855083,,,,,,,0.47866586946501,
cn3,,,0.1423329294095157,0.15544936584372973,0.1488911476266227,,,0.09516237880772269,0.0899218569734487,0.0925421178905857,,,,,,,0.1207166327586042,
en4,,,0.5563417660518432,0.3490784201000271,0.4527100930759351,,,0.4547779509718989,0.3203144493544924,0.38754620016319563,,,,,,,0.42012814661956543,
