,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
119,psychologist,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
80,inspector,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
2,actor,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
14,attendant,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
35,civil,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
73,hairdresser,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
22,boxer,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
12,astronomer,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
93,mathematician,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
42,construction worker,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
65,firefighter,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
91,magician,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
96,model,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
131,sociologist,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
0,academic,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
110,pilot,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
88,librarian,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
48,dentist,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
19,banker,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
100,office worker,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
83,judge,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
120,radiologist,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
55,driver,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
16,auditor,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
8,architect,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
90,linguist,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
49,designer,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
9,army,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
118,prosecutor,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
103,pensioner,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
106,photographer,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
113,police officer,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
82,journalist,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
70,grocer,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
44,counselor,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
53,doctor,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
51,diplomat,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
132,software engineer,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
141,umpire,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
111,plumber,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
137,tailor,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
94,mechanic,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
77,hostess,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
31,chef,1.0000,0.0000,0.0000,1.0000,white,white,0.0000,0.0000
