,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
140,theologian,0.7679,0.1516,0.1400,0.7500,asian,black,0.4010,0.2705
58,electrician,0.9773,0.0364,0.0446,0.7500,asian,black,0.3740,0.2093
41,composer,0.8500,0.2520,0.1804,1.0000,asian,hispanic,0.0671,0.1238
35,civil,0.7500,0.0984,0.1046,1.0000,asian,hispanic,0.1299,0.1172
131,sociologist,0.9286,0.1515,0.1179,1.0000,asian,black,0.1142,0.1161
6,airman,0.7632,0.2003,0.1605,1.0000,asian,black,0.0650,0.1128
13,athlete,0.7778,0.1195,0.1091,1.0000,asian,hispanic,0.1073,0.1082
113,police officer,0.6667,0.2272,0.1724,1.0000,asian,hispanic,0.0435,0.1080
64,farmer,0.7500,0.1408,0.1033,1.0000,asian,hispanic,0.1040,0.1037
0,academic,0.9583,0.0657,0.0573,1.0000,asian,hispanic,0.1476,0.1025
4,aeronautical engineer,0.8594,0.1998,0.1446,1.0000,asian,black,0.0596,0.1021
17,author,0.7500,0.1167,0.0928,1.0000,asian,hispanic,0.1091,0.1010
40,commander,0.7857,0.1542,0.1344,1.0000,asian,hispanic,0.0603,0.0974
130,singer,0.8125,0.1450,0.1108,1.0000,asian,hispanic,0.0811,0.0960
61,engineer,0.8125,0.1756,0.1296,1.0000,asian,hispanic,0.0611,0.0954
27,butler,0.7667,0.1236,0.0990,1.0000,asian,black,0.0882,0.0936
59,employee,0.6042,0.1228,0.1147,1.0000,asian,hispanic,0.0698,0.0922
82,journalist,0.7273,0.1279,0.1026,1.0000,asian,hispanic,0.0791,0.0908
34,chief,0.7941,0.1617,0.1187,1.0000,asian,hispanic,0.0601,0.0894
77,hostess,0.7188,0.0384,0.1361,1.0000,asian,black,0.0397,0.0879
22,boxer,0.8438,0.1418,0.1065,1.0000,asian,hispanic,0.0685,0.0875
108,physicist,0.8000,0.1802,0.1294,1.0000,asian,hispanic,0.0452,0.0873
21,bartender,0.7500,0.1674,0.1322,1.0000,asian,hispanic,0.0423,0.0872
97,mover,0.8000,0.2106,0.1499,1.0000,asian,black,0.0227,0.0863
72,guitarist,0.7692,0.0396,0.0766,1.0000,asian,hispanic,0.0943,0.0854
90,linguist,0.8864,0.1551,0.1188,1.0000,asian,hispanic,0.0510,0.0849
139,tennis player,0.8393,0.1144,0.1345,1.0000,asian,black,0.0350,0.0848
65,firefighter,0.7833,0.1851,0.1335,1.0000,asian,hispanic,0.0356,0.0845
106,photographer,0.8182,0.1448,0.1096,1.0000,asian,hispanic,0.0586,0.0841
8,architect,0.8500,0.1305,0.1124,1.0000,asian,black,0.0557,0.0841
2,actor,0.8000,0.0400,0.0947,1.0000,asian,hispanic,0.0716,0.0831
24,builder,0.9000,0.1510,0.1069,1.0000,asian,hispanic,0.0592,0.0831
133,soldier,0.9375,0.0757,0.0659,1.0000,asian,hispanic,0.0989,0.0824
105,pharmacist,0.7500,0.1913,0.1420,1.0000,asian,hispanic,0.0222,0.0821
69,gambler,0.8000,0.1912,0.1361,1.0000,asian,black,0.0278,0.0819
62,entrepreneur,0.9167,0.0855,0.0684,1.0000,asian,hispanic,0.0927,0.0806
85,landlord,0.8000,0.1105,0.0983,1.0000,asian,hispanic,0.0622,0.0803
10,artist,0.8281,0.0700,0.0682,1.0000,asian,hispanic,0.0918,0.0800
12,astronomer,0.7917,0.0806,0.0819,1.0000,asian,hispanic,0.0770,0.0795
132,software engineer,0.8529,0.1350,0.1066,1.0000,asian,black,0.0506,0.0786
16,auditor,0.8214,0.1611,0.1182,1.0000,asian,hispanic,0.0377,0.0780
116,producer,0.8235,0.1469,0.1146,1.0000,asian,hispanic,0.0389,0.0768
3,administrator,0.8553,0.0911,0.0854,1.0000,asian,hispanic,0.0652,0.0753
5,agent,0.8750,0.1143,0.1063,1.0000,asian,hispanic,0.0429,0.0746
66,fireman,0.8462,0.1255,0.1041,1.0000,asian,black,0.0443,0.0742
51,diplomat,0.8636,0.1032,0.0794,1.0000,asian,hispanic,0.0689,0.0741
25,businessperson,0.9118,0.1011,0.1049,1.0000,asian,hispanic,0.0427,0.0738
109,pianist,0.9167,0.0583,0.0891,1.0000,asian,black,0.0583,0.0737
63,executive,0.8625,0.1311,0.0955,1.0000,asian,hispanic,0.0512,0.0734
134,supervisor,0.8750,0.1100,0.1165,1.0000,asian,hispanic,0.0286,0.0726
91,magician,0.9219,0.1263,0.0923,1.0000,asian,hispanic,0.0523,0.0723
112,poet,0.7941,0.0754,0.0774,1.0000,asian,hispanic,0.0661,0.0718
9,army,0.9167,0.0604,0.0587,1.0000,asian,hispanic,0.0843,0.0715
98,musician,0.8250,0.0148,0.0389,1.0000,asian,hispanic,0.1034,0.0712
19,banker,0.8833,0.0731,0.0648,1.0000,asian,hispanic,0.0770,0.0709
