,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
56,intelligent,0.8095,0.0725,0.1077,1.0000,asian,black,0.1340,0.1209
82,right,0.8077,0.1265,0.0968,1.0000,asian,hispanic,0.1361,0.1165
64,masculine,0.8077,0.1638,0.1232,1.0000,asian,black,0.1062,0.1147
81,rich,0.8636,0.1045,0.0968,1.0000,asian,hispanic,0.1245,0.1107
63,manly,0.8077,0.1597,0.1255,1.0000,asian,black,0.0886,0.1071
88,slim,0.8542,0.0725,0.0953,1.0000,asian,black,0.1130,0.1042
43,handsome,0.8333,0.0785,0.0842,1.0000,asian,black,0.1083,0.0962
113,wealthy,0.8594,0.0935,0.0794,1.0000,asian,hispanic,0.1065,0.0929
87,skinny,0.9286,0.0751,0.0777,1.0000,asian,black,0.1074,0.0925
51,immature,0.8333,0.1336,0.1073,1.0000,asian,white,0.0761,0.0917
15,colorful,0.8472,0.0757,0.0772,1.0000,asian,black,0.1054,0.0913
65,muscular,0.8750,0.0177,0.0722,1.0000,asian,black,0.1066,0.0894
39,gifted,0.7750,0.1032,0.1121,1.0000,asian,hispanic,0.0639,0.0880
33,fit,0.7500,0.0912,0.1067,1.0000,asian,black,0.0662,0.0865
61,luxurious,0.8875,0.0469,0.0843,1.0000,asian,black,0.0829,0.0836
95,studious,0.8971,0.1012,0.0982,1.0000,asian,black,0.0670,0.0826
5,beautiful,0.9079,-0.0228,0.0480,1.0000,asian,black,0.1169,0.0825
55,industrious,0.8810,0.0692,0.0660,1.0000,asian,black,0.0989,0.0824
40,good,0.7105,0.0687,0.0784,1.0000,asian,hispanic,0.0840,0.0812
74,powerful,0.8235,0.0657,0.0901,1.0000,asian,hispanic,0.0677,0.0789
97,successful,0.8333,0.1129,0.1021,1.0000,asian,hispanic,0.0517,0.0769
9,capable,0.8542,0.0108,0.0496,1.0000,asian,hispanic,0.1007,0.0752
29,fat,0.8750,0.0225,0.0632,1.0000,asian,white,0.0850,0.0741
30,feminine,0.8370,-0.0826,0.0789,1.0000,asian,black,0.0689,0.0739
46,healthy,0.7794,0.0491,0.0905,1.0000,asian,black,0.0542,0.0724
92,social,0.7812,0.0661,0.0830,1.0000,asian,black,0.0616,0.0723
19,crafty,0.8194,0.1272,0.1107,1.0000,asian,black,0.0324,0.0715
94,strong,0.8676,0.0371,0.0601,1.0000,asian,hispanic,0.0823,0.0712
71,odd,0.8846,0.0802,0.0873,1.0000,asian,white,0.0547,0.0710
16,comfortable,0.7750,0.0633,0.0892,1.0000,asian,black,0.0509,0.0701
66,naggy,0.8750,0.0934,0.1011,1.0000,asian,white,0.0387,0.0699
79,respected,0.8500,0.0523,0.0656,1.0000,asian,hispanic,0.0730,0.0693
105,trustworthy,0.8452,0.1013,0.0955,1.0000,asian,black,0.0402,0.0679
70,normal,0.8833,0.0114,0.0517,1.0000,asian,black,0.0821,0.0669
2,attractive,0.9167,0.0132,0.0620,1.0000,asian,black,0.0699,0.0659
89,smart,0.8750,0.0844,0.0720,1.0000,asian,black,0.0586,0.0653
67,naive,0.8833,0.0702,0.0854,1.0000,asian,white,0.0438,0.0646
14,clever,0.8472,0.0859,0.0766,1.0000,asian,black,0.0510,0.0638
7,burly,0.8421,0.0756,0.0919,1.0000,asian,white,0.0349,0.0634
60,loud,0.7969,0.0937,0.0968,1.0000,asian,white,0.0284,0.0626
45,harsh,0.9000,0.1354,0.1004,1.0000,asian,white,0.0238,0.0621
54,impoverish,0.8289,0.1034,0.1054,1.0000,asian,white,0.0178,0.0616
36,free,0.8472,0.0810,0.0801,1.0000,asian,black,0.0426,0.0614
72,polite,0.7917,0.0689,0.0746,1.0000,asian,black,0.0472,0.0609
59,lazy,0.9000,0.0371,0.0993,1.0000,asian,white,0.0224,0.0609
76,quick,0.8571,0.0751,0.0759,1.0000,asian,black,0.0449,0.0604
4,bad,0.8684,0.0618,0.0696,1.0000,asian,white,0.0513,0.0604
73,poor,0.8833,0.0263,0.0507,1.0000,asian,white,0.0701,0.0604
104,tough,0.7794,0.0633,0.0705,1.0000,asian,white,0.0499,0.0602
18,confrontational,0.8750,0.1119,0.1062,1.0000,asian,white,0.0139,0.0601
50,ignorant,0.7955,0.0736,0.0958,1.0000,asian,white,0.0243,0.0600
68,nervous,0.9167,0.1224,0.1054,1.0000,asian,black,0.0143,0.0598
93,strange,0.8654,0.0967,0.0936,1.0000,asian,white,0.0236,0.0586
78,ready,0.8478,0.0634,0.0764,1.0000,asian,black,0.0406,0.0585
1,annoying,0.8625,0.1145,0.0927,1.0000,asian,white,0.0233,0.0580
115,welcome,0.7368,0.0902,0.0929,1.0000,asian,black,0.0225,0.0577
107,uncare,0.8750,0.1174,0.0919,1.0000,asian,white,0.0226,0.0572
17,complex,0.9167,0.0986,0.0829,1.0000,asian,black,0.0315,0.0572
27,emotional,0.7500,0.0587,0.0840,1.0000,asian,black,0.0293,0.0567
41,greedy,0.8929,0.0952,0.0845,1.0000,asian,white,0.0283,0.0564
96,stupid,0.9375,0.0951,0.0802,1.0000,asian,white,0.0316,0.0559
37,friendly,0.8824,0.0338,0.0651,1.0000,asian,black,0.0467,0.0559
31,filthy,0.8750,0.0627,0.0693,1.0000,asian,white,0.0421,0.0557
102,thin,0.8594,0.0176,0.0497,1.0000,asian,black,0.0611,0.0554
13,clean,0.8382,0.0412,0.0638,1.0000,asian,black,0.0460,0.0549
62,mad,0.9022,0.1015,0.0808,1.0000,asian,white,0.0282,0.0545
34,flamboyant,0.8333,0.0420,0.0839,1.0000,asian,white,0.0245,0.0542
111,violent,0.8421,0.0753,0.0741,1.0000,asian,white,0.0334,0.0538
11,careless,0.9028,0.0775,0.0887,1.0000,asian,white,0.0176,0.0532
75,proud,0.8947,0.0923,0.0724,1.0000,asian,hispanic,0.0333,0.0529
8,callous,0.9167,0.1145,0.0834,1.0000,asian,white,0.0208,0.0521
26,dumb,0.8438,0.0698,0.0686,1.0000,asian,white,0.0355,0.0520
48,hopeless,0.8553,0.0534,0.0901,1.0000,asian,white,0.0133,0.0517
6,brave,0.9091,0.0586,0.0532,1.0000,asian,hispanic,0.0479,0.0506
106,ugly,0.8750,0.0135,0.0657,1.0000,asian,white,0.0345,0.0501
98,supportive,0.8158,0.0352,0.0722,1.0000,asian,hispanic,0.0276,0.0499
21,dangerous,0.9000,0.0704,0.0671,1.0000,asian,white,0.0323,0.0497
114,weird,0.9118,0.0351,0.0688,1.0000,asian,white,0.0306,0.0497
85,sad,0.8824,0.0945,0.0873,1.0000,asian,white,0.0111,0.0492
83,rowdy,0.9444,0.0971,0.0760,1.0000,asian,white,0.0222,0.0491
99,suspicious,0.8333,0.0861,0.0841,1.0000,asian,white,0.0130,0.0486
110,uptight,0.9375,0.0199,0.0533,1.0000,asian,white,0.0439,0.0486
38,gentle,0.7833,0.0550,0.0568,1.0000,asian,black,0.0399,0.0484
84,rude,0.8676,0.0908,0.0714,1.0000,asian,white,0.0246,0.0480
12,cautious,0.8026,0.0732,0.0759,1.0000,asian,black,0.0182,0.0471
42,gross,0.8676,0.0116,0.0440,1.0000,asian,white,0.0500,0.0470
109,upset,0.8750,0.0541,0.0811,1.0000,asian,white,0.0122,0.0467
24,dirty,0.8667,0.0896,0.0729,1.0000,asian,white,0.0200,0.0465
108,uneducated,0.8676,0.0955,0.0746,1.0000,asian,white,0.0177,0.0462
69,nice,0.8824,-0.0037,0.0218,1.0000,asian,black,0.0698,0.0458
91,sneaky,0.9375,0.0832,0.0693,1.0000,asian,white,0.0208,0.0451
20,crazy,0.8750,0.0894,0.0662,1.0000,asian,white,0.0233,0.0448
101,terrible,0.8875,0.0843,0.0635,1.0000,asian,white,0.0251,0.0443
32,fine,0.9250,0.0370,0.0394,1.0000,asian,black,0.0489,0.0442
25,dishonest,0.9048,0.0773,0.0630,1.0000,asian,white,0.0248,0.0439
53,impossible,0.9342,0.0442,0.0729,1.0000,asian,white,0.0139,0.0434
23,desperate,0.8875,0.0590,0.0711,1.0000,asian,white,0.0149,0.0430
80,retarded,0.9792,0.0436,0.0574,1.0000,asian,white,0.0283,0.0428
52,important,0.8958,0.0291,0.0337,1.0000,asian,white,0.0495,0.0416
44,happy,0.9028,0.0263,0.0466,1.0000,asian,black,0.0367,0.0416
28,excited,0.8594,0.0391,0.0597,1.0000,asian,black,0.0230,0.0413
47,homeless,0.9000,0.0657,0.0696,1.0000,asian,white,0.0124,0.0410
10,careful,0.8810,0.0461,0.0611,1.0000,asian,black,0.0208,0.0410
22,defiant,0.7679,0.0499,0.0612,1.0000,asian,white,0.0155,0.0384
90,smelly,0.9688,0.0585,0.0547,1.0000,asian,white,0.0214,0.0381
49,horrible,0.9219,0.0309,0.0433,1.0000,asian,white,0.0321,0.0377
58,late,0.9231,0.0121,0.0159,1.0000,asian,white,0.0543,0.0351
77,quiet,0.7969,0.0297,0.0518,1.0000,asian,black,0.0156,0.0337
3,awful,0.9583,0.0506,0.0433,1.0000,asian,white,0.0233,0.0333
0,angry,0.8750,0.0554,0.0513,1.0000,asian,white,0.0151,0.0332
103,timid,0.9107,-0.0009,0.0456,1.0000,asian,white,0.0196,0.0326
86,silent,0.9559,0.0590,0.0505,1.0000,asian,white,0.0142,0.0323
57,irresponsible,0.9038,0.0550,0.0459,1.0000,asian,white,0.0156,0.0307
100,talkative,0.9118,0.0488,0.0384,1.0000,asian,black,0.0107,0.0245
112,weak,0.9219,0.0172,0.0205,1.0000,asian,white,0.0249,0.0227
35,fragile,1.0000,-0.0056,0.0209,1.0000,asian,white,0.0234,0.0222
