,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
61,luxurious,0.8500,0.0351,0.1204,0.8750,asian,black,0.3440,0.2322
5,beautiful,0.9737,-0.0985,0.0858,0.8750,asian,white,0.3392,0.2125
29,fat,0.8958,-0.0141,0.1692,0.8750,hispanic,black,0.2513,0.2102
54,impoverish,0.8158,0.0768,0.1434,0.8750,asian,black,0.2500,0.1967
34,flamboyant,0.8690,0.0203,0.0802,0.8750,asian,white,0.3096,0.1949
55,industrious,0.8929,0.0538,0.0801,1.0000,asian,white,0.2943,0.1872
88,slim,0.8958,0.0215,0.1270,0.8750,asian,black,0.2415,0.1842
43,handsome,0.8750,0.0654,0.0940,0.8750,asian,black,0.2736,0.1838
97,successful,0.8750,0.0159,0.0919,0.8750,asian,white,0.2728,0.1824
87,skinny,0.9107,0.0661,0.1115,1.0000,asian,black,0.2507,0.1811
15,colorful,0.9167,0.0535,0.1024,0.8750,asian,white,0.2583,0.1803
38,gentle,0.8333,0.0211,0.0748,0.8750,asian,black,0.2828,0.1788
16,comfortable,0.7625,0.0299,0.0938,0.8750,asian,black,0.2623,0.1781
104,tough,0.8088,0.0358,0.1078,0.8750,asian,white,0.2461,0.1769
13,clean,0.8529,0.0384,0.0777,0.8750,asian,black,0.2759,0.1768
39,gifted,0.8500,0.0623,0.1701,1.0000,asian,black,0.1821,0.1761
30,feminine,0.8587,-0.1237,0.1065,0.8750,asian,black,0.2418,0.1741
115,welcome,0.8158,0.0622,0.1193,0.8750,asian,white,0.2245,0.1719
45,harsh,0.9167,0.1026,0.1158,0.8750,asian,white,0.2267,0.1712
98,supportive,0.8421,-0.0091,0.1149,0.8750,asian,white,0.2247,0.1698
65,muscular,0.8750,-0.0200,0.1152,0.8750,asian,black,0.2225,0.1689
59,lazy,0.8500,0.0427,0.1295,1.0000,asian,black,0.2082,0.1689
9,capable,0.7917,-0.0773,0.0937,0.8750,asian,white,0.2436,0.1687
77,quiet,0.8594,0.0343,0.0856,0.8750,asian,black,0.2506,0.1681
51,immature,0.8667,0.0678,0.1380,1.0000,asian,white,0.1917,0.1648
84,rude,0.8971,0.0490,0.1136,0.8750,asian,white,0.2131,0.1634
60,loud,0.8594,0.0441,0.1246,0.8750,asian,white,0.1965,0.1606
41,greedy,0.8810,0.0809,0.1451,1.0000,asian,white,0.1758,0.1604
92,social,0.8854,0.0355,0.1033,1.0000,asian,white,0.2169,0.1601
42,gross,0.8971,-0.0381,0.1070,1.0000,asian,black,0.2117,0.1593
79,respected,0.8833,-0.0083,0.0843,0.8750,asian,white,0.2341,0.1592
22,defiant,0.8036,0.0615,0.1253,1.0000,asian,hispanic,0.1924,0.1589
33,fit,0.8194,0.0704,0.1484,1.0000,asian,black,0.1681,0.1583
40,good,0.8553,0.0269,0.0998,0.8750,asian,black,0.2154,0.1576
7,burly,0.8158,0.0852,0.1053,1.0000,asian,black,0.2079,0.1566
46,healthy,0.8382,-0.0019,0.0761,0.8750,asian,black,0.2369,0.1565
56,intelligent,0.8214,0.0379,0.1241,1.0000,asian,black,0.1877,0.1559
66,naggy,0.9000,0.0693,0.1285,1.0000,asian,white,0.1824,0.1555
2,attractive,0.9792,-0.0091,0.0545,0.8750,asian,black,0.2516,0.1530
58,late,0.9231,-0.0344,0.0598,0.8750,asian,black,0.2460,0.1529
27,emotional,0.8462,-0.0120,0.1190,1.0000,asian,white,0.1866,0.1528
6,brave,0.9773,0.0151,0.0832,0.8750,asian,white,0.2197,0.1514
72,polite,0.8472,0.0459,0.0862,1.0000,asian,black,0.2166,0.1514
73,poor,0.9167,0.0121,0.0940,1.0000,asian,white,0.2085,0.1512
102,thin,0.8906,-0.0367,0.0777,0.8750,asian,black,0.2225,0.1501
94,strong,0.9412,-0.0122,0.0836,0.8750,asian,white,0.2158,0.1497
85,sad,0.8824,0.0728,0.1228,1.0000,asian,hispanic,0.1764,0.1496
47,homeless,0.8875,0.0748,0.1281,1.0000,asian,white,0.1691,0.1486
48,hopeless,0.8816,0.0448,0.1120,1.0000,asian,white,0.1851,0.1485
93,strange,0.8846,0.0386,0.1214,1.0000,asian,white,0.1745,0.1479
63,manly,0.7885,0.1764,0.1317,1.0000,asian,black,0.1637,0.1477
11,careless,0.9167,0.0528,0.0902,1.0000,asian,black,0.2044,0.1473
74,powerful,0.8824,0.0047,0.1128,0.8750,asian,white,0.1806,0.1467
50,ignorant,0.8182,0.0367,0.1419,1.0000,asian,black,0.1506,0.1462
1,annoying,0.8875,0.0695,0.1093,1.0000,asian,white,0.1823,0.1458
4,bad,0.9079,0.0093,0.0881,0.8750,asian,white,0.1998,0.1439
69,nice,0.8971,-0.0743,0.0652,0.8750,asian,black,0.2178,0.1415
81,rich,0.8409,0.0276,0.1371,1.0000,asian,black,0.1451,0.1411
36,free,0.8889,0.0030,0.0860,1.0000,asian,white,0.1954,0.1407
31,filthy,0.8750,-0.0019,0.1208,1.0000,asian,white,0.1604,0.1406
53,impossible,0.9211,0.0183,0.0886,1.0000,asian,black,0.1914,0.1400
80,retarded,0.9583,-0.0049,0.0905,1.0000,asian,white,0.1879,0.1392
106,ugly,0.8500,0.0175,0.0971,1.0000,asian,white,0.1792,0.1382
18,confrontational,0.8750,0.0994,0.1247,1.0000,asian,white,0.1512,0.1379
75,proud,0.9211,0.0765,0.1061,1.0000,asian,hispanic,0.1687,0.1374
95,studious,0.9265,0.0590,0.0996,1.0000,asian,white,0.1750,0.1373
