,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race-AB,Race-C
en1,0.13560936838493218,0.13701659465394914,0.052874381903191686,0.015282234562368229,0.08519564487611031,0.16245132549761912,0.14643645075737732,0.0041913549107512535,0.002648882179496938,0.07893200333631115,0.08033973797214554,0.0317677264723567,0.08753805709781495,0.061475804046673806,0.06528033139724775,0.1248985890606397,0.018749213388952024,0.04662176525951525
nn1,0.8263849431239069,0.819572178747505,0.8930019425674224,0.9318439539136558,0.8677007545881225,0.8116170186270029,0.8092141464874149,0.9872877673364021,0.981453957228825,0.8973932224199113,0.7751127199289647,0.8620740478350357,0.7571929928554176,0.7827032890073482,0.7942707624066916,0.7998489999617019,0.9483969052615764,0.822388668421192
cn1,0.038005687308497724,0.043411226031952535,0.054123675942578366,0.052873810233371656,0.047103599879100067,0.025931657958426512,0.044349401082610714,0.008520881019034227,0.01589716022336406,0.023674775070858876,0.14454753970370648,0.10615822712795554,0.1552689512152502,0.15582090858336667,0.1404489066575697,0.07525241055007403,0.032853881854587076,0.1309895678556611
en2,0.11178703983873128,0.16613836322026326,0.10050894077998442,0.018556682035680217,0.0992477564686648,0.07444132371281739,0.0579348138376663,0.006848016086454228,0.0026300041595120624,0.03546353944911249,0.11268158266667594,0.029266174496363172,0.07429181297804222,0.06355116551316553,0.06994768391356171,0.09954582270903273,0.03213591076540773,0.046408670004764355
nn2,0.8194940819218755,0.7744122996106744,0.8680243538299077,0.9485328413289169,0.8526158941728437,0.8668012563511729,0.8584808282703161,0.9808852634799312,0.9803692939980276,0.921634160524862,0.7051942348480225,0.836867930367589,0.7184700508936778,0.8078094179010625,0.7670854085025879,0.7904754586492898,0.9444529381591958,0.8223386741343257
cn2,0.06871887739282101,0.05944933818618301,0.031466705209746114,0.03291047730980891,0.04813634952463976,0.0587574177198112,0.08358435775968247,0.01226671789379292,0.017000702727618146,0.04290229902522618,0.18212418347359338,0.1338658909980123,0.20723813487465054,0.1286394158190977,0.16296690629133848,0.10997871823445693,0.023411150785241523,0.13125265340855502
en3,,,0.2032657829244477,0.08577337366898127,0.14451957829671447,,,0.01003369201191137,0.004474827670492232,0.007254259841201801,,,,,,,0.07588691906895813,
nn3,,,0.6679875821294919,0.8193893607320457,0.7436884714307688,,,0.9060182315363011,0.8784180599553831,0.8922181457458421,,,,,,,0.8179533085883055,
cn3,,,0.12874663184383806,0.09483726721674461,0.11179194953029134,,,0.08394807413167937,0.11710712006155016,0.10052759709661477,,,,,,,0.10615977331345305,
