,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
58,electrician,0.8676,0.0615,0.1019,0.7500,asian,white,0.3992,0.2506
140,theologian,0.8676,0.0699,0.1039,0.7500,asian,white,0.3711,0.2375
31,chef,0.8456,0.0650,0.1215,0.7500,asian,white,0.2997,0.2106
60,employment,0.8897,0.0292,0.1154,0.7500,asian,white,0.2990,0.2072
20,barber,0.8235,0.0933,0.1317,0.7500,asian,white,0.2790,0.2053
72,guitarist,0.8456,0.0713,0.1237,0.8750,asian,white,0.2849,0.2043
66,fireman,0.8456,0.1092,0.1431,0.8750,asian,white,0.2613,0.2022
130,singer,0.8897,0.0353,0.1179,0.8750,asian,white,0.2863,0.2021
13,athlete,0.8456,0.0372,0.1240,0.7500,asian,white,0.2796,0.2018
41,composer,0.8676,0.0428,0.1278,0.8750,asian,white,0.2713,0.1996
43,cook,0.8897,0.0382,0.1059,0.8750,asian,white,0.2856,0.1957
10,artist,0.8676,0.0538,0.1075,0.8750,asian,white,0.2822,0.1949
92,manager,0.8676,0.0747,0.0987,0.8750,asian,black,0.2904,0.1946
52,director,0.8676,0.0693,0.1147,0.8750,asian,white,0.2715,0.1931
106,photographer,0.8897,0.0349,0.1033,0.8750,asian,white,0.2825,0.1929
27,butler,0.8676,0.1017,0.1122,0.8750,asian,white,0.2712,0.1917
38,coach,0.8897,0.0417,0.1094,0.7500,asian,white,0.2719,0.1906
64,farmer,0.8897,0.0775,0.1132,0.8750,asian,white,0.2679,0.1906
85,landlord,0.8897,0.0572,0.0949,0.8750,asian,white,0.2853,0.1901
47,delivery,0.8897,0.0179,0.1153,0.8750,asian,white,0.2640,0.1897
62,entrepreneur,0.8897,0.0495,0.1054,0.7500,asian,white,0.2713,0.1883
98,musician,0.8676,0.0639,0.1080,0.8750,asian,white,0.2684,0.1882
22,boxer,0.8456,0.0795,0.1139,0.8750,asian,white,0.2620,0.1880
57,editor,0.8897,0.0531,0.0956,0.8750,asian,white,0.2766,0.1861
109,pianist,0.8676,0.0569,0.1051,0.8750,asian,white,0.2665,0.1858
116,producer,0.8897,0.0443,0.0975,0.8750,asian,white,0.2738,0.1857
17,author,0.8897,0.0442,0.0930,0.8750,asian,white,0.2780,0.1855
21,bartender,0.8897,0.0641,0.0956,0.8750,asian,white,0.2751,0.1853
45,dancer,0.8897,0.0024,0.0978,0.8750,asian,white,0.2727,0.1852
24,builder,0.8897,0.0770,0.0960,0.8750,asian,white,0.2718,0.1839
77,hostess,0.9118,-0.0051,0.0972,0.8750,asian,white,0.2697,0.1835
136,swimmer,0.8897,0.0168,0.0969,0.8750,asian,white,0.2676,0.1822
26,butcher,0.8897,0.0803,0.1094,0.8750,asian,white,0.2522,0.1808
49,designer,0.8897,0.0395,0.0955,0.8750,asian,black,0.2658,0.1807
8,architect,0.8676,0.0751,0.1118,0.8750,asian,white,0.2474,0.1796
102,painter,0.8897,0.0597,0.1047,0.8750,asian,white,0.2544,0.1796
55,driver,0.8897,0.0331,0.0922,0.8750,asian,white,0.2662,0.1792
39,comedian,0.8897,0.0425,0.1058,0.8750,asian,white,0.2499,0.1779
133,soldier,0.8897,0.0806,0.1007,0.8750,asian,white,0.2533,0.1770
18,baker,0.8897,0.0570,0.1060,0.8750,asian,black,0.2462,0.1761
89,lifeguard,0.8897,0.0399,0.0962,0.8750,asian,white,0.2559,0.1760
65,firefighter,0.8676,0.0729,0.1025,0.8750,asian,white,0.2478,0.1752
67,football player,0.8676,0.0816,0.1172,0.8750,asian,white,0.2327,0.1750
59,employee,0.8897,0.0284,0.0984,0.7500,asian,white,0.2515,0.1749
30,CEO,0.8897,0.0658,0.1103,0.7500,asian,white,0.2386,0.1745
6,airman,0.8676,0.0971,0.1177,0.8750,asian,white,0.2286,0.1731
40,commander,0.8676,0.0863,0.1008,0.8750,asian,white,0.2445,0.1727
104,performing artist,0.8897,0.0396,0.1153,0.8750,asian,white,0.2297,0.1725
83,judge,0.8897,0.0453,0.0830,0.8750,asian,white,0.2615,0.1723
46,dealer,0.8897,0.0438,0.0912,0.8750,asian,white,0.2530,0.1721
1,accountant,0.8897,0.0772,0.1153,0.8750,asian,white,0.2289,0.1721
9,army,0.8897,0.0597,0.0895,0.8750,asian,white,0.2545,0.1720
5,agent,0.8897,0.0237,0.0929,0.8750,asian,white,0.2506,0.1717
11,assistant,0.8897,0.0060,0.0979,0.8750,asian,white,0.2450,0.1714
3,administrator,0.8897,0.0379,0.0937,0.8750,asian,white,0.2470,0.1704
70,grocer,0.8676,0.0886,0.1296,0.8750,asian,white,0.2103,0.1700
79,illustrator,0.8897,0.0335,0.1223,0.8750,asian,white,0.2166,0.1695
2,actor,0.8897,0.0294,0.1185,0.8750,asian,hispanic,0.2201,0.1693
71,guard,0.8897,0.0687,0.0964,0.8750,asian,white,0.2415,0.1690
82,journalist,0.8897,0.0537,0.0954,0.8750,asian,white,0.2425,0.1690
138,teacher,0.8897,0.0379,0.0888,0.8750,asian,white,0.2487,0.1687
139,tennis player,0.8676,0.0671,0.1235,1.0000,asian,white,0.2132,0.1683
73,hairdresser,0.8015,0.0489,0.0754,0.8750,asian,white,0.2596,0.1675
19,banker,0.8897,0.0648,0.0970,0.8750,asian,white,0.2377,0.1673
112,poet,0.8897,0.0531,0.1084,0.8750,asian,white,0.2248,0.1666
103,pensioner,0.8897,0.0492,0.0984,1.0000,asian,white,0.2344,0.1664
16,auditor,0.8897,0.0420,0.0964,0.8750,asian,white,0.2359,0.1662
54,drawer,0.8676,0.0456,0.1269,0.8750,asian,white,0.2049,0.1659
78,housekeeper,0.8897,0.0438,0.1024,0.8750,asian,white,0.2287,0.1656
69,gambler,0.8897,0.0746,0.0990,0.8750,asian,white,0.2316,0.1653
86,lawn mower,0.8456,0.0969,0.1142,1.0000,asian,white,0.2160,0.1651
14,attendant,0.8897,0.0150,0.0976,0.8750,asian,white,0.2323,0.1649
131,sociologist,0.8897,0.0298,0.1008,0.8750,asian,hispanic,0.2280,0.1644
129,sheriff,0.8676,0.0776,0.1050,0.7500,asian,hispanic,0.2230,0.1640
117,professor,0.8897,0.0437,0.1332,0.8750,asian,white,0.1929,0.1631
99,nurse,0.8676,-0.0431,0.0916,0.8750,asian,white,0.2344,0.1630
118,prosecutor,0.8897,0.0601,0.0866,0.8750,asian,white,0.2388,0.1627
91,magician,0.8897,0.0597,0.0920,0.8750,asian,white,0.2332,0.1626
35,civil,0.8897,0.0463,0.0850,0.8750,asian,white,0.2391,0.1620
80,inspector,0.8897,0.0636,0.0981,0.8750,asian,white,0.2251,0.1616
48,dentist,0.8897,0.0774,0.1006,0.8750,asian,white,0.2213,0.1609
44,counselor,0.8897,0.0201,0.0915,0.8750,asian,white,0.2297,0.1606
135,surgeon,0.8676,0.0780,0.1025,0.8750,asian,white,0.2163,0.1594
87,lawyer,0.8897,0.0596,0.0871,0.8750,asian,white,0.2312,0.1591
110,pilot,0.8897,0.0655,0.0956,0.8750,asian,white,0.2226,0.1591
94,mechanic,0.8897,0.0607,0.0914,0.8750,asian,white,0.2262,0.1588
56,economist,0.8676,0.0673,0.1020,0.8750,asian,white,0.2155,0.1587
15,attourney,0.8897,0.0247,0.0941,0.8750,asian,white,0.2221,0.1581
36,cleaner,0.8897,0.0402,0.0823,0.8750,asian,white,0.2325,0.1574
113,police officer,0.8897,0.0646,0.0968,0.8750,asian,white,0.2179,0.1573
128,servant,0.8897,0.0534,0.1021,0.8750,asian,white,0.2122,0.1571
63,executive,0.8676,0.0752,0.1019,0.8750,asian,white,0.2114,0.1567
127,security guard,0.8897,0.0682,0.0993,0.8750,asian,white,0.2138,0.1565
111,plumber,0.8897,0.0879,0.1043,0.8750,asian,white,0.2076,0.1559
121,realtor,0.8897,0.0232,0.0965,0.8750,asian,white,0.2153,0.1559
105,pharmacist,0.8897,0.0705,0.0974,0.8750,asian,black,0.2140,0.1557
23,broker,0.8897,0.0412,0.0836,0.8750,asian,white,0.2265,0.1550
29,cashier,0.8897,0.0571,0.0921,1.0000,asian,white,0.2176,0.1549
114,politician,0.8676,0.0694,0.0926,0.6250,asian,white,0.2169,0.1547
97,mover,0.8897,0.0426,0.0964,0.8750,asian,white,0.2126,0.1545
51,diplomat,0.8897,0.0584,0.0891,0.8750,asian,white,0.2186,0.1539
115,postman,0.8456,0.1105,0.1188,1.0000,asian,white,0.1883,0.1535
126,secretary,0.8897,0.0475,0.0974,0.8750,asian,white,0.2080,0.1527
12,astronomer,0.8897,0.0625,0.1033,0.8750,asian,white,0.2013,0.1523
37,clerk,0.8897,0.0594,0.1002,0.8750,asian,white,0.2033,0.1518
53,doctor,0.8897,0.0477,0.0823,0.8750,asian,white,0.2206,0.1514
141,umpire,0.8897,0.0601,0.1001,0.8750,asian,white,0.2012,0.1506
76,historian,0.8897,0.0657,0.1144,0.8750,asian,white,0.1852,0.1498
124,salesperson,0.8897,0.0320,0.1108,1.0000,asian,white,0.1885,0.1497
134,supervisor,0.8897,0.0347,0.0862,0.8750,asian,white,0.2124,0.1493
119,psychologist,0.9118,0.0194,0.0929,1.0000,asian,white,0.2049,0.1489
61,engineer,0.8676,0.0699,0.0999,0.8750,asian,white,0.1975,0.1487
50,detective,0.8897,0.0470,0.0913,0.8750,asian,white,0.2060,0.1487
96,model,0.9118,-0.0380,0.1167,0.8750,asian,white,0.1805,0.1486
101,opera singer,0.8897,0.0411,0.1169,1.0000,asian,white,0.1745,0.1457
137,tailor,0.8676,0.0825,0.0961,0.8750,asian,black,0.1936,0.1448
0,academic,0.8897,0.0367,0.0951,0.7500,asian,white,0.1930,0.1441
42,construction worker,0.8897,0.0627,0.1014,1.0000,asian,white,0.1855,0.1434
107,physician,0.8897,0.0653,0.0912,1.0000,asian,white,0.1954,0.1433
25,businessperson,0.8897,0.0341,0.0950,1.0000,asian,white,0.1901,0.1426
32,chemist,0.8897,0.0637,0.1051,1.0000,asian,white,0.1767,0.1409
84,laborer,0.8897,0.0546,0.1063,1.0000,asian,white,0.1752,0.1407
34,chief,0.8676,0.0726,0.1017,0.8750,asian,white,0.1795,0.1406
7,analyst,0.8897,0.0608,0.0903,0.8750,asian,white,0.1888,0.1395
122,receptionist,0.8897,0.0388,0.0889,1.0000,asian,white,0.1897,0.1393
81,janitor,0.8897,0.0554,0.1101,1.0000,asian,white,0.1607,0.1354
125,scientist,0.8897,0.0538,0.1017,1.0000,asian,black,0.1653,0.1335
123,researcher,0.8897,0.0300,0.0972,1.0000,asian,hispanic,0.1689,0.1331
28,carpenter,0.8676,0.0975,0.1426,1.0000,asian,white,0.1160,0.1293
68,foster parent,0.9118,0.0082,0.0968,1.0000,asian,black,0.1598,0.1283
4,aeronautical engineer,0.8676,0.0833,0.1043,1.0000,asian,white,0.1516,0.1280
100,office worker,0.8897,0.0640,0.0977,1.0000,asian,white,0.1578,0.1277
88,librarian,0.8897,0.0287,0.0953,1.0000,asian,white,0.1585,0.1269
120,radiologist,0.8897,0.0582,0.1033,1.0000,asian,black,0.1378,0.1206
90,linguist,0.8897,0.0478,0.0945,1.0000,asian,white,0.1420,0.1183
75,handyman,0.8676,0.1196,0.1091,1.0000,asian,black,0.1269,0.1180
