,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race-AB,Race-C
en1,0.23980283137760125,0.19072081532538868,0.0032357801666850565,0.0016515322605645734,0.1088527397825599,0.19791731228004208,0.15057792934053577,0.001974141774502334,0.001263655767302382,0.08793325979059564,0.0052529328745452965,0.0033621358244007834,0.03296147862871174,0.015795914339251482,0.014343115416727325,0.13620554997113746,0.0020312774922635864,0.009579025081826132
nn1,0.576096119934693,0.7329084837697446,0.9502871368132847,0.9855819462702192,0.8112184216969854,0.6869525229977443,0.8025848228726536,0.9804887494570772,0.9918042354542633,0.8654575826954346,0.8615126710464346,0.8893684351986105,0.7699890340878512,0.763083658024161,0.8209884495892643,0.7383406091181869,0.9770405169987111,0.8262260466113858
cn1,0.1841010482828133,0.07637070007319562,0.04647708863256053,0.012766526554357904,0.07992884088573184,0.11513016437902115,0.04683724761463236,0.01753710194910601,0.006932107103458638,0.04660915526155454,0.1332344018378632,0.10726942449797537,0.1970494843688447,0.22112042843075527,0.16466843478385965,0.1254538410927284,0.02092820605987077,0.16419492646436532
en2,0.08660610084619838,0.09798899134079693,0.002604842697545676,0.0013374083505839046,0.04713433580878123,0.05358754225703888,0.04750378408044344,0.001713643449401273,0.0010759719549116261,0.025970235435448803,0.00913096117128202,0.005867262702601941,0.02225840515154029,0.017666065354086505,0.013730673594877688,0.05284596414121665,0.0016829666131106201,0.011766664028344222
nn2,0.5745127889346331,0.7341410499308259,0.9656321977225828,0.9862703352138914,0.8151390929504834,0.7038793408945203,0.8413826516568661,0.9861826010992829,0.9925366141672792,0.8809953019544872,0.8432986476319901,0.8508851187070832,0.7110347708837276,0.7965252877286536,0.8004359562378637,0.7347082083220938,0.982655437050759,0.8237052032178684
cn2,0.33888110923115167,0.1678699593585916,0.03176296385608508,0.012392256497244897,0.1377265722357683,0.24253311804123223,0.11111356447823345,0.012103757916123305,0.006387411468212718,0.09303446297595042,0.1475703998250847,0.14324761682126502,0.26670682234622245,0.18580864699267338,0.1858333714963114,0.21244582888008604,0.0156615974344165,0.1645281319069692
en3,,,0.1182370882507571,0.10229896856793042,0.11026802840934376,,,0.03834773754884659,0.02636884604901846,0.03235829179893253,,,,,,,0.07131316010413814,
nn3,,,0.8542042941274778,0.8825692084842715,0.8683867513058746,,,0.947890387034752,0.9652356880492178,0.9565630375419849,,,,,,,0.9124748944239298,
cn3,,,0.027558618369446675,0.015131822092747637,0.021345220231097157,,,0.013761874583457977,0.008395469053006121,0.01107867181823205,,,,,,,0.0162119460246646,
