,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race-AB,Race-C
en1,0.16333688771317248,0.09148635154799559,0.006255616258475667,0.008167900995086429,0.06731168912868253,0.22859871151018887,0.15942822113307192,0.0097830046827472,0.008119052522896051,0.10148224746222602,0.11558096191073035,0.021531553169056264,0.052807221256007925,0.02204632516369485,0.052991515374872344,0.13520639251186117,0.008081393614801338,0.02178893916637556
nn1,0.8116129792146385,0.893136609427631,0.9909783249170008,0.9841482629036081,0.9199690441157196,0.7613482977896929,0.8267879651896656,0.9858973328496369,0.9776206443022037,0.8879135600327999,0.8023573347228639,0.854982953010635,0.8661360725575735,0.8924548781665851,0.8539828096144143,0.8268965431503442,0.9846611412431123,0.87371891558861
cn1,0.02505013193160994,0.015377035875135335,0.0027660591182262885,0.007683837164598839,0.012719266022392602,0.010052992232580436,0.013783812289795605,0.004319661246484775,0.014260301926446244,0.010604191923826766,0.08206170429401298,0.12348549072802681,0.08105670374193737,0.08549879697510152,0.09302567393476965,0.03789706339417861,0.0072574648639390366,0.10449214385156416
en2,0.1275457875818247,0.10244054241012782,0.0034864821969728234,0.004067062798702833,0.05938496874690704,0.1741904512559995,0.1574234594600275,0.005130915254892283,0.004255930164523808,0.08525018903386077,0.13971913574223824,0.016975918962006373,0.055805749578347566,0.031847624998516066,0.061087107320277056,0.12618752100476088,0.004235097603772937,0.024411771980261218
nn2,0.8246995666697622,0.8858391822874546,0.9923965767235823,0.9897320810063132,0.923166851671778,0.8041163354665041,0.8247667381167412,0.9901470839977264,0.9819042107154583,0.9002335920741076,0.7344471292689125,0.8243522148325362,0.8244953512104444,0.89424913615412,0.8193859578665033,0.8163940505033032,0.98854498811077,0.8593006754933281
cn2,0.04775464641128201,0.011720275471336208,0.004116940869159445,0.006200855915988635,0.017448179666941576,0.02169320952449925,0.01780980384230497,0.004722003347050189,0.013839861671119157,0.014516219596243392,0.1258337283135451,0.15867187187012116,0.11969889726221354,0.07390323815234595,0.11952693389955645,0.05741842680419685,0.007219915450829357,0.11628755501123356
en3,,,0.0025628822778587714,0.0015052466047124873,0.0020340644412856295,,,0.006916434048268367,0.003784383719401627,0.005350408883834997,,,,,,,0.0036922366625603133,
nn3,,,0.9955342835943464,0.9971956595264632,0.9963649715604048,,,0.9909547088851391,0.993551844152911,0.9922532765190251,,,,,,,0.994309124039715,
cn3,,,0.0019028345495954314,0.0012990936407606631,0.0016009640951780472,,,0.002128860156517476,0.002663767889065764,0.0023963140227916202,,,,,,,0.0019986390589848335,
en4,,,0.004462575935512703,0.0024679412800369077,0.003465258607774805,,,0.008407422118413617,0.0033305333104337856,0.005868977714423702,,,,,,,0.004667118161099253,
nn4,,,0.9913933188982413,0.9955293268992983,0.9934613228987699,,,0.9853313712167068,0.9933148088126347,0.9893230900146708,,,,,,,0.9913922064567202,
cn4,,,0.004144106739902423,0.0020027264861333795,0.003073416613017901,,,0.006261206149208871,0.0033546606157023205,0.004807933382455595,,,,,,,0.003940674997736748,
en_avg,0.1454413376474986,0.0969634469790617,0.004191889167204991,0.004052037919634664,0.06266217792835,0.20139458138309418,0.1584258402965497,0.007559444026080366,0.004872474929313818,0.09306308515875952,0.12765004882648429,0.01925373606553132,0.054306485417177745,0.02694697508110546,0.05703931134757471,0.13069695675831103,0.00516896151055846,0.02310035557331839
nn_avg,0.8181562729422003,0.8894878958575427,0.9925756260332926,0.9916513325839207,0.922967781854239,0.7827323166280985,0.8257773516532033,0.9880826242373023,0.9865978769958019,0.8957975423786015,0.7684022319958882,0.8396675839215856,0.8453157118840089,0.8933520071603526,0.8366843837404587,0.8216452968268236,0.9897268649625793,0.8665097955409691
cn_avg,0.036402389171445976,0.01354865567323577,0.003232485319220897,0.004296628301870379,0.014370039616443257,0.015873100878539846,0.01579680806605029,0.004357932724815328,0.008529648025583371,0.011139372423747209,0.10394771630377905,0.14107868129907397,0.10037780050207545,0.07970101756372373,0.10627630391716306,0.047657745099187736,0.005104173592872494,0.11038984943139885
en_std,0.040075322960154154,0.03243950413714629,0.0018680081677132877,0.0028294939103497,0.01930308229384086,0.054725983647629615,0.04599812783650123,0.0026651182391914606,0.0021373411449939228,0.02638164271707906,0.027851295949732686,0.0066295793578981166,0.026408663745209466,0.014842331951050987,0.018932967750972814,0.037916483046062245,0.0023749903655620927,0.010735955654474551
nn_std,0.04830123837850988,0.03379646647349,0.0030893458509833028,0.0059366403459205274,0.022780922762225927,0.055502461314201355,0.04835558603145182,0.004411421554732965,0.009919401243654279,0.029547217536010105,0.06267448195672416,0.042269090762023225,0.0713446069290392,0.05944549518190782,0.05893341870742361,0.05332914018056941,0.005839202248822768,0.05085729297196552
cn_std,0.01813381678130827,0.005037161468513659,0.0017665987132246483,0.0033461478971419556,0.007070931215047133,0.00805231379783072,0.0057989157163538035,0.002528286014092108,0.008039978202191185,0.006104873432616955,0.044927649128751114,0.041378673166367334,0.05711427919565669,0.05144126772296897,0.048715467303436025,0.02317735601473571,0.003920252706662474,0.04640997044466815
accstd,,,,,,,,,,,,,,,,,,
