,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
53,impossible,0.8929,0.2151,0.1463,1.0000,white,hispanic,0.0011,0.0737
63,manly,0.8235,0.1677,0.1290,1.0000,asian,white,0.0006,0.0648
22,defiant,0.9000,0.1022,0.1276,1.0000,black,asian,0.0007,0.0641
68,nervous,0.8333,0.0459,0.1213,1.0000,white,asian,0.0007,0.0610
20,crazy,0.8571,0.1384,0.1191,1.0000,hispanic,black,0.0008,0.0599
46,healthy,0.8676,0.0760,0.1176,1.0000,white,black,0.0008,0.0592
45,harsh,0.9286,0.0648,0.1095,1.0000,white,asian,0.0008,0.0551
97,successful,0.8696,0.1034,0.1066,1.0000,white,asian,0.0008,0.0537
19,crafty,0.8571,0.0834,0.1067,1.0000,asian,hispanic,0.0004,0.0536
91,sneaky,0.9091,0.1509,0.1044,1.0000,white,hispanic,0.0006,0.0525
75,proud,0.9062,0.1004,0.1028,1.0000,white,black,0.0008,0.0518
104,tough,0.9118,0.0948,0.1022,1.0000,white,black,0.0006,0.0514
95,studious,0.8824,0.0976,0.1017,1.0000,asian,hispanic,0.0005,0.0511
43,handsome,0.8438,0.1360,0.0993,1.0000,white,black,0.0023,0.0508
80,retarded,0.9265,0.0985,0.1007,1.0000,white,black,0.0008,0.0507
73,poor,0.9211,0.0976,0.1005,1.0000,white,asian,0.0008,0.0506
38,gentle,0.8571,0.0739,0.0974,1.0000,white,black,0.0029,0.0501
61,luxurious,0.9167,0.0961,0.0984,1.0000,white,hispanic,0.0013,0.0499
50,ignorant,0.8523,0.0704,0.0989,1.0000,white,asian,0.0006,0.0497
30,feminine,0.8000,-0.1088,0.0939,1.0000,white,hispanic,0.0042,0.0490
14,clever,0.9167,0.0740,0.0959,1.0000,white,black,0.0007,0.0483
107,uncare,0.9375,0.0842,0.0957,1.0000,black,asian,0.0004,0.0480
56,intelligent,0.9048,0.0766,0.0918,1.0000,white,hispanic,0.0017,0.0468
87,skinny,0.9167,-0.0058,0.0922,1.0000,white,black,0.0012,0.0467
29,fat,0.8810,0.0877,0.0918,1.0000,white,black,0.0011,0.0465
88,slim,0.9167,-0.0203,0.0917,1.0000,white,black,0.0009,0.0463
112,weak,0.9167,-0.0070,0.0905,1.0000,white,black,0.0017,0.0461
69,nice,0.8500,0.0580,0.0906,1.0000,white,black,0.0010,0.0458
25,dishonest,0.8750,0.0498,0.0902,1.0000,white,asian,0.0006,0.0454
64,masculine,0.8500,0.1192,0.0875,1.0000,white,black,0.0022,0.0449
114,weird,0.8810,0.0670,0.0882,1.0000,white,black,0.0008,0.0445
16,comfortable,0.8611,0.0216,0.0878,1.0000,white,black,0.0010,0.0444
96,stupid,0.9375,0.1260,0.0870,1.0000,white,black,0.0006,0.0438
59,lazy,0.9412,0.0609,0.0865,1.0000,white,black,0.0006,0.0435
10,careful,0.9231,-0.0147,0.0848,1.0000,white,black,0.0008,0.0428
48,hopeless,0.8947,0.0675,0.0839,1.0000,white,asian,0.0005,0.0422
21,dangerous,0.9000,0.1229,0.0833,1.0000,white,asian,0.0004,0.0419
12,cautious,0.9118,0.1234,0.0829,1.0000,white,hispanic,0.0006,0.0418
18,confrontational,0.9405,0.0876,0.0829,1.0000,black,asian,0.0006,0.0417
105,trustworthy,0.9211,0.0791,0.0826,1.0000,white,black,0.0009,0.0417
52,important,0.9333,0.0323,0.0816,1.0000,white,hispanic,0.0015,0.0416
92,social,0.9286,0.1208,0.0821,1.0000,white,asian,0.0005,0.0413
115,welcome,0.9333,0.1205,0.0813,1.0000,black,white,0.0011,0.0412
84,rude,0.8750,0.0347,0.0802,1.0000,hispanic,asian,0.0005,0.0403
85,sad,0.9333,0.0375,0.0802,1.0000,hispanic,asian,0.0004,0.0403
13,clean,0.9118,0.0102,0.0784,1.0000,white,black,0.0015,0.0399
65,muscular,0.8875,0.1138,0.0778,1.0000,white,black,0.0019,0.0399
86,silent,0.8824,0.0421,0.0778,1.0000,white,black,0.0014,0.0396
28,excited,0.9333,0.0284,0.0783,1.0000,white,black,0.0010,0.0396
11,careless,0.9559,0.0452,0.0780,1.0000,white,black,0.0013,0.0396
58,late,0.9531,0.0435,0.0782,1.0000,white,asian,0.0007,0.0395
55,industrious,0.9167,0.0919,0.0782,1.0000,black,hispanic,0.0004,0.0393
106,ugly,0.8889,0.0285,0.0760,1.0000,white,asian,0.0006,0.0383
62,mad,0.9125,0.1054,0.0749,1.0000,white,asian,0.0014,0.0382
