,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race-AB,Race-C
en1,0.2793117730573285,0.19466130573302506,0.008302713608251177,0.005758143828956988,0.12200848405689044,0.25663086924236267,0.1714228004431352,0.004416207796041394,0.0028120730080288545,0.10882048762239203,0.009817964620293771,0.006851838623829694,0.0443461123697098,0.022777876709160857,0.02094844808074853,0.15936513757764248,0.005322284560319603,0.014814857666495276
nn1,0.5442148974975571,0.722266090720892,0.831816531822715,0.9357215171230251,0.7585047592910472,0.6153723833877593,0.7789527802895755,0.9357563345365121,0.974075958646577,0.826039364215106,0.8303580777917771,0.8558246317234907,0.7388538398341207,0.7241206665534801,0.7872893039757172,0.705003011586947,0.9193425855322073,0.7899726491384853
cn1,0.17647333147982136,0.08307260412815959,0.15988075325239293,0.05852034410204867,0.11948675824060563,0.12799674713797868,0.04962441825773567,0.05982745451931382,0.023111967843603986,0.06514014693965804,0.1598239614766963,0.13732353123751553,0.2168000420124447,0.2531014579390252,0.19176224816642046,0.13563185074880604,0.07533512992933986,0.1952124945882704
en2,0.13036980938678608,0.10871688795252703,0.006974186325235896,0.004714550765568455,0.06269385860752937,0.10289138739882037,0.07245131103834138,0.004017029359320205,0.002563430310491922,0.04548078952674347,0.015334287338810874,0.00952593794830715,0.030381272381945122,0.026241460240092492,0.02037073947728891,0.07669082591620514,0.004567299190154119,0.01788369909419982
nn2,0.6076228976417333,0.7651200187802315,0.8817253175755622,0.9404154620293913,0.7987209240067296,0.6971771106868982,0.8466952486187219,0.9565507475758942,0.9769135795790573,0.8693341716151429,0.8166919719982655,0.8153613162946634,0.6885065365705855,0.7708562640091557,0.7728540222181675,0.736968964049406,0.9389012766899762,0.7931087901519096
cn2,0.26200729217380286,0.12616309175733476,0.1113004972240035,0.05486998586626402,0.1385852167553513,0.19993149975314736,0.08085344034247101,0.03943222483069125,0.02052299850540043,0.08518504085792752,0.16797375031053385,0.1751127557257529,0.28111219436049556,0.20290227632418076,0.2067752441802408,0.1863402114496309,0.0565314266065898,0.18900751602496685
en3,,,0.21916682986726224,0.194147367640559,0.20665709875391064,,,0.06444962377804266,0.04339960381260206,0.05392461379532236,,,,,,,0.1302908562746165,
nn3,,,0.7127230977508384,0.7646850093171514,0.7387040535339949,,,0.9034320993322722,0.9361303500060377,0.919781224669155,,,,,,,0.829242639101575,
cn3,,,0.06811007112264633,0.041167619501658044,0.054638845312152184,,,0.032118279185198564,0.02047004722508377,0.026294163205141167,,,,,,,0.040466504258646674,
en4,,,0.6342206769426104,0.5845789310747179,0.6093998040086641,,,0.26951714431945706,0.20613177319795922,0.23782445875870814,,,,,,,0.42361213138368614,
nn4,,,0.21221075705449347,0.29211411731124953,0.2521624371828715,,,0.6047596255658378,0.7204642760856398,0.6626119508257389,,,,,,,0.45738719400430516,
cn4,,,0.15356855960169308,0.12330694992801752,0.13843775476485531,,,0.12572323457455972,0.07340394782608953,0.09956359120032462,,,,,,,0.11900067298258996,
en_avg,0.2048407912220573,0.15168909684277604,0.21716610168583994,0.1972997483274506,0.19274893451953096,0.17976112832059152,0.12193705574073829,0.08560000131321534,0.06372672008227051,0.1127562263642039,0.012576125979552323,0.008188888286068422,0.037363692375827456,0.024509668474626673,0.020659593779018718,0.11802798174692385,0.1409481428521941,0.016349278380347547
nn_avg,0.5759188975696452,0.7436930547505617,0.6596189260509022,0.7332340264452043,0.6781162262040783,0.6562747470373288,0.8128240144541488,0.8501247017526291,0.901896041079328,0.8052798760808586,0.8235250248950212,0.835592974009077,0.713680188202353,0.7474884652813178,0.7800716630969422,0.7209859878181765,0.7862184238320158,0.7915407196451973
cn_avg,0.2192403118268121,0.10461784794274717,0.12321497030018395,0.06946622484949706,0.12913483872981008,0.16396412344556302,0.06523892930010333,0.06427529827744083,0.03437724035004443,0.08196389784328789,0.16389885589361508,0.1562181434816342,0.24895611818647012,0.22800186713160298,0.1992687461733306,0.16098603109921847,0.07283343344429156,0.1921100053066186
en_std,0.07827739073487465,0.04919255297712516,0.2573579272237315,0.24000974771153577,0.15620940466181676,0.08084591783187352,0.05674469150835648,0.10918488848382378,0.08397556655244215,0.08268776609412398,0.0034195456785110242,0.0027964633313372774,0.020192555359214513,0.015614223291717667,0.01050569691519512,0.048112109014992556,0.17263203249288328,0.009205343311527472
nn_std,0.06838873605011031,0.046892690042033794,0.26717130879383677,0.26745641534683967,0.16247728755820512,0.06662617529835552,0.05396341430488974,0.1431761804101276,0.10609701739557156,0.0924656968522361,0.021001685291845748,0.04076176201289689,0.12422882445341299,0.1340887202112172,0.08002024799234321,0.06351692090677467,0.1959752304865939,0.08742524111205704
cn_std,0.07910618877667003,0.03271619613096118,0.04994449523477017,0.0477143275412341,0.05237030192090887,0.0525044011855498,0.019090921945404262,0.03789659494396073,0.023504867225230163,0.033249196325036236,0.021147074504814883,0.04036861115706746,0.12732041373604538,0.1334946091860804,0.08058267714600204,0.05531419937990759,0.039765071236298785,0.08693161017157393
accstd,,,,,,,,,,,,,,,,,,
acc,0.721,0.82825,0.7552816901408451,0.7737068965517241,0.7695596466731424,0.8135,0.902,0.9947183098591549,1.0,0.9275545774647888,0.9042553191489362,0.9431818181818182,0.7837465564738291,0.7940573770491803,0.856310267713441,0.8254586459371277,0.880926724137931,0.8686195976154993
std,0.1505148770411033,0.08586762610008009,0.382982487501559,0.3701203270664064,0.2473713294272872,0.13331766287718588,0.08653268517243365,0.19350510922527472,0.14238496744882925,0.13893510618093088,0.030378870316781104,0.05595122433420108,0.18116119569911524,0.1887983684593435,0.11407241470236024,0.11129548620111655,0.27224822281051736,0.12237479639677229
