,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
30,feminine,0.8261,-0.0716,0.0890,0.7500,asian,black,0.3995,0.2443
95,studious,0.7794,0.1420,0.1380,0.8750,asian,black,0.3242,0.2311
60,loud,0.7812,0.1659,0.1347,0.8750,asian,black,0.3218,0.2283
64,masculine,0.7885,0.0877,0.0900,0.7500,asian,black,0.3604,0.2252
83,rowdy,0.8472,0.1351,0.1384,0.8750,asian,black,0.3059,0.2222
29,fat,0.8125,0.1022,0.1240,0.8750,asian,black,0.3184,0.2212
106,ugly,0.8000,0.0739,0.0827,0.8750,asian,black,0.3557,0.2192
102,thin,0.8438,0.0953,0.0974,0.8750,asian,black,0.3287,0.2131
59,lazy,0.8333,0.2069,0.1603,0.8750,asian,black,0.2623,0.2113
50,ignorant,0.8182,0.1894,0.1429,0.8750,asian,black,0.2778,0.2103
72,polite,0.7500,0.1034,0.0969,0.8750,asian,black,0.3234,0.2101
112,weak,0.9062,0.0460,0.0423,0.7500,asian,black,0.3740,0.2081
115,welcome,0.8289,0.1196,0.1115,0.8750,asian,black,0.3022,0.2068
63,manly,0.8077,0.2063,0.1521,0.8750,asian,black,0.2595,0.2058
40,good,0.8026,0.1525,0.1191,0.8750,asian,white,0.2895,0.2043
88,slim,0.7083,0.1250,0.1284,0.8750,asian,black,0.2794,0.2039
26,dumb,0.8594,0.1442,0.1144,0.8750,asian,black,0.2887,0.2016
36,free,0.8333,0.0921,0.1028,0.8750,asian,black,0.2986,0.2007
58,late,0.9615,0.0534,0.0700,0.8750,asian,black,0.3301,0.2001
81,rich,0.8409,0.1188,0.1000,0.8750,asian,black,0.2972,0.1986
46,healthy,0.8529,0.1153,0.1068,0.8750,asian,white,0.2859,0.1964
73,poor,0.8833,0.0528,0.0622,0.8750,asian,black,0.3297,0.1959
44,happy,0.9167,0.0928,0.0795,0.8750,asian,black,0.3095,0.1945
65,muscular,0.8958,0.1150,0.0921,0.8750,asian,black,0.2967,0.1944
47,homeless,0.8625,0.1325,0.1156,0.8750,asian,black,0.2721,0.1939
113,wealthy,0.7969,0.1311,0.1021,0.8750,asian,black,0.2852,0.1937
68,nervous,0.7667,0.1469,0.1107,0.8750,asian,black,0.2764,0.1936
92,social,0.7917,0.0804,0.1011,0.8750,asian,black,0.2854,0.1933
48,hopeless,0.8289,0.1254,0.1138,0.8750,asian,black,0.2725,0.1932
78,ready,0.8804,0.0804,0.0728,0.8750,asian,white,0.3105,0.1917
45,harsh,0.8333,0.1069,0.0788,0.8750,asian,black,0.2995,0.1891
22,defiant,0.8393,0.1530,0.1217,0.8750,asian,black,0.2563,0.1890
82,right,0.8654,0.1197,0.0944,0.8750,asian,black,0.2807,0.1876
