,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
30,feminine,0.4044,-0.0938,0.1305,1.0000,hispanic,black,0.0265,0.0785
53,impossible,0.3676,-0.0272,0.0733,1.0000,white,black,0.0833,0.0783
70,normal,0.1838,-0.0618,0.0815,1.0000,hispanic,black,0.0620,0.0718
64,masculine,0.6103,0.0550,0.1135,1.0000,hispanic,black,0.0252,0.0694
98,supportive,0.5882,-0.0382,0.1172,1.0000,hispanic,black,0.0034,0.0603
92,social,0.4779,-0.0288,0.0969,1.0000,hispanic,black,0.0226,0.0598
35,fragile,0.2941,-0.1097,0.0967,1.0000,hispanic,black,0.0194,0.0580
63,manly,0.6103,0.0433,0.0979,1.0000,hispanic,black,0.0144,0.0561
54,impoverish,0.6985,-0.0628,0.0868,1.0000,hispanic,black,0.0248,0.0558
27,emotional,0.6250,-0.0471,0.0796,1.0000,hispanic,black,0.0317,0.0556
8,callous,0.7574,0.0243,0.0804,1.0000,hispanic,black,0.0301,0.0553
36,free,0.2941,-0.0285,0.0754,1.0000,white,black,0.0345,0.0549
46,healthy,0.5882,-0.0620,0.0879,1.0000,hispanic,black,0.0211,0.0545
66,naggy,0.7426,-0.0064,0.0886,1.0000,hispanic,black,0.0187,0.0536
5,beautiful,0.8235,-0.0916,0.0883,1.0000,hispanic,black,0.0189,0.0536
7,burly,0.8015,0.0742,0.0910,1.0000,hispanic,black,0.0159,0.0534
107,uncare,0.6985,-0.0590,0.0917,1.0000,hispanic,black,0.0142,0.0529
13,clean,0.4779,-0.0406,0.0832,1.0000,hispanic,black,0.0190,0.0511
33,fit,0.6618,-0.0560,0.0772,1.0000,hispanic,black,0.0236,0.0504
88,slim,0.6985,-0.0430,0.0748,1.0000,hispanic,black,0.0253,0.0500
86,silent,0.5882,-0.0364,0.0917,1.0000,hispanic,black,0.0082,0.0500
65,muscular,0.7794,0.0543,0.0737,1.0000,hispanic,black,0.0256,0.0497
43,handsome,0.8235,0.0837,0.0844,1.0000,hispanic,black,0.0125,0.0484
48,hopeless,0.6618,-0.0402,0.0716,1.0000,hispanic,black,0.0250,0.0483
10,careful,0.6250,-0.0042,0.0837,1.0000,hispanic,black,0.0103,0.0470
42,gross,0.7794,-0.0312,0.0774,1.0000,hispanic,black,0.0158,0.0466
77,quiet,0.6250,-0.0267,0.0841,1.0000,hispanic,black,0.0080,0.0461
34,flamboyant,0.7353,-0.0250,0.0659,1.0000,hispanic,black,0.0251,0.0455
17,complex,0.7647,-0.0314,0.0737,1.0000,hispanic,white,0.0168,0.0453
83,rowdy,0.8897,0.0380,0.0822,1.0000,hispanic,white,0.0083,0.0453
2,attractive,0.7353,-0.0417,0.0767,1.0000,hispanic,black,0.0136,0.0451
87,skinny,0.8015,-0.0445,0.0774,1.0000,hispanic,black,0.0126,0.0450
32,fine,0.6618,-0.0569,0.0742,1.0000,hispanic,black,0.0151,0.0447
110,uptight,0.7353,-0.0462,0.0777,1.0000,hispanic,black,0.0109,0.0443
102,thin,0.7426,-0.0679,0.0748,1.0000,hispanic,black,0.0138,0.0443
38,gentle,0.6985,-0.0198,0.0763,1.0000,hispanic,black,0.0123,0.0443
95,studious,0.7353,-0.0364,0.0700,1.0000,hispanic,black,0.0176,0.0438
22,defiant,0.7353,-0.0675,0.0747,1.0000,hispanic,black,0.0113,0.0430
51,immature,0.6985,-0.0402,0.0751,1.0000,hispanic,black,0.0099,0.0425
29,fat,0.7353,-0.0367,0.0670,1.0000,hispanic,black,0.0177,0.0424
12,cautious,0.6985,-0.0013,0.0746,1.0000,hispanic,black,0.0098,0.0422
90,smelly,0.8456,-0.0412,0.0648,1.0000,hispanic,black,0.0195,0.0421
61,luxurious,0.7353,0.0012,0.0602,1.0000,white,black,0.0234,0.0418
56,intelligent,0.7353,-0.0203,0.0661,1.0000,hispanic,black,0.0164,0.0413
103,timid,0.7794,-0.0306,0.0741,1.0000,hispanic,black,0.0084,0.0413
49,horrible,0.8897,-0.0038,0.0621,1.0000,hispanic,black,0.0203,0.0412
91,sneaky,0.8456,-0.0026,0.0610,1.0000,white,black,0.0207,0.0409
39,gifted,0.7353,-0.0556,0.0649,1.0000,hispanic,black,0.0152,0.0401
114,weird,0.8676,-0.0004,0.0666,1.0000,hispanic,black,0.0134,0.0400
50,ignorant,0.6618,-0.0364,0.0690,1.0000,hispanic,black,0.0105,0.0397
26,dumb,0.8015,-0.0200,0.0714,1.0000,hispanic,black,0.0079,0.0396
55,industrious,0.7353,-0.0060,0.0687,1.0000,hispanic,black,0.0102,0.0395
76,quick,0.7574,0.0245,0.0582,1.0000,hispanic,black,0.0207,0.0394
57,irresponsible,0.6985,-0.0041,0.0705,1.0000,hispanic,black,0.0083,0.0394
82,right,0.7353,0.0164,0.0682,1.0000,white,black,0.0106,0.0394
15,colorful,0.7794,-0.0172,0.0638,1.0000,hispanic,black,0.0144,0.0391
72,polite,0.7353,-0.0130,0.0684,1.0000,hispanic,black,0.0096,0.0390
9,capable,0.7353,-0.0226,0.0623,1.0000,hispanic,black,0.0156,0.0389
67,naive,0.6985,-0.0479,0.0693,1.0000,hispanic,black,0.0084,0.0389
19,crafty,0.7574,-0.0099,0.0608,1.0000,hispanic,black,0.0162,0.0385
108,uneducated,0.6618,-0.0057,0.0666,1.0000,hispanic,black,0.0098,0.0382
60,loud,0.8015,-0.0130,0.0623,1.0000,hispanic,black,0.0140,0.0381
16,comfortable,0.7574,-0.0235,0.0644,1.0000,hispanic,black,0.0109,0.0377
20,crazy,0.8676,0.0050,0.0630,1.0000,hispanic,black,0.0123,0.0376
11,careless,0.8676,0.0105,0.0632,1.0000,hispanic,black,0.0120,0.0376
81,rich,0.8676,-0.0008,0.0662,1.0000,white,black,0.0079,0.0371
78,ready,0.7353,-0.0331,0.0630,1.0000,hispanic,black,0.0111,0.0370
100,talkative,0.7353,-0.0018,0.0646,1.0000,hispanic,white,0.0094,0.0370
79,respected,0.7353,-0.0098,0.0627,1.0000,hispanic,black,0.0100,0.0364
101,terrible,0.8897,-0.0036,0.0575,1.0000,hispanic,black,0.0150,0.0363
84,rude,0.8456,0.0103,0.0642,1.0000,hispanic,black,0.0083,0.0362
96,stupid,0.8235,-0.0171,0.0637,1.0000,hispanic,black,0.0086,0.0361
3,awful,0.8897,-0.0158,0.0597,1.0000,hispanic,black,0.0124,0.0361
37,friendly,0.7794,0.0055,0.0642,1.0000,hispanic,black,0.0079,0.0361
94,strong,0.7353,-0.0258,0.0573,1.0000,hispanic,black,0.0148,0.0360
106,ugly,0.9118,-0.0067,0.0587,1.0000,hispanic,black,0.0133,0.0360
69,nice,0.8015,-0.0053,0.0646,1.0000,hispanic,black,0.0073,0.0360
73,poor,0.7426,-0.0324,0.0638,1.0000,hispanic,black,0.0080,0.0359
93,strange,0.8897,0.0050,0.0589,1.0000,hispanic,black,0.0114,0.0352
109,upset,0.7353,-0.0512,0.0649,1.0000,hispanic,black,0.0054,0.0351
1,annoying,0.9338,-0.0205,0.0592,1.0000,hispanic,black,0.0106,0.0349
80,retarded,0.8676,0.0042,0.0606,1.0000,hispanic,black,0.0090,0.0348
25,dishonest,0.8235,-0.0046,0.0638,1.0000,hispanic,black,0.0054,0.0346
71,odd,0.8676,0.0136,0.0550,1.0000,hispanic,black,0.0130,0.0340
59,lazy,0.9118,0.0010,0.0579,1.0000,hispanic,black,0.0100,0.0339
112,weak,0.6985,-0.0367,0.0582,1.0000,hispanic,black,0.0095,0.0339
113,wealthy,0.7794,0.0107,0.0609,1.0000,hispanic,black,0.0067,0.0338
18,confrontational,0.7353,0.0027,0.0578,1.0000,hispanic,black,0.0097,0.0337
75,proud,0.7353,0.0089,0.0585,1.0000,white,black,0.0088,0.0336
44,happy,0.8015,-0.0010,0.0608,1.0000,hispanic,black,0.0059,0.0333
62,mad,0.7794,0.0199,0.0576,1.0000,hispanic,black,0.0082,0.0329
99,suspicious,0.8897,0.0199,0.0571,1.0000,hispanic,black,0.0085,0.0328
45,harsh,0.9559,0.0265,0.0565,1.0000,hispanic,black,0.0084,0.0325
85,sad,0.8676,0.0061,0.0568,1.0000,hispanic,black,0.0081,0.0325
28,excited,0.7353,-0.0102,0.0538,1.0000,hispanic,black,0.0105,0.0321
41,greedy,0.8456,0.0283,0.0555,1.0000,hispanic,black,0.0086,0.0320
97,successful,0.7353,-0.0162,0.0585,1.0000,hispanic,black,0.0052,0.0319
24,dirty,0.9118,0.0201,0.0512,1.0000,hispanic,black,0.0117,0.0314
6,brave,0.8015,-0.0071,0.0504,1.0000,hispanic,black,0.0123,0.0314
111,violent,0.9118,0.0363,0.0512,1.0000,hispanic,black,0.0112,0.0312
89,smart,0.8456,-0.0271,0.0537,1.0000,hispanic,black,0.0085,0.0311
