,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race,Race-AB,Race-C
en1,0.20584322969522328,0.1172325954233529,0.2847052426405356,0.23675855294126888,0.21113490517509517,0.0692249177431222,0.1286193867372931,0.22019638582854204,0.26501076347355185,0.1707628634456273,0.13705681512092657,0.14062958489045163,0.1108955025859562,0.1330985625621101,0.13042011628986114,0.12814540788431236,0.2133998487227434,0.2516677362209746,0.13686407372628087
nn1,0.41881031660735607,0.3089355640411377,0.24923721139489766,0.15984957787240373,0.2842081674789488,0.38901878167316317,0.30618477442488073,0.15396163785751438,0.10718153555203101,0.2390866823768973,0.38491926928783987,0.23321436942470344,0.2718645048804951,0.20710083592032297,0.27427474487834036,0.3466222018191454,0.18509086133697886,0.1675574906692117,0.22015760267251322
cn1,0.37534645549580453,0.5738318417146802,0.46605754507259584,0.6033918681586611,0.5046569276104355,0.5417563008964061,0.5651958373785019,0.6258419729034665,0.6278076969600958,0.5901504520346176,0.47802391188575866,0.6261560491878878,0.6172399950975721,0.6598006021994792,0.5953051395926745,0.5252323904114539,0.6015092890803644,0.5807747707737048,0.6429783256936835
en2,0.2788751614568755,0.1376493489360437,0.2032273539381338,0.16448646329407549,0.19605958190628212,0.07967637713020667,0.13097785035870038,0.21226852767589227,0.22174850302138205,0.16116781454654533,0.11697953725431828,0.18871907468631186,0.1435426075669575,0.12068610491763541,0.14248183110630577,0.14795014711718366,0.1851893379222385,0.20043271198237092,0.15470258980197363
nn2,0.3777051287181675,0.3145286880210042,0.16098738585034728,0.08658242463294802,0.23495090680561675,0.34379333261027933,0.2867409365400672,0.1005390200659003,0.05938076549049082,0.19761351367668445,0.39593418354683735,0.24136027350852435,0.2623257786805226,0.19519130062773732,0.2737028840909054,0.33017134135281306,0.140673528362658,0.10187239900992161,0.21827578706813083
cn2,0.34341971355676654,0.547821962416172,0.6357852616150614,0.7489311119605755,0.5689895123871438,0.5765302923768759,0.5822812134101987,0.6871924544094314,0.7188707310064085,0.6412186728007286,0.48708627610764604,0.5699206550012935,0.5941316118417692,0.6841225942184569,0.5838152842922915,0.5218785116182382,0.6741371347018713,0.6976948897478693,0.6270216246098752
en3,,,0.32237100443789657,0.3178621527000234,0.32011657856896,,,0.2776161484210424,0.2837187932996914,0.2806674708603669,,,,,,,0.3003920247146634,0.3003920247146634,
nn3,,,0.2649577536528379,0.1350069908939045,0.1999823722733712,,,0.2076580352346662,0.13373458783688216,0.1706963115357742,,,,,,,0.1853393419045727,0.1853393419045727,
cn3,,,0.41267124626418233,0.5471308546076561,0.47990105043591924,,,0.5147258147177561,0.5825466228456333,0.5486362187816947,,,,,,,0.514268634608807,0.514268634608807,
en4,,,0.24905385892890708,0.28027649625236617,0.2646651775906366,,,0.19356559920059124,0.2163838454490078,0.20497472232479952,,,,,,,0.23481994995771807,0.23481994995771807,
