,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race-AB,Race-C
en1,0.5393890192061662,0.4755010346397758,0.36610784056320994,0.31407730647459114,0.42376880022093577,0.5973650247752667,0.5473978443592786,0.34118590346524413,0.3174337374752966,0.45084562751877155,0.44135562124404504,0.3412274242463437,0.343195983201019,0.27582969952405234,0.35040218205386503,0.4907007545709252,0.33470119699458545,0.30852856188519806
nn1,0.3361296777576208,0.4559471987560391,0.47159038337183673,0.519986272628965,0.4459133831286154,0.3786342923641205,0.4127925750464201,0.5409082944544268,0.57302143527516,0.47633914928503185,0.44250199832814807,0.5587846655398607,0.5869535967276609,0.6445080119215685,0.5581870681293095,0.4354932231633349,0.5263765964325972,0.6016463387307146
cn1,0.1244813025323674,0.06855176806135568,0.16230177287746902,0.16593641880899668,0.1303178155700472,0.024000683509046213,0.03980958099139389,0.11790580480871066,0.10954482447163298,0.07281522344519593,0.1161423810618989,0.09998791091228751,0.06985042039939965,0.07966228871755149,0.09141075027278439,0.07380602275924363,0.13892220524170235,0.0898250998149195
en2,0.5201681845486165,0.4545496585518122,0.37292090981778964,0.29384469343670483,0.4103708615887308,0.5680048205703497,0.5408300730288029,0.3362406609763562,0.29286909090547725,0.43448616137024654,0.4371316090543219,0.30505950113927777,0.35405511769258285,0.2982271264276666,0.34861833857846225,0.47912324390774774,0.32396883878408195,0.3016433137834722
nn2,0.33979290689900515,0.4786256002411246,0.5228857060133572,0.5976251836480766,0.4847323492003909,0.409134162992239,0.42524778586626055,0.5693723888884128,0.6180780016142746,0.5054580848402968,0.44714938674835447,0.5357921221716837,0.5639518749061202,0.6423669009637393,0.5473150711974744,0.4439836196088507,0.5769903200410302,0.5890795115677114
cn2,0.14003890878427774,0.06682474186876788,0.10419338539531323,0.10853012493843663,0.10489679024669887,0.022861015381291507,0.03392214255104773,0.09438694996470717,0.08905290059167249,0.06005575212217973,0.11571900728852191,0.1591483772816983,0.08199301117565483,0.0594059738445527,0.10406659239760693,0.0768931378415936,0.09904084022253237,0.10927717556312551
en3,,,0.5031525878839089,0.3153743639202981,0.40926347590210355,,,0.4425041780505382,0.3414388694639864,0.3919715237572623,,,,,,,0.40061749982968287,
nn3,,,0.354514479637146,0.5291762724518776,0.4418453760445118,,,0.4623334458176519,0.5686392799533647,0.5154863628855083,,,,,,,0.47866586946501,
cn3,,,0.1423329294095157,0.15544936584372973,0.1488911476266227,,,0.09516237880772269,0.0899218569734487,0.0925421178905857,,,,,,,0.1207166327586042,
en4,,,0.5563417660518432,0.3490784201000271,0.4527100930759351,,,0.4547779509718989,0.3203144493544924,0.38754620016319563,,,,,,,0.42012814661956543,
nn4,,,0.36415450442844716,0.5631488114595413,0.4636516579439942,,,0.47733535418208217,0.6119760752751909,0.5446557147286366,,,,,,,0.5041536863363154,
cn4,,,0.0795037332187656,0.0877727706964802,0.0836382519576229,,,0.06788669072721205,0.0677094791598361,0.06779808494352407,,,,,,,0.07571816845057348,
en_avg,0.5297786018773913,0.465025346595794,0.44963077607918794,0.3180936959829053,0.4406321051338196,0.5826849226728081,0.5441139586940408,0.3936771733660093,0.31801403679981316,0.45962252288316785,0.4392436151491835,0.32314346269281075,0.34862555044680094,0.28702841297585946,0.3495102603161636,0.4849119992393364,0.36985392055697897,0.30508593783433513
nn_avg,0.337961292328313,0.46728639949858186,0.42828626836269673,0.5524841350471151,0.4465045238091767,0.39388422767817977,0.4190201804563403,0.5124873708356434,0.5929286980294975,0.4795801192499153,0.44482569253825127,0.5472883938557722,0.5754527358168905,0.6434374564426539,0.5527510696633919,0.4397384213860928,0.5215466180687383,0.5953629251492131
cn_avg,0.13226010565832258,0.06768825496506178,0.12208295522526588,0.1294221700719108,0.11286337148014026,0.02343084944516886,0.03686586177122081,0.09383545607708814,0.08905726529914758,0.060797358148156344,0.1159306941752104,0.1295681440969929,0.07592171578752724,0.0695341312810521,0.09773867133519568,0.0753495803004186,0.10859946166835312,0.0995511376890225
en_std,0.030286187820136548,0.023971980433911085,0.08792115383457111,0.041156219477122266,0.04583388539143525,0.0323074369803071,0.02929155320674181,0.061208098179922975,0.038196281315694997,0.04025084242066672,0.022634820259631948,0.029423074669797312,0.05255112296724615,0.05044116781352729,0.03876254642755068,0.03184051694466244,0.05712043820182784,0.0399321212416623
nn_std,0.02209042895026505,0.022927238866686822,0.07879638253740541,0.05826631629171692,0.04552009166151855,0.03156257358193398,0.028701887309551238,0.05564380653109379,0.047394104331972095,0.04082559293863777,0.021441726449956285,0.04064269694076343,0.06165345878271032,0.06226618324223234,0.0465010163539156,0.031396218990183945,0.060025152423047054,0.05145444009149788
cn_std,0.01953801215160638,0.009907451688253787,0.04380421395112507,0.05047507161384236,0.0309311873512069,0.0030075166983297096,0.004483626574801747,0.02629444286375397,0.025286912535773483,0.014768124668164727,0.01829517569313658,0.04115332281005315,0.02913009168095271,0.02968829226254039,0.029566720611670705,0.014060312414513484,0.03646516024112372,0.03542080753629677
acc,0.0855,0.508,0.45422535211267606,0.8620689655172413,0.47744857940747937,0.13075,0.29825,0.7517605633802817,0.9655172413793104,0.5365694511898981,0.4787234042553192,0.8636363636363636,0.7258953168044078,0.8306010928961748,0.7247140443980664,0.3711864535099545,0.7583930305973774,0.8471187282662692
std,0.047943085948005316,0.0378711139925678,0.1403478335487344,0.09993173825512103,0.08152344293610714,0.04458501817371386,0.04165137806072986,0.09543089838318049,0.07391819878896039,0.06389637335164615,0.041581148268483206,0.07414606294707593,0.09555644895393946,0.09493042887886667,0.07655352226209132,0.05153136556623991,0.10240716724399908,0.0845382459129713
