,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race-AB,Race-C
en1,0.3098609017133713,0.2495010303929448,0.019840490000820915,0.01609792955849994,0.14882508791640925,0.26278981862869116,0.23398779456317426,0.008094819746321251,0.009786178076896688,0.12866465275377081,0.35530298385531345,0.1485444577304985,0.20492155995019826,0.1368982868529589,0.21141682209724227,0.2693940148506156,0.013454854345634698,0.1427213722917287
nn1,0.590375298179686,0.6685206515491009,0.9741048804471191,0.9752358614370741,0.8020591729032451,0.6099216680452227,0.6478383677378297,0.9894252444656801,0.9869964888383602,0.8085454422717733,0.547649511631499,0.7844669808718291,0.743110438085292,0.8103594435073558,0.721396593523994,0.634569322538105,0.9814406187970584,0.7974132121895925
cn1,0.09976380120124669,0.08197832090244629,0.006054629698808921,0.008666211870651499,0.04911574091828835,0.12728851332049818,0.1181738388184458,0.0024799386475523803,0.0032173324605161003,0.06278990581175312,0.09704750637583276,0.06698855877832764,0.05196800277941699,0.05274226863822732,0.06718658414295119,0.09603666389964778,0.005104528169382225,0.059865413708277485
en2,0.3348453756161034,0.257342376191169,0.02227556414436549,0.012814687689413028,0.15681950091026275,0.2575244709234685,0.23915925881639122,0.011305098512052546,0.007861533902730021,0.12896259053866058,0.36250097637480877,0.09872293008745393,0.20426679311766605,0.17011769514909725,0.2089020986822565,0.27593987517326785,0.013564221062140272,0.13442031261827558
nn2,0.5568331521600485,0.6697874715924264,0.9726001448194745,0.9835510171692947,0.7956929464353111,0.6233477496206761,0.6620683477334678,0.9843874183339132,0.9897284456368151,0.814882990331218,0.5657679203184361,0.8294374895366755,0.7304609901587332,0.777713174684561,0.7258448936746015,0.634710938597298,0.9825667564898743,0.8035753321106183
cn2,0.10832147254794836,0.07287015325482935,0.005124294326122535,0.0036343026571056068,0.04748755569650146,0.11912777937110514,0.09877239336539059,0.004307480874917352,0.0024100236207294954,0.05615441930803565,0.0717311036138934,0.07183958013245667,0.06527221889796951,0.052169129136674486,0.06525300794524852,0.08934918684185605,0.0038690253697187477,0.06200435463456558
en3,,,0.25974681677008177,0.17699091842976108,0.2183688675999214,,,0.11739372556478204,0.06672235754125848,0.09205804155302026,,,,,,,0.15521345457647082,
nn3,,,0.7172713079293009,0.8074107743028937,0.7623410411160974,,,0.8603550237669072,0.9255274960706974,0.8929412599188022,,,,,,,0.8276411505174499,
cn3,,,0.022981875177643354,0.015598306336022657,0.019290090756833005,,,0.022251256062767247,0.0077501459284043265,0.015000700995585786,,,,,,,0.017145395876209397,
en4,,,0.13001922785606182,0.09132603216707579,0.1106726300115688,,,0.057704231049209624,0.04813265053410854,0.05291844079165908,,,,,,,0.08179553540161394,
nn4,,,0.8616885849287812,0.9000581919119276,0.8808733884203543,,,0.9365281021930802,0.9472711070858199,0.9418996046394501,,,,,,,0.9113864965299022,
cn4,,,0.008292187766899998,0.0086157712623766,0.0084539795146383,,,0.005767669770571495,0.004596253177592659,0.005181961474082077,,,,,,,0.006817970494360188,
en_avg,0.32235313866473736,0.25342170329205693,0.10797052469283251,0.07430739196118746,0.18951318965270358,0.2601571447760798,0.23657352668978274,0.04862446871809137,0.03312568001374843,0.14462020504942558,0.35890198011506114,0.12363369390897622,0.20459417653393216,0.15350799100102808,0.2101594603897494,0.27266694501194166,0.06600701634646494,0.13857084245500215
nn_avg,0.5736042251698673,0.6691540615707636,0.8814162295311689,0.9165639612052975,0.7601846193692744,0.6166347088329494,0.6549533577356488,0.9426739471898952,0.9623808844079231,0.794160724541604,0.5567087159749675,0.8069522352042523,0.7367857141220127,0.7940363090959583,0.7236207435992977,0.6346401305677015,0.9257587555835711,0.8004942721501054
cn_avg,0.10404263687459751,0.07742423707863781,0.010613246742368703,0.00912864803153909,0.05030219218178578,0.12320814634580166,0.1084731160919182,0.008701586338952119,0.004493438796810645,0.061219071893370655,0.08438930499486308,0.06941406945539215,0.05862011083869325,0.0524556988874509,0.06621979604409985,0.09269292537075191,0.00823422997741764,0.060934884171421524
en_std,0.05092607575841248,0.041599529046565296,0.10170646440818717,0.07017972437291084,0.06610294839651895,0.047275697897654026,0.04119153429567814,0.045933738080512085,0.02731331709832544,0.04042857184304242,0.04077874373723852,0.04372268274362961,0.05937264061317402,0.05220550823048784,0.0490198938311325,0.04685737022478708,0.06128331098998389,0.047964095487058725
nn_std,0.04839942567422986,0.039270561560988425,0.10895889926740177,0.07536863894874474,0.0679993813628412,0.049066573958843944,0.04798985384590924,0.05338186308444258,0.029590645678183213,0.04500723414184474,0.044559193140965826,0.060067869892174545,0.06942937053616874,0.06182719109203957,0.05897090616533717,0.049785829786184344,0.06682501174469307,0.060947530492107056
cn_std,0.01472836035536602,0.012140695704030804,0.008111338858264419,0.0068843428835171794,0.010466184450294605,0.01833404000662267,0.0211644259900786,0.008038344882549132,0.0026719392078919674,0.012552187521785593,0.024338852916348803,0.024871538644550707,0.02167814270033278,0.02066754656749015,0.02288902020718061,0.01873075294546328,0.0064264914580556744,0.02276954260602043
acc,0.7865,0.88425,0.9947183098591549,0.9892241379310345,0.9136731119475474,0.7775,0.82825,1.0,1.0,0.9014375,0.6914893617021277,0.9602272727272727,0.8842975206611571,0.9262295081967213,0.8655609158218197,0.8087144803938808,0.9959856119475473,0.943228390461997
std,0.07603590785867224,0.06200719087438968,0.1458511350225689,0.10162180413678185,0.09637900947310317,0.07645087457541376,0.07356387608777733,0.07156929736500253,0.03971726798960041,0.06532532900444851,0.07311785986303543,0.08577472752023657,0.10032010256645035,0.08980016392667838,0.08725321346910019,0.07691596863762314,0.08968987612848842,0.08778744572345748
