,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race-AB,Race-C
en1,0.5404948630481958,0.47539327868074177,0.36610784056320994,0.31407730647459114,0.42401832219168467,0.5978017074465751,0.5460863171964884,0.34118590346524413,0.3174337374752966,0.45062691639590113,0.44135562124404504,0.3412274242463437,0.343195983201019,0.27582969952405234,0.35040218205386503,0.49072129513617746,0.33470119699458545,0.30852856188519806
nn1,0.3387645219154656,0.4567308877632022,0.47159038337183673,0.519986272628965,0.44676801641986735,0.3787140673920512,0.4148400228470564,0.5409082944544268,0.57302143527516,0.4768709549921736,0.44250199832814807,0.5587846655398607,0.5869535967276609,0.6445080119215685,0.5581870681293095,0.43641751582893074,0.5263765964325972,0.6016463387307146
cn1,0.12074061673879623,0.0678758342100773,0.16230177287746902,0.16593641880899668,0.1292136606588348,0.02348422574182041,0.03907366091141012,0.11790580480871066,0.10954482447163298,0.07250212898339355,0.1161423810618989,0.09998791091228751,0.06985042039939965,0.07966228871755149,0.09141075027278439,0.07286118984390043,0.13892220524170235,0.0898250998149195
en2,0.5215069181472063,0.45475378274172545,0.37292090981778964,0.29384469343670483,0.4107565760358566,0.5678287046551704,0.539866052031517,0.3362406609763562,0.29286909090547725,0.4342011271421302,0.4371316090543219,0.30505950113927777,0.35405511769258285,0.2982271264276666,0.34861833857846225,0.47919036405375404,0.32396883878408195,0.3016433137834722
nn2,0.34305820091813805,0.4792140228003263,0.5228857060133572,0.5976251836480766,0.4856957783449745,0.40992689032107593,0.42672237556427717,0.5693723888884128,0.6180780016142746,0.5060249140970101,0.44714938674835447,0.5357921221716837,0.5639518749061202,0.6423669009637393,0.5473150711974744,0.44500379187638206,0.5769903200410302,0.5890795115677114
cn2,0.13543488247785718,0.06603219498333056,0.10419338539531323,0.10853012493843663,0.10354764694873439,0.02224440250056796,0.03341157338989433,0.09438694996470717,0.08905290059167249,0.05977395661171049,0.11571900728852191,0.1591483772816983,0.08199301117565483,0.0594059738445527,0.10406659239760693,0.0758058453026378,0.09904084022253237,0.10927717556312551
en3,,,0.5031525878839089,0.3153743639202981,0.40926347590210355,,,0.4425041780505382,0.3414388694639864,0.3919715237572623,,,,,,,0.40061749982968287,
nn3,,,0.354514479637146,0.5291762724518776,0.4418453760445118,,,0.4623334458176519,0.5686392799533647,0.5154863628855083,,,,,,,0.47866586946501,
cn3,,,0.1423329294095157,0.15544936584372973,0.1488911476266227,,,0.09516237880772269,0.0899218569734487,0.0925421178905857,,,,,,,0.1207166327586042,
