,occupation,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
58,electrician,0.8676,0.0910,0.1135,0.7500,asian,white,0.5290,0.3213
6,airman,0.7206,0.1470,0.1597,1.0000,asian,white,0.2383,0.1990
4,aeronautical engineer,0.8235,0.1395,0.1487,1.0000,asian,white,0.2434,0.1960
34,chief,0.7647,0.0933,0.1186,0.8750,asian,black,0.2691,0.1938
93,mathematician,0.8235,0.0860,0.0809,0.8750,asian,white,0.2941,0.1875
35,civil,0.8015,0.0902,0.0998,0.8750,asian,black,0.2733,0.1865
115,postman,0.8015,0.1371,0.1387,1.0000,asian,white,0.2290,0.1838
1,accountant,0.7794,0.0828,0.1065,1.0000,asian,white,0.2611,0.1838
63,executive,0.7059,0.0666,0.1112,1.0000,asian,white,0.2523,0.1817
40,commander,0.7500,0.1003,0.1434,1.0000,asian,white,0.2182,0.1808
129,sheriff,0.8456,0.0916,0.1061,1.0000,asian,white,0.2507,0.1784
56,economist,0.9118,0.0819,0.0913,1.0000,asian,white,0.2643,0.1778
122,receptionist,0.7794,0.0601,0.0949,1.0000,asian,white,0.2580,0.1765
87,lawyer,0.7794,0.0709,0.0928,1.0000,asian,white,0.2544,0.1736
76,historian,0.7794,0.0813,0.0933,0.8750,asian,white,0.2537,0.1735
66,fireman,0.7206,0.1168,0.1302,1.0000,asian,white,0.2167,0.1734
103,pensioner,0.8235,0.0845,0.1082,1.0000,asian,white,0.2376,0.1729
137,tailor,0.7794,0.0749,0.0944,1.0000,asian,black,0.2489,0.1717
60,employment,0.8235,0.0668,0.1006,0.8750,asian,white,0.2420,0.1713
37,clerk,0.8015,0.0750,0.0924,1.0000,asian,white,0.2446,0.1685
25,businessperson,0.8676,0.0524,0.1032,1.0000,asian,white,0.2321,0.1676
29,cashier,0.8235,0.0997,0.1083,1.0000,asian,white,0.2260,0.1671
108,physicist,0.8676,0.0776,0.0778,1.0000,asian,white,0.2551,0.1665
9,army,0.8456,0.0559,0.0775,1.0000,asian,white,0.2539,0.1657
16,auditor,0.8309,0.0818,0.1254,1.0000,asian,white,0.2053,0.1654
75,handyman,0.8015,0.1387,0.1325,1.0000,asian,white,0.1962,0.1643
33,chess player,0.8235,0.0921,0.0895,1.0000,asian,white,0.2386,0.1640
132,software engineer,0.8897,0.1187,0.1255,1.0000,asian,white,0.2005,0.1630
141,umpire,0.8235,0.1083,0.1214,1.0000,asian,white,0.2036,0.1625
68,foster parent,0.6985,0.0510,0.1527,1.0000,asian,white,0.1706,0.1616
105,pharmacist,0.8235,0.0918,0.0976,1.0000,asian,white,0.2249,0.1612
140,theologian,0.8015,0.0868,0.0842,1.0000,asian,white,0.2367,0.1605
30,CEO,0.7868,0.1102,0.1319,1.0000,asian,white,0.1887,0.1603
128,servant,0.7794,0.0595,0.0766,1.0000,asian,white,0.2433,0.1600
5,agent,0.8456,0.0656,0.0872,1.0000,asian,white,0.2326,0.1599
84,laborer,0.8235,0.0662,0.1012,1.0000,asian,white,0.2139,0.1575
0,academic,0.8015,0.0624,0.0950,1.0000,asian,white,0.2186,0.1568
