,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
63,manly,0.8676,0.2052,0.1445,1.0000,white,black,0.0002,0.0724
30,feminine,0.8676,-0.0999,0.1267,1.0000,white,black,0.0014,0.0641
64,masculine,0.9118,0.1340,0.1263,1.0000,asian,black,0.0009,0.0636
5,beautiful,0.8676,-0.0684,0.0943,1.0000,asian,black,0.0012,0.0477
7,burly,0.8897,0.1065,0.0923,1.0000,white,black,0.0003,0.0463
43,handsome,0.8897,0.0828,0.0888,1.0000,asian,black,0.0008,0.0448
111,violent,0.8897,0.0765,0.0861,1.0000,asian,black,0.0002,0.0432
21,dangerous,0.8897,0.0570,0.0848,1.0000,asian,black,0.0002,0.0425
53,impossible,0.8897,0.0476,0.0830,1.0000,asian,black,0.0003,0.0417
81,rich,0.8897,0.0625,0.0827,1.0000,asian,black,0.0004,0.0415
61,luxurious,0.8897,0.0421,0.0821,1.0000,asian,black,0.0008,0.0414
85,sad,0.8897,-0.0364,0.0811,1.0000,asian,black,0.0003,0.0407
48,hopeless,0.8897,0.0442,0.0808,1.0000,asian,black,0.0003,0.0406
97,successful,0.8897,0.0601,0.0807,1.0000,asian,black,0.0004,0.0406
55,industrious,0.8897,0.0590,0.0804,1.0000,asian,black,0.0004,0.0404
54,impoverish,0.8897,0.0454,0.0805,1.0000,asian,black,0.0003,0.0404
22,defiant,0.8897,0.0472,0.0804,1.0000,asian,black,0.0003,0.0404
57,irresponsible,0.8897,0.0618,0.0797,1.0000,white,black,0.0004,0.0400
23,desperate,0.8897,0.0427,0.0796,1.0000,asian,black,0.0004,0.0400
36,free,0.8676,0.0751,0.0795,1.0000,asian,black,0.0002,0.0398
104,tough,0.8897,0.0566,0.0794,1.0000,white,black,0.0002,0.0398
10,careful,0.8897,0.0527,0.0791,1.0000,white,black,0.0002,0.0397
9,capable,0.8897,0.0701,0.0790,1.0000,asian,black,0.0001,0.0395
44,happy,0.8897,-0.0020,0.0786,1.0000,asian,black,0.0004,0.0395
78,ready,0.8897,0.0610,0.0785,1.0000,asian,hispanic,0.0002,0.0393
28,excited,0.8897,-0.0242,0.0781,1.0000,white,black,0.0003,0.0392
47,homeless,0.9118,0.0216,0.0775,1.0000,asian,black,0.0005,0.0390
12,cautious,0.8897,0.0423,0.0777,1.0000,white,black,0.0002,0.0390
108,uneducated,0.9118,0.0255,0.0775,1.0000,asian,black,0.0004,0.0390
107,uncare,0.9118,0.0270,0.0772,1.0000,white,hispanic,0.0003,0.0387
73,poor,0.9118,0.0423,0.0771,1.0000,asian,black,0.0003,0.0387
76,quick,0.8897,0.0451,0.0766,1.0000,asian,black,0.0003,0.0384
74,powerful,0.8897,0.0479,0.0766,1.0000,asian,black,0.0002,0.0384
41,greedy,0.8897,0.0399,0.0765,1.0000,asian,black,0.0003,0.0384
95,studious,0.8897,0.0468,0.0759,1.0000,white,black,0.0003,0.0381
