,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
15,colorful,0.9559,-0.0153,0.0726,0.8750,white,hispanic,0.1738,0.1232
30,feminine,0.9118,-0.1101,0.1442,1.0000,white,asian,0.0089,0.0765
13,clean,0.9118,-0.0191,0.0680,1.0000,white,asian,0.0834,0.0757
97,successful,0.8235,0.0443,0.0776,1.0000,white,asian,0.0479,0.0627
34,flamboyant,0.6250,0.0349,0.1049,1.0000,white,black,0.0181,0.0615
77,quiet,0.9338,-0.0151,0.1125,1.0000,white,hispanic,0.0040,0.0582
66,naggy,0.8897,0.0390,0.1055,1.0000,asian,black,0.0034,0.0545
86,silent,0.9338,0.0081,0.1039,1.0000,white,asian,0.0048,0.0543
75,proud,0.7647,0.0454,0.0887,1.0000,white,hispanic,0.0183,0.0535
5,beautiful,0.8897,-0.1051,0.0941,1.0000,white,asian,0.0126,0.0533
7,burly,0.8456,0.1391,0.1020,1.0000,asian,black,0.0017,0.0518
10,careful,0.9779,0.0113,0.0780,1.0000,black,asian,0.0256,0.0518
42,gross,1.0000,-0.0546,0.0877,1.0000,white,hispanic,0.0148,0.0513
76,quick,0.9338,0.0344,0.0972,1.0000,white,hispanic,0.0052,0.0512
61,luxurious,0.9559,-0.0155,0.0962,1.0000,white,hispanic,0.0059,0.0511
92,social,0.8456,-0.0442,0.0796,1.0000,white,hispanic,0.0185,0.0490
64,masculine,0.9118,0.0801,0.0912,1.0000,white,asian,0.0055,0.0483
95,studious,0.7868,0.0435,0.0904,1.0000,white,asian,0.0053,0.0479
54,impoverish,0.9779,-0.0152,0.0556,1.0000,white,hispanic,0.0369,0.0463
29,fat,0.9559,0.0191,0.0687,1.0000,white,hispanic,0.0228,0.0458
40,good,0.9338,-0.0241,0.0668,1.0000,white,asian,0.0218,0.0443
60,loud,0.9118,-0.0250,0.0868,1.0000,white,asian,0.0018,0.0443
16,comfortable,0.8088,-0.0362,0.0832,1.0000,white,hispanic,0.0035,0.0434
100,talkative,0.8897,-0.0231,0.0842,1.0000,white,black,0.0023,0.0433
48,hopeless,0.9779,-0.0228,0.0683,1.0000,white,asian,0.0178,0.0431
43,handsome,0.9118,0.0941,0.0780,1.0000,white,asian,0.0056,0.0418
53,impossible,1.0000,-0.0097,0.0633,1.0000,white,hispanic,0.0199,0.0416
55,industrious,0.7794,0.0491,0.0763,1.0000,white,hispanic,0.0050,0.0407
65,muscular,0.9338,0.0795,0.0787,1.0000,white,hispanic,0.0016,0.0402
79,respected,0.9118,0.0429,0.0761,1.0000,white,asian,0.0033,0.0397
36,free,0.9559,-0.0314,0.0691,1.0000,white,asian,0.0103,0.0397
12,cautious,0.9338,0.0089,0.0731,1.0000,white,asian,0.0061,0.0396
