,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race-AB,Race-C
en1,0.16432626687118318,0.08953286252566613,0.006255616258475667,0.008167900995086429,0.06707066166260284,0.22919107055431232,0.15569536257372238,0.0097830046827472,0.008119052522896051,0.1006971225834195,0.11558096191073035,0.021531553169056264,0.052807221256007925,0.02204632516369485,0.052991515374872344,0.1345222909486037,0.008081393614801338,0.02178893916637556
nn1,0.8106914060041308,0.8942143289446831,0.9909783249170008,0.9841482629036081,0.9200080806923557,0.7606064213439823,0.8308782874941826,0.9858973328496369,0.9776206443022037,0.8887506714975013,0.8023573347228639,0.854982953010635,0.8661360725575735,0.8924548781665851,0.8539828096144143,0.8274806418445694,0.9846611412431123,0.87371891558861
cn1,0.024982325130258685,0.01625280702492455,0.0027660591182262885,0.007683837164598839,0.012921257109502092,0.010202509200171335,0.013426348894048715,0.004319661246484775,0.014260301926446244,0.010552205316787768,0.08206170429401298,0.12348549072802681,0.08105670374193737,0.08549879697510152,0.09302567393476965,0.037997066380892265,0.0072574648639390366,0.10449214385156416
en2,0.13109288682008627,0.09869154121819884,0.0034864821969728234,0.004067062798702833,0.05933449325849019,0.17728368453262375,0.1533431336004287,0.005130915254892283,0.004255930164523808,0.08500341588811713,0.13971913574223824,0.016975918962006373,0.055805749578347566,0.031847624998516066,0.061087107320277056,0.1259893552486539,0.004235097603772937,0.024411771980261218
nn2,0.8211920544877649,0.8888237083926797,0.9923965767235823,0.9897320810063132,0.9230361051525849,0.8014906624555588,0.8275384936779737,0.9901470839977264,0.9819042107154583,0.9002701127116792,0.7344471292689125,0.8243522148325362,0.8244953512104444,0.89424913615412,0.8193859578665033,0.816331233248889,0.98854498811077,0.8593006754933281
cn2,0.047715060576214455,0.012484750606046873,0.004116940869159445,0.006200855915988635,0.017629401991852353,0.02122565015667351,0.019118373514473205,0.004722003347050189,0.013839861671119157,0.014726472172329015,0.1258337283135451,0.15867187187012116,0.11969889726221354,0.07390323815234595,0.11952693389955645,0.05767941007152779,0.007219915450829357,0.11628755501123356
en3,,,0.0025628822778587714,0.0015052466047124873,0.0020340644412856295,,,0.006916434048268367,0.003784383719401627,0.005350408883834997,,,,,,,0.0036922366625603133,
nn3,,,0.9955342835943464,0.9971956595264632,0.9963649715604048,,,0.9909547088851391,0.993551844152911,0.9922532765190251,,,,,,,0.994309124039715,
cn3,,,0.0019028345495954314,0.0012990936407606631,0.0016009640951780472,,,0.002128860156517476,0.002663767889065764,0.0023963140227916202,,,,,,,0.0019986390589848335,
en4,,,0.004462575935512703,0.0024679412800369077,0.003465258607774805,,,0.008407422118413617,0.0033305333104337856,0.005868977714423702,,,,,,,0.004667118161099253,
nn4,,,0.9913933188982413,0.9955293268992983,0.9934613228987699,,,0.9853313712167068,0.9933148088126347,0.9893230900146708,,,,,,,0.9913922064567202,
cn4,,,0.004144106739902423,0.0020027264861333795,0.003073416613017901,,,0.006261206149208871,0.0033546606157023205,0.004807933382455595,,,,,,,0.003940674997736748,
en_avg,0.14770957684563474,0.09411220187193249,0.004191889167204991,0.004052037919634664,0.06251642645110173,0.20323737754346802,0.15451924808707554,0.007559444026080366,0.004872474929313818,0.09254713614648444,0.12765004882648429,0.01925373606553132,0.054306485417177745,0.02694697508110546,0.05703931134757471,0.1302558230986288,0.00516896151055846,0.02310035557331839
