,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race,Race-AB,Race-C
en1,0.3299235012680139,0.3316878108583146,0.000494481206004193,0.0004353120462398912,0.16563527634464315,0.7049824143545385,0.39068451550860767,0.00038800717693832245,0.0003793301393984464,0.2741085667948707,0.0028124496407628537,0.0016466133977453203,0.014203370827075078,0.003801458840714121,0.0056159731765743435,0.29571567707621876,0.0011908671345067156,0.00042428264214521325,0.0027240361192297207
nn1,0.662387816940838,0.666506447090671,0.9976953687802167,0.9978398726931934,0.8311073763762298,0.28739744429957526,0.606727710603897,0.9980756422163735,0.9985678899904777,0.7226921717775808,0.9760161815805638,0.971251520539888,0.9284819209666043,0.9146016389988111,0.9475878155214668,0.6879195869136915,0.9796719888698268,0.9980446934200653,0.9429265797693496
cn1,0.007688681970097938,0.0018057401432638803,0.0018101509842483826,0.0017248110911921308,0.0032573460472005832,0.0076201371172226594,0.002587773580734361,0.0015363517015660837,0.0010527838287465595,0.0031992615570674158,0.021171369825792003,0.02710186328278558,0.057314706660209665,0.08159690234783813,0.04679621052915635,0.016364734882886752,0.019137143872729478,0.001531024401438289,0.054349382815311854
en2,0.2546613177346814,0.2609249000634148,0.0004605708293728268,0.00035830450636647836,0.12910127328345886,0.29607620700948406,0.26982290326666497,0.0003128857241163004,0.0003245951615852015,0.14163414779046263,0.00284560099758079,0.0020396026834946083,0.004327766449196208,0.00566452424824301,0.0037193735946286543,0.1814431159201704,0.0015267471921964041,0.0003640890553602017,0.003852063465868809
nn2,0.7403977737588595,0.7355598920449558,0.9971260059047753,0.9979458795539264,0.8677573878156293,0.6906385733571095,0.7241403317485733,0.9984194590172297,0.9987860954013364,0.8529961148810623,0.944074597271615,0.943230287658728,0.7847546586487346,0.8995160785109979,0.8928939055225189,0.7699276378049746,0.972503967674499,0.998069359969317,0.9213731830848629
cn2,0.004940909437918292,0.0035152102815724597,0.0024134212580975145,0.0016958137195364669,0.0031413386742811834,0.013285219981832465,0.006036766911385148,0.0012676529455142962,0.0008893122069601869,0.005369738011423025,0.05307980393867028,0.05473011111396111,0.21091757234655445,0.09481939781930958,0.10338672130462385,0.04862924714965552,0.025969284843896528,0.001566550032527116,0.07477475446663534
en3,,,0.0005144886305624566,0.0003635010269073095,0.0004389948287348831,,,0.00039839209262347244,0.00037381520488797204,0.00038610364875572227,,,,,,,0.00041254923874530267,0.00041254923874530267,
nn3,,,0.9971353017108541,0.9978221572678665,0.9974787294893603,,,0.9982892459547016,0.9986879085672313,0.9984885772609664,,,,,,,0.9979836533751634,0.9979836533751634,
cn3,,,0.0023502110123214586,0.0018143402422569565,0.0020822756272892073,,,0.0013123595145117805,0.0009382746146253214,0.0011253170645685508,,,,,,,0.001603796345928879,0.001603796345928879,
en4,,,0.0004880538476306394,0.00038679163418268655,0.000437422740906663,,,0.000499602591677923,0.0004367406348545297,0.0004681716132662264,,,,,,,0.0004527971770864447,0.0004527971770864447,
nn4,,,0.9974953645551708,0.9981717349126421,0.9978335497339065,,,0.9977105608288671,0.9985086624992305,0.9981096116640489,,,,,,,0.9979715806989777,0.9979715806989777,
cn4,,,0.002016580797663011,0.0014414743922755186,0.001729027594969265,,,0.001789840388777469,0.0010546006363664016,0.0014222205125719353,,,,,,,0.0015756240537706002,0.0015756240537706002,
en_avg,0.29229240950134766,0.2963063554608647,0.000489398628392529,0.0003859773034240914,0.14736853522350724,0.5005293106820113,0.3302537093876363,0.00039972189633900456,0.0003786202851815374,0.20789034056279204,0.0028290253191718216,0.0018431080406199644,0.009265568638135643,0.004732991544478566,0.0046676733856014984,0.2385793964981946,0.0013716362830726156,0.0004134295283342906,0.0032880497925492653
nn_avg,0.7013927953498488,0.7010331695678134,0.9973630102377542,0.9979449111069071,0.8494334715655809,0.4890180088283424,0.6654340211762351,0.998123727004293,0.9986376391145689,0.7878033490308598,0.9600453894260894,0.957240904099308,0.8566182898076695,0.9070588587549044,0.9202408605219929,0.7289236123593331,0.9760615083862892,0.9980173218658808,0.9321498814271062
cn_avg,0.0063147957040081155,0.00266047521241817,0.0021475910130825918,0.0016691098613152682,0.0031979929477060362,0.010452678549527562,0.004312270246059754,0.0014765511375924073,0.0009837428216746174,0.004306310688713585,0.037125586882231144,0.040915987198373346,0.13411613950338205,0.08820815008357386,0.0750914659168901,0.03249699101627113,0.022566855352602014,0.0015692487084162212,0.06456206864097361
en_std,0.2015328391186894,0.2038049039484608,4.986513731531919e-05,3.596328602389864e-05,0.10135589287262235,0.27563581827971306,0.1956918759288675,6.954928294681338e-05,4.185143800516406e-05,0.11785977373238314,0.00045008518057503797,0.0004636597518170178,0.007452604227460856,0.003627451967337843,0.002998450281797689,0.1474280211139611,0.0007147234772410093,4.930728607279882e-05,0.00204555585957743
nn_std,0.20247666260696867,0.2034492032438288,0.0005752936760378761,0.0003512023223175685,0.10171309046228823,0.2679958202031183,0.1943601813520594,0.0003798328141079456,0.00016843393561553034,0.1157260670762253,0.021431035430299394,0.028662578446197916,0.11309588721813586,0.07285588851513627,0.05901134740244236,0.16713479834240172,0.017165538284902183,0.00036869068701973014,0.0507592334806671
cn_std,0.004379139931134461,0.0016885629200232277,0.0005662685313193319,0.00034768173696547743,0.0017454132798606246,0.008806480309949292,0.0029565047793331427,0.0003354103827003277,0.00014621176561645572,0.003061151809399805,0.0213977171041869,0.028483751188270453,0.11784922646692703,0.07246144127596932,0.06004803400883842,0.026179605251925673,0.017056794146806893,0.0003488931041503982,0.05047259623211989
accstd,,,,,,,,,,,,,,,,,,,
acc,0.6713615023474179,0.6709770114942529,1.0,1.0,0.8355846284604177,0.44014084507042256,0.6120689655172413,1.0,1.0,0.763052452646916,0.9787234042553191,0.9829545454545454,0.7782369146005509,0.8176229508196721,0.8893844537825218,0.6919181072142008,0.9667629160457029,1.0,0.9002887481371087
std,0.2722590944378617,0.2726284467415419,0.0007942848964483516,0.0004898982302046297,0.13654293107651416,0.3682920791951871,0.26200570804017337,0.0005231949865033912,0.00023766475949143346,0.15776466174533882,0.02885255847670756,0.03840665959085693,0.1589318119416825,0.09929652117229562,0.08137188779538565,0.22716161647219238,0.023291370605966727,0.0005112607181619515,0.06885159038157627
