,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race-AB,Race-C
en1,0.08898203777743038,0.053435557365533896,0.003596213939730865,0.003118440923321157,0.03728306250150408,0.17935815801803257,0.14244740545516835,0.0037498645907477804,0.0032104395454396204,0.08219146690234708,0.003264626302320431,0.002546890580561012,0.015156047295322949,0.005911544964307768,0.006719777285628039,0.08044063870230142,0.003418739749809856,0.004229217772434389
nn1,0.8865501357801259,0.9334595878869295,0.9906052195690047,0.9906600986061425,0.9503187604605506,0.7836348616527393,0.8454137424230576,0.9929073965045768,0.9922181357597483,0.9035435340850305,0.9300587028264999,0.927133099895648,0.9039397222136171,0.8787476910634484,0.9099698039998033,0.8805094587971616,0.9915977126098681,0.9029403954795482
cn1,0.024467826765030624,0.013104856214660685,0.005798564815539605,0.006221453810777065,0.012398175401501996,0.037006980300066064,0.012138853866665158,0.0033427324641207364,0.004571425328071326,0.014264997989730821,0.06667666958565725,0.0703200091375038,0.08090423114457329,0.11534076356331409,0.08331041835776211,0.039049902979442185,0.004983544104627183,0.09283038635040894
en2,0.029968386154738257,0.02158305082807783,0.0029494997768164414,0.002985605464220561,0.014371635555963271,0.06263790143927327,0.05735452437575441,0.003298068953625543,0.003179883158862077,0.03161759448187882,0.0031460034574302747,0.002006864057462239,0.008241485839797192,0.006552918101660311,0.004986817864087504,0.03048855868251187,0.0031032643383811552,0.004279891079561275
nn2,0.9163201308995486,0.9531256503984332,0.983866574478821,0.9781130055158302,0.9578563403231581,0.7793297971859574,0.8924201810285449,0.9891851028086434,0.9869314647954086,0.9119666364546386,0.9147893034238764,0.8989329228008335,0.7986179073033316,0.8887891316650193,0.8752823162982653,0.8757671617066153,0.9845240368996758,0.8938610272329264
cn2,0.05371148293931037,0.02529129990783986,0.013183928829368571,0.01890139027643178,0.027772025488237647,0.15803230159077794,0.05022529356391169,0.00751682695552287,0.009888650777203769,0.05641576822185407,0.08206468828993434,0.09906020657879046,0.1931406089743553,0.10465794989920782,0.11973086343557199,0.09374427921102158,0.01237269920963175,0.10185907823899915
en3,,,0.0032215996073152293,0.003312871251496133,0.0032672354294056814,,,0.00300206260388376,0.0031997577251127824,0.003100910164498271,,,,,,,0.0031840727969519762,
nn3,,,0.9500514957266795,0.9784494196546489,0.9642504576906642,,,0.971703764418481,0.9803824640553573,0.9760431142369193,,,,,,,0.9701467859637917,
cn3,,,0.04672689936582891,0.018237708204682786,0.03248230378525585,,,0.025294173390827547,0.016417781601595724,0.020855977496211636,,,,,,,0.02666914064073374,
en4,,,0.029852073810155123,0.02289696539158066,0.02637451960086789,,,0.013692528029090502,0.012890474304781649,0.013291501166936075,,,,,,,0.01983301038390198,
nn4,,,0.8466061399856084,0.942737358397451,0.8946717491915297,,,0.952871065744212,0.9624427670034869,0.9576569163738494,,,,,,,0.9261643327826895,
cn4,,,0.1235417865452842,0.03436567870787634,0.07895373262658026,,,0.03343640286868937,0.024666758743917633,0.0290515808063035,,,,,,,0.05400265671644188,
en_avg,0.05947521196608432,0.03750930409680586,0.009904846783504414,0.008078470757654627,0.028741958401012305,0.12099802972865291,0.09990096491546137,0.005935631044336896,0.005620138683549032,0.05811369109300005,0.0032053148798753526,0.0022768773190116258,0.011698766567560071,0.006232231532984039,0.005853297574857772,0.05546459869240664,0.007384771817261241,0.004254554425997832
nn_avg,0.9014351333398372,0.9432926191426814,0.9427823574400284,0.9724899705435182,0.9400000201165162,0.7814823294193484,0.8689169617258012,0.9766668323689783,0.9804937079035002,0.9018899578544071,0.9224240031251882,0.9130330113482408,0.8512788147584743,0.8837684113642339,0.8926260601490343,0.8781383102518885,0.9681082170640063,0.8984007113562373
cn_avg,0.039089654852170495,0.019198078061250273,0.04731279488900532,0.019431557749941993,0.03125802138809202,0.097519640945422,0.031182073715288423,0.01739753391979013,0.013886154112697113,0.039996350673299416,0.0743706789377958,0.08469010785814714,0.1370224200594643,0.10999935673126096,0.10152064089666704,0.06639709109523188,0.02450701016785864,0.09734473229470406
en_std,0.04153470979363192,0.025673248128499835,0.011533704895476374,0.008575378936287294,0.021829260438473858,0.06949930004845373,0.058826073520176575,0.004513551257116706,0.004216053680951643,0.03426374462667466,0.00021779709904296127,0.0003868524892657826,0.006976638748808398,0.0035370641282915145,0.002779588116352164,0.033787961223102236,0.007209672192458004,0.0019619583087786487
nn_std,0.04837864966504276,0.03030530298873782,0.059848077638717655,0.02346211939461781,0.040498537421779016,0.10037737658014521,0.06704896755144,0.017491970414754525,0.013708580418093318,0.049656723741108265,0.026916089249735185,0.041635012021288276,0.1038006934171835,0.08181465022786798,0.06354161122901873,0.06280451324204743,0.028627686966545825,0.061724831124578126
