,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
63,manly,0.5882,0.1778,0.2882,0.7500,asian,black,0.3598,0.3240
30,feminine,0.6838,-0.0946,0.1548,0.6250,asian,black,0.3910,0.2729
64,masculine,0.5735,0.1032,0.1622,0.5000,asian,black,0.3600,0.2611
70,normal,0.7426,0.0242,0.0984,0.7500,asian,white,0.3987,0.2485
95,studious,0.7794,0.0718,0.1045,0.7500,asian,white,0.3743,0.2394
86,silent,0.7353,0.0621,0.1034,0.8750,asian,white,0.3340,0.2187
82,right,0.7794,0.0294,0.0646,0.5000,asian,black,0.3652,0.2149
72,polite,0.7574,0.0273,0.0655,0.7500,asian,white,0.3602,0.2128
77,quiet,0.7574,0.0276,0.0859,0.7500,asian,white,0.3387,0.2123
43,handsome,0.7574,0.0743,0.1078,0.8750,asian,white,0.3162,0.2120
34,flamboyant,0.7574,0.0875,0.1108,0.8750,asian,white,0.3083,0.2095
105,trustworthy,0.8897,0.0540,0.0998,0.8750,asian,black,0.3120,0.2059
55,industrious,0.8456,0.0476,0.0796,0.7500,asian,white,0.3214,0.2005
103,timid,0.8456,0.0480,0.0800,0.8750,asian,white,0.3188,0.1994
73,poor,0.8015,0.0405,0.0767,0.7500,asian,white,0.3218,0.1992
4,bad,0.7647,0.0276,0.0866,0.7500,asian,white,0.3103,0.1985
53,impossible,0.7794,0.0222,0.0878,0.8750,asian,white,0.3086,0.1982
36,free,0.7206,0.0406,0.0940,0.8750,asian,white,0.2979,0.1960
8,callous,0.8015,0.0627,0.0906,0.7500,asian,black,0.3007,0.1957
18,confrontational,0.8676,0.0511,0.0906,0.8750,asian,black,0.2997,0.1952
9,capable,0.7794,0.0625,0.0894,0.8750,asian,white,0.2999,0.1946
58,late,0.7794,0.0388,0.0698,0.8750,asian,white,0.3181,0.1940
65,muscular,0.7574,0.0906,0.1136,0.7500,asian,black,0.2713,0.1924
92,social,0.8015,0.0338,0.0815,0.8750,asian,white,0.3014,0.1915
113,wealthy,0.8015,0.0530,0.0767,0.7500,asian,white,0.3019,0.1893
5,beautiful,0.8897,-0.0057,0.0738,0.7500,asian,black,0.3043,0.1890
41,greedy,0.8456,0.0365,0.0757,0.8750,asian,white,0.3008,0.1883
83,rowdy,0.8015,0.0604,0.0767,0.8750,asian,white,0.2930,0.1848
26,dumb,0.6471,0.0417,0.0901,0.7500,asian,white,0.2793,0.1847
62,mad,0.7794,0.0437,0.0861,0.8750,asian,white,0.2822,0.1841
56,intelligent,0.7794,0.0569,0.0858,0.7500,asian,white,0.2801,0.1830
22,defiant,0.8676,0.0625,0.0935,0.8750,asian,black,0.2719,0.1827
33,fit,0.7794,0.0298,0.0750,0.8750,asian,white,0.2895,0.1822
16,comfortable,0.7794,0.0499,0.0692,0.8750,asian,black,0.2952,0.1822
54,impoverish,0.7794,0.0357,0.1078,0.8750,asian,white,0.2561,0.1819
42,gross,0.8456,0.0495,0.0988,0.8750,asian,white,0.2636,0.1812
32,fine,0.8235,0.0309,0.0776,0.8750,asian,black,0.2839,0.1808
25,dishonest,0.8456,0.0542,0.1006,1.0000,asian,white,0.2603,0.1805
17,complex,0.8235,0.0401,0.0850,0.8750,asian,white,0.2753,0.1802
27,emotional,0.8015,0.0307,0.0752,0.8750,asian,white,0.2845,0.1798
89,smart,0.8456,0.0379,0.0748,0.8750,asian,white,0.2840,0.1794
29,fat,0.7794,0.0352,0.0790,0.8750,asian,black,0.2795,0.1793
85,sad,0.8456,-0.0007,0.0778,0.8750,asian,white,0.2785,0.1782
19,crafty,0.8456,0.0413,0.0877,0.8750,asian,white,0.2674,0.1775
7,burly,0.7794,0.1088,0.1434,1.0000,asian,white,0.2114,0.1774
50,ignorant,0.7794,0.0446,0.0831,0.8750,asian,white,0.2710,0.1771
40,good,0.8897,0.0330,0.0787,0.7500,asian,white,0.2727,0.1757
101,terrible,0.8676,0.0158,0.0862,0.8750,asian,black,0.2649,0.1756
48,hopeless,0.8235,0.0360,0.0982,0.8750,asian,white,0.2522,0.1752
110,uptight,0.8015,0.0291,0.0906,0.8750,asian,white,0.2595,0.1750
13,clean,0.8235,0.0403,0.0841,0.8750,asian,black,0.2650,0.1745
51,immature,0.8235,0.0197,0.0940,1.0000,asian,black,0.2539,0.1740
102,thin,0.7353,0.0447,0.0859,0.7500,asian,black,0.2619,0.1739
91,sneaky,0.8235,0.0370,0.0706,0.8750,asian,black,0.2770,0.1738
100,talkative,0.8456,0.0278,0.0811,0.8750,asian,white,0.2650,0.1730
88,slim,0.8015,0.0294,0.0874,0.7500,asian,white,0.2586,0.1730
67,naive,0.8456,0.0296,0.0718,1.0000,asian,white,0.2741,0.1730
