,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race-AB,Race-C
en1,0.3093952569253743,0.24640714112110437,0.019840490000820915,0.01609792955849994,0.1479352044014499,0.2618606016980484,0.22584952845424414,0.008094819746321251,0.009786178076896688,0.12639778199387763,0.35530298385531345,0.1485444577304985,0.20492155995019826,0.1368982868529589,0.21141682209724227,0.2672895120007138,0.013454854345634698,0.1427213722917287
nn1,0.5930763720348478,0.6708804553076625,0.9741048804471191,0.9752358614370741,0.803324392306676,0.613998222745955,0.6551597571186721,0.9894252444656801,0.9869964888383602,0.8113949282921669,0.547649511631499,0.7844669808718291,0.743110438085292,0.8103594435073558,0.721396593523994,0.6373124594873215,0.9814406187970584,0.7974132121895925
cn1,0.09752837191242725,0.08271240556612611,0.006054629698808921,0.008666211870651499,0.04874040476200345,0.12414117458276451,0.1189907164631877,0.0024799386475523803,0.0032173324605161003,0.062207290538505176,0.09704750637583276,0.06698855877832764,0.05196800277941699,0.05274226863822732,0.06718658414295119,0.09539802961329254,0.005104528169382225,0.059865413708277485
en2,0.33178319741413,0.25386207127571103,0.02227556414436549,0.012814687689413028,0.1551838801309049,0.2550817422904074,0.23138037651218474,0.011305098512052546,0.007861533902730021,0.12640718780434368,0.36250097637480877,0.09872293008745393,0.20426679311766605,0.17011769514909725,0.2089020986822565,0.27314585949748466,0.013564221062140272,0.13442031261827558
nn2,0.561401039980352,0.671926348052919,0.9726001448194745,0.9835510171692947,0.79736963750551,0.6268430006876587,0.6688884994275868,0.9843874183339132,0.9897284456368151,0.8174618410214934,0.5657679203184361,0.8294374895366755,0.7304609901587332,0.777713174684561,0.7258448936746015,0.6375479664376144,0.9825667564898743,0.8035753321106183
cn2,0.1068157625477761,0.07421158120548353,0.005124294326122535,0.0036343026571056068,0.04744648518412194,0.1180752565851435,0.09973112568678334,0.004307480874917352,0.0024100236207294954,0.056130971691893426,0.0717311036138934,0.07183958013245667,0.06527221889796951,0.052169129136674486,0.06525300794524852,0.0893061747561749,0.0038690253697187477,0.06200435463456558
en3,,,0.25974681677008177,0.17699091842976108,0.2183688675999214,,,0.11739372556478204,0.06672235754125848,0.09205804155302026,,,,,,,0.15521345457647082,
nn3,,,0.7172713079293009,0.8074107743028937,0.7623410411160974,,,0.8603550237669072,0.9255274960706974,0.8929412599188022,,,,,,,0.8276411505174499,
cn3,,,0.022981875177643354,0.015598306336022657,0.019290090756833005,,,0.022251256062767247,0.0077501459284043265,0.015000700995585786,,,,,,,0.017145395876209397,
en4,,,0.13001922785606182,0.09132603216707579,0.1106726300115688,,,0.057704231049209624,0.04813265053410854,0.05291844079165908,,,,,,,0.08179553540161394,
