,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std,GRiN-std
15,colorful,0.8676,0.0564,0.0700,0.8750,hispanic,black,0.1890,0.1295
21,dangerous,0.8750,0.0961,0.1897,1.0000,asian,white,0.0029,0.0963
30,feminine,0.8309,-0.0851,0.1270,1.0000,asian,black,0.0193,0.0732
111,violent,0.8971,0.0994,0.1414,1.0000,hispanic,white,0.0027,0.0720
64,masculine,0.8235,0.1125,0.1292,1.0000,asian,black,0.0101,0.0697
63,manly,0.8235,0.1378,0.1305,1.0000,asian,black,0.0043,0.0674
11,careless,0.9118,0.0741,0.1128,1.0000,asian,hispanic,0.0017,0.0573
84,rude,0.9118,0.0588,0.1026,1.0000,hispanic,white,0.0029,0.0527
45,harsh,0.9118,0.0795,0.0944,1.0000,hispanic,white,0.0036,0.0490
60,loud,0.8897,0.0980,0.0945,1.0000,hispanic,white,0.0018,0.0481
83,rowdy,0.9118,0.0833,0.0934,1.0000,hispanic,white,0.0015,0.0475
93,strange,0.9118,0.0636,0.0918,1.0000,hispanic,white,0.0025,0.0472
26,dumb,0.9559,0.0736,0.0916,1.0000,hispanic,white,0.0022,0.0469
51,immature,0.9559,0.0678,0.0898,1.0000,asian,white,0.0021,0.0460
18,confrontational,0.8897,0.0716,0.0886,1.0000,black,white,0.0017,0.0452
70,normal,0.9338,0.0538,0.0673,1.0000,white,black,0.0193,0.0433
53,impossible,0.9338,0.0607,0.0836,1.0000,asian,white,0.0028,0.0432
57,irresponsible,0.9338,0.0793,0.0809,1.0000,asian,hispanic,0.0035,0.0422
65,muscular,0.8897,0.0927,0.0818,1.0000,asian,white,0.0023,0.0421
91,sneaky,0.9338,0.0565,0.0800,1.0000,black,white,0.0015,0.0408
50,ignorant,0.8897,0.0797,0.0799,1.0000,asian,white,0.0016,0.0407
47,homeless,0.9118,0.0777,0.0778,1.0000,hispanic,white,0.0032,0.0405
37,friendly,0.9118,0.0583,0.0783,1.0000,white,black,0.0017,0.0400
31,filthy,0.8897,0.0751,0.0768,1.0000,hispanic,white,0.0027,0.0397
12,cautious,0.9118,0.0726,0.0779,1.0000,asian,white,0.0010,0.0394
42,gross,0.9338,0.0431,0.0772,1.0000,hispanic,black,0.0017,0.0394
108,uneducated,0.9118,0.0723,0.0741,1.0000,hispanic,white,0.0028,0.0384
29,fat,0.8897,0.0506,0.0731,1.0000,hispanic,black,0.0037,0.0384
87,skinny,0.8897,0.0464,0.0745,1.0000,hispanic,black,0.0019,0.0382
99,suspicious,0.9338,0.0750,0.0753,1.0000,hispanic,white,0.0011,0.0382
24,dirty,0.8897,0.0754,0.0734,1.0000,hispanic,white,0.0028,0.0381
25,dishonest,0.9338,0.0744,0.0725,1.0000,asian,white,0.0035,0.0380
54,impoverish,0.9118,0.0710,0.0734,1.0000,asian,white,0.0024,0.0379
36,free,0.9118,0.0478,0.0702,1.0000,asian,hispanic,0.0055,0.0379
22,defiant,0.9118,0.0728,0.0736,1.0000,asian,white,0.0016,0.0376
82,right,0.8897,0.0648,0.0727,1.0000,white,black,0.0022,0.0374
41,greedy,0.9338,0.0833,0.0729,1.0000,asian,white,0.0014,0.0372
90,smelly,0.9338,0.0412,0.0725,1.0000,hispanic,white,0.0016,0.0370
73,poor,0.9118,0.0695,0.0697,1.0000,hispanic,white,0.0036,0.0366
9,capable,0.8676,0.0765,0.0703,1.0000,asian,black,0.0029,0.0366
100,talkative,0.8897,0.0577,0.0721,1.0000,asian,white,0.0011,0.0366
77,quiet,0.8897,0.0468,0.0714,1.0000,hispanic,white,0.0012,0.0363
102,thin,0.8897,0.0404,0.0690,1.0000,hispanic,black,0.0034,0.0362
95,studious,0.9118,0.0917,0.0699,1.0000,asian,black,0.0023,0.0361
76,quick,0.9338,0.0664,0.0700,1.0000,hispanic,black,0.0020,0.0360
17,complex,0.9338,0.0550,0.0702,1.0000,asian,white,0.0017,0.0360
113,wealthy,0.9338,0.0787,0.0665,1.0000,white,black,0.0054,0.0359
55,industrious,0.8897,0.0824,0.0694,1.0000,asian,hispanic,0.0023,0.0359
58,late,0.9118,0.0604,0.0699,1.0000,black,white,0.0017,0.0358
43,handsome,0.9559,0.0864,0.0682,1.0000,asian,black,0.0035,0.0358
5,beautiful,0.9559,-0.0089,0.0658,1.0000,white,black,0.0059,0.0358
69,nice,0.9118,0.0473,0.0689,1.0000,white,black,0.0024,0.0356
61,luxurious,0.8897,0.0561,0.0590,1.0000,black,hispanic,0.0122,0.0356
