,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
template,A1,A2,A3,A4,A,B1,B2,B3,B4,B,C1,C2,C3,C4,C,Gender,Race,Race-AB,Race-C
en1,0.5511907430179417,0.6062123471200466,0.11344349793426227,0.10367429754626938,0.34363022140462995,0.18391770025040022,0.26529061623453165,0.009558704570226837,0.006719147734664148,0.11637154219745571,0.08033973797214554,0.0317677264723567,0.08753805709781495,0.061475804046673806,0.06528033139724775,0.29574820028214677,0.054439863050742186,0.05834891194635566,0.04662176525951525
nn1,0.34686107739061117,0.32958776846900584,0.5504893822930753,0.7618682150319218,0.49720161079615355,0.7234321490954607,0.6166188895180822,0.9227221108078957,0.9350944923013449,0.7994669104306958,0.7751127199289647,0.8620740478350357,0.7571929928554176,0.7827032890073482,0.7942707624066916,0.5914675995429237,0.8024919228794368,0.7925435501085594,0.822388668421192
cn1,0.10194817980681546,0.06419988500513137,0.33606711917417126,0.13445748641109095,0.15916816759930225,0.09265015169652178,0.11809049548418261,0.06771918370854109,0.058186360949184744,0.08416154795960755,0.14454753970370648,0.10615822712795554,0.1552689512152502,0.15582090858336667,0.1404489066575697,0.112784200485268,0.14306821432571837,0.14910753756074702,0.1309895678556611
en2,0.7043676195777953,0.711209372870624,0.1273143927101628,0.1050308297984302,0.411980553739253,0.21774682577047497,0.26962720494519454,0.02143895527825225,0.013732622483512386,0.13063640211935854,0.11268158266667594,0.029266174496363172,0.07429181297804222,0.06355116551316553,0.06994768391356171,0.3483207364681345,0.060055690046647715,0.0668792000675894,0.046408670004764355
nn2,0.2257672796463594,0.24468656986579299,0.596308436203748,0.7895170829817653,0.46406984217441644,0.6940169330053031,0.6272518068775534,0.8939347430765628,0.922256122007966,0.7843649012418463,0.7051942348480225,0.836867930367589,0.7184700508936778,0.8078094179010625,0.7670854085025879,0.5358978125227848,0.807782288756449,0.8005040960675105,0.8223386741343257
cn2,0.0698651008529123,0.04410405726602767,0.27637717105355114,0.10545208735018968,0.1239496041306702,0.08823624050430953,0.10312098859460093,0.08462630035169423,0.06401125536044128,0.08499869620276149,0.18212418347359338,0.1338658909980123,0.20723813487465054,0.1286394158190977,0.16296690629133848,0.1157814509276824,0.13216202015549772,0.1326167035289691,0.13125265340855502
en3,,,0.2222682472220622,0.18483810345374513,0.20355317533790368,,,0.017474961017956956,0.008103203593927901,0.012789082305942428,,,,,,,0.10817112882192306,0.10817112882192306,
nn3,,,0.4695376629736274,0.6390866461843252,0.5543121545789763,,,0.8927894705981017,0.9043630212023854,0.8985762459002435,,,,,,,0.7264442002396099,0.7264442002396099,
cn3,,,0.30819409038405865,0.17607525110291317,0.2421346707434859,,,0.08973556754738092,0.0875337764986325,0.0886346720230067,,,,,,,0.1653846713832463,0.1653846713832463,
en4,,,0.25809930922323837,0.21322875094902702,0.23566403008613268,,,0.09021008212759625,0.05461652708426118,0.07241330460592871,,,,,,,0.15403866734603072,0.15403866734603072,
nn4,,,0.4840912223160267,0.6637412062138319,0.5739162142649293,,,0.7958274866044521,0.829147882476449,0.8124876845404505,,,,,,,0.69320194940269,0.69320194940269,
cn4,,,0.25780946779809893,0.12303004405135289,0.1904197559247259,,,0.11396243185270577,0.11623558971425518,0.11509901078348048,,,,,,,0.1527593833541032,0.1527593833541032,
en_avg,0.6277791812978685,0.6587108599953353,0.1802813617724314,0.15169299543686793,0.4046160996256258,0.2008322630104376,0.2674589105898631,0.03467067574850807,0.020792875224091404,0.13093868114322507,0.09651066031941075,0.03051695048435993,0.08091493503792858,0.06251348477991966,0.06761400765540473,0.3220344683751406,0.08007805724102973,0.0968594770454747,0.046515217632139796
nn_avg,0.2863141785184853,0.2871371691673994,0.5251066759466194,0.7135532876029611,0.4530278278088663,0.708724541050382,0.6219353481978178,0.876318452771753,0.8977153794970364,0.7761734303792472,0.7401534773884936,0.8494709891013124,0.7378315218745477,0.7952563534542054,0.7806780854546398,0.5636827060328543,0.776236856395648,0.7531734489545925,0.8223636712777589
cn_avg,0.08590664032986388,0.05415197113557951,0.29461196210247,0.13475371722888668,0.14235607269920003,0.09044319610041567,0.11060574203939177,0.0890108708650805,0.08149174563062843,0.09288788865887909,0.16333586158864993,0.12001205906298393,0.18125354304495037,0.1422301622012322,0.1517079064744541,0.11428282570647519,0.14368508618188028,0.1499670739567664,0.13112111063210807
en_std,0.11753265996649861,0.08518709533289075,0.13975975869396842,0.1306954454460041,0.11829373985984046,0.09362527008296456,0.10703550384304253,0.047601440286841296,0.0283257878001083,0.06914700050323917,0.032297550398420465,0.0085639474147518,0.0397096939557155,0.03150279268782499,0.028018496114178188,0.07923129559658874,0.06440819538824982,0.08659560805673053,0.020033370051288395
nn_std,0.09478874860564247,0.0713558773547411,0.16998023274373236,0.17026130643498164,0.12659654128477438,0.09736887793522328,0.10012842947989702,0.08930693284209347,0.07640837083266698,0.09080315277247018,0.07344913847268895,0.03756005943498828,0.10979164249844818,0.10499714466718839,0.08144949626832845,0.0911471190577735,0.10808567449260852,0.1264892107133686,0.07127860205108834
cn_std,0.030394746765028686,0.016943482968898024,0.12770251084360942,0.07940486343359814,0.06361140100278356,0.023458788191666826,0.029926403103163465,0.04819113022155922,0.050815662381558026,0.03809799597448688,0.04833113879678731,0.032118678266256626,0.09569835990320022,0.09511816698312807,0.06781658598734305,0.04079215328812409,0.07222516868828492,0.07652854172008121,0.06361842262469235
accstd,,,,,,,,,,,,,,,,,,,
acc,0.19825,0.1,0.638875,0.862125,0.4498125,0.87525,0.79875,0.988625,0.99575,0.91459375,0.8404255319148937,0.9375,0.8044077134986225,0.8247950819672131,0.8517820818451823,0.6028472075689194,0.8746116803278688,0.87134375,0.8811475409836065
std,0.16181077022477985,0.11565763710435324,0.29162833485420675,0.2535744102097226,0.2056677880982656,0.1429686241399031,0.15806022428406868,0.12339966890032932,0.1036998806762222,0.13203209950013084,0.10271855177859783,0.052161790077331134,0.16346646423824263,0.15441206955876097,0.11818971891323314,0.14078037862832424,0.16314602571276215,0.1930755736601202,0.10328692981804605
